speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId
monpar,Monk Parakeet,Myiopsitta monachus,L1288411,Dinner Key,1975-04-26,,25.7277716,-80.23538590000001,True,False,False,S52023895
monpar,Monk Parakeet,Myiopsitta monachus,L682100,University of Miami--main campus,1975-04-27,,25.7196139,-80.27697090000001,True,False,False,S52024955
monpar,Monk Parakeet,Myiopsitta monachus,L1594644,Hillsboro Club,1975-12-29 09:00,1.0,26.261636,-80.080865,True,False,True,S11075480
monpar,Monk Parakeet,Myiopsitta monachus,L1594644,Hillsboro Club,1976-01-02 09:00,1.0,26.261636,-80.080865,True,False,True,S11075495
monpar,Monk Parakeet,Myiopsitta monachus,L498948,Siesta Key Public Beach,1976-03-25 09:00,1.0,27.2643958,-82.5517845,True,False,False,S42296382
monpar,Monk Parakeet,Myiopsitta monachus,L4227757,Morris Bridge,1976-09-08,2.0,28.0982615,-82.31148,True,False,True,S27398880
monpar,Monk Parakeet,Myiopsitta monachus,L127407,Audubon Corkscrew Swamp Sanctuary,1976-11-21,,26.375442,-81.60402059999998,True,False,False,S2260539
monpar,Monk Parakeet,Myiopsitta monachus,L10385158,Fairchild,1978-06-13,1.0,25.678255899999996,-80.2742887,True,False,True,S62821251
monpar,Monk Parakeet,Myiopsitta monachus,L127423,Bill Baggs Cape Florida SP,1978-11-04 09:00,3.0,25.6733,-80.1582,True,False,False,S13348222
monpar,Monk Parakeet,Myiopsitta monachus,L6420797,Del Oro Park,1978-12-23,,27.970468699999998,-82.7048314,True,False,True,S40171562
monpar,Monk Parakeet,Myiopsitta monachus,L749467,"FL, Cocanut Grove",1979-01-12,3.0,25.7266118,-80.2444839,True,False,True,S5142216
monpar,Monk Parakeet,Myiopsitta monachus,L127425,Matheson Hammock Park,1979-05-17 07:30,1.0,25.6806539,-80.27263640000001,True,False,False,S63376575
monpar,Monk Parakeet,Myiopsitta monachus,L1028596,Weaver Park,1980-02-04,,28.0204314,-82.789439,True,False,False,S24455150
monpar,Monk Parakeet,Myiopsitta monachus,L835243,Florida International University--Nature Preserve,1981-01-28 08:30,2.0,25.7543674,-80.37936690000001,True,False,False,S66349338
monpar,Monk Parakeet,Myiopsitta monachus,L3462832,Miami Beach,1981-02-07,,25.8166587,-80.1209521,True,False,False,S66527773
monpar,Monk Parakeet,Myiopsitta monachus,L2723428,South Cove Natural Area,1981-02-13 08:00,2.0,26.7080966,-80.0479726,True,False,False,S42264634
monpar,Monk Parakeet,Myiopsitta monachus,L127324,Honeymoon Island SP,1981-03-29,,28.0706,-82.8314,True,False,False,S8519091
monpar,Monk Parakeet,Myiopsitta monachus,L148140,Tampa,1981-09-20,2.0,27.947500199999997,-82.4584198,True,False,True,S32700859
monpar,Monk Parakeet,Myiopsitta monachus,L376633,Fort Lauderdale Beach Park,1981-12-30 14:00,5.0,26.1144444,-80.105,True,False,False,S36723689
monpar,Monk Parakeet,Myiopsitta monachus,L11545942,Miami Dinner Key (City Hall),1982-03-04 08:00,12.0,25.7282218,-80.2347233,True,False,True,S69619549
monpar,Monk Parakeet,Myiopsitta monachus,L354278,FL. Coconut Grove,1982-03-24,1.0,25.7346062,-80.2320493,True,False,True,S2510493
monpar,Monk Parakeet,Myiopsitta monachus,L354277,"FL. 79th Street Causeway, Miami",1982-03-31,12.0,25.8477871,-80.15854759999999,True,True,True,S2510464
monpar,Monk Parakeet,Myiopsitta monachus,L10000909,Virginia Key - general,1982-05-16 09:30,1.0,25.744212,-80.154984,True,False,True,S60414338
monpar,Monk Parakeet,Myiopsitta monachus,L354278,FL. Coconut Grove,1982-05-21,4.0,25.7346062,-80.2320493,True,False,True,S2510495
monpar,Monk Parakeet,Myiopsitta monachus,L127397,J. N. Ding Darling NWR,1982-06-02 08:00,,26.447674699999997,-82.1111298,True,False,False,S8487010
monpar,Monk Parakeet,Myiopsitta monachus,L127426,Fairchild Tropical Botanic Garden,1982-10-02,4.0,25.6764,-80.2713,True,True,False,S2261650
monpar,Monk Parakeet,Myiopsitta monachus,L127425,Matheson Hammock Park,1982-11-13,8.0,25.6806539,-80.27263640000001,True,False,False,S2295134
monpar,Monk Parakeet,Myiopsitta monachus,L354278,FL. Coconut Grove,1982-12-18,2.0,25.7346062,-80.2320493,True,False,True,S2510515
monpar,Monk Parakeet,Myiopsitta monachus,L350127,Miami Springs,1983-01-01,,25.82228,-80.28947,True,False,True,S8458508
monpar,Monk Parakeet,Myiopsitta monachus,L352808,FL. Miami Springs,1983-02-12,4.0,25.8181647,-80.283025,True,False,True,S3083611
monpar,Monk Parakeet,Myiopsitta monachus,L300116,Moccasin Lake Nature Park,1983-03-09 08:00,2.0,27.9767107,-82.72663359999999,True,False,False,S5726342
monpar,Monk Parakeet,Myiopsitta monachus,L127425,Matheson Hammock Park,1983-04-30,4.0,25.6806539,-80.27263640000001,True,False,False,S2295143
monpar,Monk Parakeet,Myiopsitta monachus,L127425,Matheson Hammock Park,1983-10-10,,25.6806539,-80.27263640000001,True,False,False,S38693444
monpar,Monk Parakeet,Myiopsitta monachus,L335690,FL. Dadeland,1983-10-15,1.0,25.6908079,-80.3134503,True,False,True,S2386182
monpar,Monk Parakeet,Myiopsitta monachus,L297694,Southern Glades WEA--The Annex,1984-01-20,,25.384123000000002,-80.5657911,True,False,False,S27679944
monpar,Monk Parakeet,Myiopsitta monachus,L127426,Fairchild Tropical Botanic Garden,1984-01-26 13:30,,25.6764,-80.2713,True,False,False,S12933191
monpar,Monk Parakeet,Myiopsitta monachus,L127407,Audubon Corkscrew Swamp Sanctuary,1984-02-01,,26.375442,-81.60402059999998,True,False,False,S1687710
monpar,Monk Parakeet,Myiopsitta monachus,L3362129,Matheson Hammock Park -- East of Red Fish Grill,1984-07-11 08:00,12.0,25.678804500000002,-80.2555668,True,False,False,S32362681
monpar,Monk Parakeet,Myiopsitta monachus,L243494,Seminole,1984-11-10,8.0,27.8397,-82.79122,True,False,True,S3084789
monpar,Monk Parakeet,Myiopsitta monachus,L1288411,Dinner Key,1984-12-01,2.0,25.7277716,-80.23538590000001,True,False,False,S18896127
monpar,Monk Parakeet,Myiopsitta monachus,L300116,Moccasin Lake Nature Park,1984-12-04 08:00,3.0,27.9767107,-82.72663359999999,True,False,False,S5835551
monpar,Monk Parakeet,Myiopsitta monachus,L354278,FL. Coconut Grove,1984-12-15,7.0,25.7346062,-80.2320493,True,False,True,S2512823
monpar,Monk Parakeet,Myiopsitta monachus,L452895,"FL. Miami Beach, North",1984-12-16,,25.8565975,-80.1205444,True,False,True,S3083804
monpar,Monk Parakeet,Myiopsitta monachus,L725966,Myakka River SP--boat ramp area,1985-01-01,,27.2657309,-82.29012970000001,True,False,False,S70686900
monpar,Monk Parakeet,Myiopsitta monachus,L452895,"FL. Miami Beach, North",1985-01-12,,25.8565975,-80.1205444,True,False,True,S3083807
monpar,Monk Parakeet,Myiopsitta monachus,L554623,Miami Spring Area,1985-02-03,,25.8168905,-80.28568270000001,True,False,False,S34881180
monpar,Monk Parakeet,Myiopsitta monachus,L352808,FL. Miami Springs,1985-03-23,,25.8181647,-80.283025,True,False,True,S2493644
monpar,Monk Parakeet,Myiopsitta monachus,L127332,Fort De Soto Park,1985-05-05,2.0,27.6327266,-82.71815699999999,True,False,False,S24708596
monpar,Monk Parakeet,Myiopsitta monachus,L300116,Moccasin Lake Nature Park,1985-10-13 10:00,2.0,27.9767107,-82.72663359999999,True,False,False,S5846494
monpar,Monk Parakeet,Myiopsitta monachus,L352808,FL. Miami Springs,1985-11-16,,25.8181647,-80.283025,True,False,True,S3083613
monpar,Monk Parakeet,Myiopsitta monachus,L300116,Moccasin Lake Nature Park,1985-11-19 10:00,2.0,27.9767107,-82.72663359999999,True,False,False,S5846621
monpar,Monk Parakeet,Myiopsitta monachus,L352808,FL. Miami Springs,1985-11-23,,25.8181647,-80.283025,True,False,True,S3083615
monpar,Monk Parakeet,Myiopsitta monachus,L127425,Matheson Hammock Park,1985-12-01,7.0,25.6806539,-80.27263640000001,True,False,False,S2295176
monpar,Monk Parakeet,Myiopsitta monachus,L300116,Moccasin Lake Nature Park,1985-12-15 12:00,2.0,27.9767107,-82.72663359999999,True,False,False,S5873129
monpar,Monk Parakeet,Myiopsitta monachus,L300116,Moccasin Lake Nature Park,1985-12-18 15:00,2.0,27.9767107,-82.72663359999999,True,False,False,S5873085
monpar,Monk Parakeet,Myiopsitta monachus,L345206,"Fair Havens Nursing Home, Miami Springs",1986-01-15 10:30,15.0,25.8188889,-80.2830556,True,True,True,S2443190
monpar,Monk Parakeet,Myiopsitta monachus,L251012,Kendall-- Baptist Hospital Area,1986-01-22,,25.68765,-80.33864,True,False,False,S2491381
monpar,Monk Parakeet,Myiopsitta monachus,L300116,Moccasin Lake Nature Park,1986-01-25 07:00,2.0,27.9767107,-82.72663359999999,True,False,False,S6116027
monpar,Monk Parakeet,Myiopsitta monachus,L352535,"FL. Ben White Racetrack, Orlando",1986-02-14,2.0,28.602519899999997,-81.4092743,True,True,True,S2491488
monpar,Monk Parakeet,Myiopsitta monachus,L300116,Moccasin Lake Nature Park,1986-02-22 07:00,2.0,27.9767107,-82.72663359999999,True,False,False,S12633913
monpar,Monk Parakeet,Myiopsitta monachus,L300116,Moccasin Lake Nature Park,1986-03-03 07:30,1.0,27.9767107,-82.72663359999999,True,False,False,S12634173
monpar,Monk Parakeet,Myiopsitta monachus,L352808,FL. Miami Springs,1986-03-07,,25.8181647,-80.283025,True,False,True,S3083624
monpar,Monk Parakeet,Myiopsitta monachus,L251012,Kendall-- Baptist Hospital Area,1986-03-17,,25.68765,-80.33864,True,False,False,S2491382
monpar,Monk Parakeet,Myiopsitta monachus,L127324,Honeymoon Island SP,1986-03-24 10:10,1.0,28.0706,-82.8314,True,False,False,S8594972
monpar,Monk Parakeet,Myiopsitta monachus,L300116,Moccasin Lake Nature Park,1986-04-03 06:30,3.0,27.9767107,-82.72663359999999,True,False,False,S12658626
monpar,Monk Parakeet,Myiopsitta monachus,L127426,Fairchild Tropical Botanic Garden,1986-04-13,,25.6764,-80.2713,True,False,False,S45549284
monpar,Monk Parakeet,Myiopsitta monachus,L127425,Matheson Hammock Park,1986-04-19,,25.6806539,-80.27263640000001,True,True,False,S2295180
monpar,Monk Parakeet,Myiopsitta monachus,L3932939,Hollywood Beach,1986-04-22 12:00,,26.014462899999998,-80.11549120000001,True,False,False,S35659800
monpar,Monk Parakeet,Myiopsitta monachus,L127425,Matheson Hammock Park,1986-05-04,,25.6806539,-80.27263640000001,True,False,False,S2295190
monpar,Monk Parakeet,Myiopsitta monachus,L352808,FL. Miami Springs,1986-05-25,,25.8181647,-80.283025,True,False,True,S3083630
monpar,Monk Parakeet,Myiopsitta monachus,L3087001,Lauderdale-by-the-Sea,1986-06-09,,26.192566199999998,-80.1044083,True,False,True,S19865972
monpar,Monk Parakeet,Myiopsitta monachus,L731426,Belleair Beach,1986-08-05,4.0,27.932104700000004,-82.84249840000001,True,False,False,S64755635
monpar,Monk Parakeet,Myiopsitta monachus,L4942006,Kendall neighborhoods,1986-08-22,2.0,25.665618300000002,-80.35597800000001,True,False,True,S31765093
monpar,Monk Parakeet,Myiopsitta monachus,L352808,FL. Miami Springs,1986-11-14,,25.8181647,-80.283025,True,False,True,S3083634
monpar,Monk Parakeet,Myiopsitta monachus,L300116,Moccasin Lake Nature Park,1986-11-22 08:00,2.0,27.9767107,-82.72663359999999,True,False,False,S12851908
monpar,Monk Parakeet,Myiopsitta monachus,L300116,Moccasin Lake Nature Park,1986-12-06 07:30,2.0,27.9767107,-82.72663359999999,True,False,False,S12851929
monpar,Monk Parakeet,Myiopsitta monachus,L354278,FL. Coconut Grove,1986-12-20,1.0,25.7346062,-80.2320493,True,False,True,S2512860
monpar,Monk Parakeet,Myiopsitta monachus,L300116,Moccasin Lake Nature Park,1986-12-28 13:30,2.0,27.9767107,-82.72663359999999,True,False,False,S12851950
monpar,Monk Parakeet,Myiopsitta monachus,L300116,Moccasin Lake Nature Park,1987-01-16 08:00,2.0,27.9767107,-82.72663359999999,True,False,False,S12925126
monpar,Monk Parakeet,Myiopsitta monachus,L300116,Moccasin Lake Nature Park,1987-01-17 07:30,2.0,27.9767107,-82.72663359999999,True,False,False,S12925128
monpar,Monk Parakeet,Myiopsitta monachus,L3756392,"Florida, Pasco, Seven Springs, Little Road and Old County Road 54",1987-03-01,10.0,28.2169393,-82.6660681,True,False,True,S38798840
monpar,Monk Parakeet,Myiopsitta monachus,L352808,FL. Miami Springs,1987-03-06,12.0,25.8181647,-80.283025,True,False,True,S3083644
monpar,Monk Parakeet,Myiopsitta monachus,L300116,Moccasin Lake Nature Park,1987-03-16 08:00,2.0,27.9767107,-82.72663359999999,True,False,False,S12958178
monpar,Monk Parakeet,Myiopsitta monachus,L251012,Kendall-- Baptist Hospital Area,1987-03-28,,25.68765,-80.33864,True,False,False,S2491383
monpar,Monk Parakeet,Myiopsitta monachus,L2084413,Simpson Park,1987-04-01 12:00,1.0,25.7585225,-80.1966333,True,False,False,S35875823
monpar,Monk Parakeet,Myiopsitta monachus,L714849,Tradewinds Park  -- (North & South),1987-04-20,6.0,26.274214299999997,-80.1725793,True,False,False,S40972070
monpar,Monk Parakeet,Myiopsitta monachus,L7463527,Palm Harbor,1987-05-02,,28.0756432,-82.75460240000001,True,False,True,S46006420
monpar,Monk Parakeet,Myiopsitta monachus,L352808,FL. Miami Springs,1987-05-03,,25.8181647,-80.283025,True,False,True,S3083648
monpar,Monk Parakeet,Myiopsitta monachus,L269355,Founder's Park,1987-05-23 17:30,1.0,24.960427600000003,-80.56817779999999,True,False,False,S61964061
monpar,Monk Parakeet,Myiopsitta monachus,L5792764,Haulover Park & Beach,1987-06-04 13:20,2.0,25.910342899999996,-80.1227975,True,False,False,S63631337
monpar,Monk Parakeet,Myiopsitta monachus,L2291980,Homestead and vic,1987-06-12 10:00,,25.4631145,-80.4480743,True,False,True,S14764636
monpar,Monk Parakeet,Myiopsitta monachus,L2291980,Homestead and vic,1987-06-14 13:00,,25.4631145,-80.4480743,True,False,True,S14938689
monpar,Monk Parakeet,Myiopsitta monachus,L3756392,"Florida, Pasco, Seven Springs, Little Road and Old County Road 54",1987-07-03,10.0,28.2169393,-82.6660681,True,False,True,S40937331
monpar,Monk Parakeet,Myiopsitta monachus,L352808,FL. Miami Springs,1987-08-08,,25.8181647,-80.283025,True,False,True,S3083651
monpar,Monk Parakeet,Myiopsitta monachus,L352808,FL. Miami Springs,1987-10-10,,25.8181647,-80.283025,True,False,True,S3083659
monpar,Monk Parakeet,Myiopsitta monachus,L333644,Miami Shores,1987-10-12 07:00,5.0,25.86317,-80.19287,True,False,True,S51950954
monpar,Monk Parakeet,Myiopsitta monachus,L3462832,Miami Beach,1987-10-24,12.0,25.8166587,-80.1209521,True,False,False,S43606966
monpar,Monk Parakeet,Myiopsitta monachus,L335690,FL. Dadeland,1987-11-14,,25.6908079,-80.3134503,True,False,True,S2386189
monpar,Monk Parakeet,Myiopsitta monachus,L352808,FL. Miami Springs,1987-11-21,,25.8181647,-80.283025,True,False,True,S3083662
monpar,Monk Parakeet,Myiopsitta monachus,L352808,FL. Miami Springs,1987-11-22,,25.8181647,-80.283025,True,False,True,S3083665
monpar,Monk Parakeet,Myiopsitta monachus,L303409,"FL. Watson Island, Miami",1987-12-19,6.0,25.760562699999998,-80.13962579999999,True,False,True,S2315789
monpar,Monk Parakeet,Myiopsitta monachus,L152465,Saint Petersburg,1988-01-01,,27.770909999999997,-82.67922,True,False,True,S62150967
monpar,Monk Parakeet,Myiopsitta monachus,L3954218,"South Beach, Miami",1988-01-05,4.0,25.7843211,-80.12798570000001,True,False,False,S27378370
monpar,Monk Parakeet,Myiopsitta monachus,L425008,"FL. Griffin & Flamingo Rds, Broward",1988-01-26,2.0,26.0614092,-80.31108859999999,True,False,True,S2968605
monpar,Monk Parakeet,Myiopsitta monachus,L300116,Moccasin Lake Nature Park,1988-01-28 12:30,7.0,27.9767107,-82.72663359999999,True,False,False,S13200202
monpar,Monk Parakeet,Myiopsitta monachus,L425018,FL. Fair Havens Nursing Home,1988-02-26,,25.818822100000002,-80.2827644,True,False,True,S2968662
monpar,Monk Parakeet,Myiopsitta monachus,L5504975,"Florida, Pasco, Seven Springs, Little Road and County Road 54",1988-03-01,,28.2183735,-82.6651335,True,False,True,S34744515
monpar,Monk Parakeet,Myiopsitta monachus,L127426,Fairchild Tropical Botanic Garden,1988-03-19,2.0,25.6764,-80.2713,True,False,False,S2261661
monpar,Monk Parakeet,Myiopsitta monachus,L425018,FL. Fair Havens Nursing Home,1988-04-03,,25.818822100000002,-80.2827644,True,False,True,S2968665
monpar,Monk Parakeet,Myiopsitta monachus,L251012,Kendall-- Baptist Hospital Area,1988-04-07,,25.68765,-80.33864,True,False,False,S11430449
monpar,Monk Parakeet,Myiopsitta monachus,L152465,Saint Petersburg,1988-04-27,,27.770909999999997,-82.67922,True,False,True,S52631282
monpar,Monk Parakeet,Myiopsitta monachus,L425001,"FL. Apache and Wren, Miami Springs",1988-04-29,,25.825002899999998,-80.2992868,True,False,True,S2968581
monpar,Monk Parakeet,Myiopsitta monachus,L1288411,Dinner Key,1988-04-30 13:00,,25.7277716,-80.23538590000001,True,False,False,S25494487
monpar,Monk Parakeet,Myiopsitta monachus,L425001,"FL. Apache and Wren, Miami Springs",1988-05-08,,25.825002899999998,-80.2992868,True,False,True,S2968585
monpar,Monk Parakeet,Myiopsitta monachus,L713234,Tampa - Bearss Ave,1988-05-14,10.0,28.0893976,-82.46337890000001,True,False,True,S4932673
monpar,Monk Parakeet,Myiopsitta monachus,L4800065,Kendall,1988-07-20 08:00,6.0,25.665588500000002,-80.3577805,True,False,True,S30760613
monpar,Monk Parakeet,Myiopsitta monachus,L9892695,"1490 NE 123rd St, North Miami US-FL (25.8893,-80.1679)",1988-08-05 10:00,4.0,25.889252,-80.167949,True,False,True,S59615791
monpar,Monk Parakeet,Myiopsitta monachus,L251012,Kendall-- Baptist Hospital Area,1988-10-08,,25.68765,-80.33864,True,False,False,S15126002
monpar,Monk Parakeet,Myiopsitta monachus,L425001,"FL. Apache and Wren, Miami Springs",1988-10-15,,25.825002899999998,-80.2992868,True,False,True,S2968589
monpar,Monk Parakeet,Myiopsitta monachus,L425001,"FL. Apache and Wren, Miami Springs",1988-10-30,,25.825002899999998,-80.2992868,True,False,True,S2968590
monpar,Monk Parakeet,Myiopsitta monachus,L300922,FL. Virginia Key,1988-11-19,35.0,25.7482086,-80.143538,True,True,True,S2969456
monpar,Monk Parakeet,Myiopsitta monachus,L127345,Manatee County Public Beach,1988-11-24,15.0,27.4991,-82.7142,True,False,False,S4978873
monpar,Monk Parakeet,Myiopsitta monachus,L300116,Moccasin Lake Nature Park,1988-12-01 07:30,5.0,27.9767107,-82.72663359999999,True,False,False,S13319149
monpar,Monk Parakeet,Myiopsitta monachus,L277354,"FL. Parents' home, Seminole",1988-12-03,,27.822544699999998,-82.7809799,True,False,True,S2976780
monpar,Monk Parakeet,Myiopsitta monachus,L1060408,Lake Ida Park,1988-12-11,,26.4799846,-80.0847101,True,False,False,S26565127
monpar,Monk Parakeet,Myiopsitta monachus,L127426,Fairchild Tropical Botanic Garden,1988-12-14 08:00,2.0,25.6764,-80.2713,True,False,False,S71848019
monpar,Monk Parakeet,Myiopsitta monachus,L300116,Moccasin Lake Nature Park,1988-12-24 10:00,2.0,27.9767107,-82.72663359999999,True,False,False,S13319396
monpar,Monk Parakeet,Myiopsitta monachus,L300116,Moccasin Lake Nature Park,1989-01-07 08:00,1.0,27.9767107,-82.72663359999999,True,False,False,S13349826
monpar,Monk Parakeet,Myiopsitta monachus,L300116,Moccasin Lake Nature Park,1989-01-08 13:30,3.0,27.9767107,-82.72663359999999,True,False,False,S13349862
monpar,Monk Parakeet,Myiopsitta monachus,L1142488,Booker Creek Park,1989-01-19,,27.7833472,-82.66366479999999,True,False,False,S31561726
monpar,Monk Parakeet,Myiopsitta monachus,L300116,Moccasin Lake Nature Park,1989-01-22 14:00,3.0,27.9767107,-82.72663359999999,True,False,False,S13350081
monpar,Monk Parakeet,Myiopsitta monachus,L458906,Sand Key Park,1989-01-26,1.0,27.960064000000003,-82.8294897,True,False,False,S63913359
monpar,Monk Parakeet,Myiopsitta monachus,L4463456,Key Largo Kampground & Marina,1989-04-28 08:00,12.0,25.1142979,-80.4168313,True,False,False,S50805530
monpar,Monk Parakeet,Myiopsitta monachus,L297055,Kendall-- Royal Palms Tennis Courts,1989-05-02,6.0,25.680575,-80.3096972,True,False,False,S38735913
monpar,Monk Parakeet,Myiopsitta monachus,L425001,"FL. Apache and Wren, Miami Springs",1989-05-07,,25.825002899999998,-80.2992868,True,False,True,S3003257
monpar,Monk Parakeet,Myiopsitta monachus,L427792,FL. Key Biscayne,1989-05-13,,25.6925849,-80.1631165,True,False,True,S3006542
monpar,Monk Parakeet,Myiopsitta monachus,L127331,Boyd Hill Nature Park & Lake Maggiore,1989-05-22 08:00,,27.732236699999998,-82.65212059999999,True,False,False,S8907363
monpar,Monk Parakeet,Myiopsitta monachus,L2244301,Coral Gables,1989-05-26 12:34,1.0,25.690623000000002,-80.285675,True,False,True,S14483701
monpar,Monk Parakeet,Myiopsitta monachus,L1013918,Curry Hammock SP,1989-05-29,,24.7388803,-80.9968758,True,False,False,S26876347
monpar,Monk Parakeet,Myiopsitta monachus,L127425,Matheson Hammock Park,1989-08-09,,25.6806539,-80.27263640000001,True,False,False,S28581549
monpar,Monk Parakeet,Myiopsitta monachus,L623642,Miami Beach area,1989-09-14,12.0,25.8351234,-80.1215744,True,True,True,S4368887
monpar,Monk Parakeet,Myiopsitta monachus,L425001,"FL. Apache and Wren, Miami Springs",1989-10-29,,25.825002899999998,-80.2992868,True,False,True,S3003260
monpar,Monk Parakeet,Myiopsitta monachus,L427865,FL. Dade County CBC Territory,1989-12-16,25.0,25.7627934,-80.18989559999999,True,True,True,S3004287
monpar,Monk Parakeet,Myiopsitta monachus,L10852849,Largo,1989-12-25,,27.905474600000005,-82.7838927,True,False,True,S65073313
monpar,Monk Parakeet,Myiopsitta monachus,L8697830,Ruby Bryan Owen Waterway Park,1990-01-01,1.0,25.7348935,-80.2743208,True,False,False,S66256683
monpar,Monk Parakeet,Myiopsitta monachus,L1948750,"House at Columbus Road, West Palm Beach, FL",1990-03-24,2.0,26.665111199999995,-80.0659239,True,False,True,S13456575
monpar,Monk Parakeet,Myiopsitta monachus,L3279850,"Curtiss Parkway, by Fair Haven Center",1990-04-16 14:42,,25.8190168,-80.2835852,True,False,True,S21266297
monpar,Monk Parakeet,Myiopsitta monachus,L554623,Miami Spring Area,1990-04-25,,25.8168905,-80.28568270000001,True,False,False,S67369676
monpar,Monk Parakeet,Myiopsitta monachus,L554623,Miami Spring Area,1990-04-27,,25.8168905,-80.28568270000001,True,False,False,S44514460
monpar,Monk Parakeet,Myiopsitta monachus,L425018,FL. Fair Havens Nursing Home,1990-05-06,,25.818822100000002,-80.2827644,True,False,True,S3004524
monpar,Monk Parakeet,Myiopsitta monachus,L11142502,"201 Curtiss Pkwy, Miami Springs US-FL (25.8188,-80.2831)",1990-06-23 13:00,,25.81879,-80.28309,True,False,True,S67117832
monpar,Monk Parakeet,Myiopsitta monachus,L997314,Clearwater Beach--Kristin Hunter's condo,1990-06-28 18:00,2.0,27.9984939,-82.82822370000001,True,False,True,S6904886
monpar,Monk Parakeet,Myiopsitta monachus,L425001,"FL. Apache and Wren, Miami Springs",1990-07-01,25.0,25.825002899999998,-80.2992868,True,False,True,S3003256
monpar,Monk Parakeet,Myiopsitta monachus,L1948750,"House at Columbus Road, West Palm Beach, FL",1990-07-07,2.0,26.665111199999995,-80.0659239,True,False,True,S13909976
monpar,Monk Parakeet,Myiopsitta monachus,L127347,Beer Can Island,1990-08-14,,27.4401,-82.6904,True,False,False,S4169269
monpar,Monk Parakeet,Myiopsitta monachus,L554623,Miami Spring Area,1990-08-17,20.0,25.8168905,-80.28568270000001,True,False,False,S62254132
monpar,Monk Parakeet,Myiopsitta monachus,L278793,FL. St. Petersburg,1990-11-23,,27.7778484,-82.6804134,True,False,True,S3155172
monpar,Monk Parakeet,Myiopsitta monachus,L8631380,Kendall--69th & 96th and surrounding neighborhoods,1990-11-24 16:45,10.0,25.681601500000003,-80.3069503,True,False,True,S52794156
monpar,Monk Parakeet,Myiopsitta monachus,L127418,Hugh Taylor Birch SP,1990-12-26 13:00,3.0,26.1414,-80.1048,True,False,False,S36625565
monpar,Monk Parakeet,Myiopsitta monachus,L5799223,Coral Ridge Country Club,1991-01-04 10:00,3.0,26.1761604,-80.1112318,True,False,True,S36626974
monpar,Monk Parakeet,Myiopsitta monachus,L1105348,"FL, Miami Springs",1991-02-12,2.0,25.8247711,-80.2896309,True,False,True,S7782140
monpar,Monk Parakeet,Myiopsitta monachus,L9252563,Miami Beach Botanical Garden,1991-02-21,4.0,25.795641,-80.1355541,True,False,False,S62332792
monpar,Monk Parakeet,Myiopsitta monachus,L1399106,Eckerd College,1991-03-28,,27.713033199999998,-82.6875043,True,False,False,S33754987
monpar,Monk Parakeet,Myiopsitta monachus,L11699228,Coconut Grove,1991-04-14,,25.735542300000002,-80.2377462,True,False,True,S70451299
monpar,Monk Parakeet,Myiopsitta monachus,L127332,Fort De Soto Park,1991-04-25,,27.6327266,-82.71815699999999,True,False,False,S36428745
monpar,Monk Parakeet,Myiopsitta monachus,L554623,Miami Spring Area,1991-04-27,100.0,25.8168905,-80.28568270000001,True,False,False,S22166820
monpar,Monk Parakeet,Myiopsitta monachus,L352777,FL. Everglades Holiday Park,1991-04-29,,26.0606424,-80.4441495,True,False,True,S2493199
monpar,Monk Parakeet,Myiopsitta monachus,L2613332,Tavernier,1991-05-07,,25.0193121,-80.5104518,True,False,True,S16944318
monpar,Monk Parakeet,Myiopsitta monachus,L297055,Kendall-- Royal Palms Tennis Courts,1991-05-24,,25.680575,-80.3096972,True,False,False,S11030686
monpar,Monk Parakeet,Myiopsitta monachus,L6177449,Miami Seaquarium,1991-05-25 09:00,5.0,25.7344076,-80.1652726,True,False,False,S50444084
monpar,Monk Parakeet,Myiopsitta monachus,L5597281,University of Tampa;dorms,1991-06-23,,27.946694899999997,-82.4637417,True,False,True,S35314525
monpar,Monk Parakeet,Myiopsitta monachus,L127331,Boyd Hill Nature Park & Lake Maggiore,1991-07-06 08:00,2.0,27.732236699999998,-82.65212059999999,True,False,False,S20536817
monpar,Monk Parakeet,Myiopsitta monachus,L3579741,"8900 N Kendall Dr, Kendall, Miami",1991-07-09,,25.6828777,-80.33985990000001,True,False,True,S22975689
monpar,Monk Parakeet,Myiopsitta monachus,L3107258,Holiday Park,1991-08-13 11:30,3.0,26.1334874,-80.13554470000001,True,False,False,S35145628
monpar,Monk Parakeet,Myiopsitta monachus,L3107258,Holiday Park,1991-08-14 08:15,15.0,26.1334874,-80.13554470000001,True,False,False,S35145423
monpar,Monk Parakeet,Myiopsitta monachus,L152465,Saint Petersburg,1991-11-01,1.0,27.770909999999997,-82.67922,True,False,True,S10196104
monpar,Monk Parakeet,Myiopsitta monachus,L278793,FL. St. Petersburg,1991-12-25,,27.7778484,-82.6804134,True,False,True,S3155181
monpar,Monk Parakeet,Myiopsitta monachus,L297055,Kendall-- Royal Palms Tennis Courts,1991-12-27,,25.680575,-80.3096972,True,False,False,S21257807
monpar,Monk Parakeet,Myiopsitta monachus,L127335,McKay Bay Nature Park,1991-12-28,15.0,27.9519,-82.4213,True,False,False,S34741487
monpar,Monk Parakeet,Myiopsitta monachus,L127418,Hugh Taylor Birch SP,1991-12-30,12.0,26.1414,-80.1048,True,False,False,S60071114
