speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId
monpar,Monk Parakeet,Myiopsitta monachus,L1449894,Auditorium Shores / Disch Field,1981-04-19 16:00,2.0,30.2631381,-97.7522091,True,False,False,S19107353
monpar,Monk Parakeet,Myiopsitta monachus,L129110,"Town Lake Park (HOTE 042), Austin",1981-05-24 18:00,4.0,30.2649002,-97.7591019,True,False,False,S19197134
monpar,Monk Parakeet,Myiopsitta monachus,L129127,Zilker Park (HOTE 043),1982-05-24 12:00,2.0,30.2670002,-97.7699966,True,False,False,S22063334
monpar,Monk Parakeet,Myiopsitta monachus,L126472,Austin,1984-03-11,11.0,30.2671108,-97.7430801,True,False,True,S7430093
monpar,Monk Parakeet,Myiopsitta monachus,L130766,Hornsby Bend (HOTE 037),1984-04-14,,30.2181988,-97.6458054,True,False,False,S7430356
monpar,Monk Parakeet,Myiopsitta monachus,L126472,Austin,1984-12-30,5.0,30.2671108,-97.7430801,True,False,True,S7436471
monpar,Monk Parakeet,Myiopsitta monachus,L276940,Blunn Creek Preserve,1985-07-07 08:00,1.0,30.2296366,-97.7471068,True,False,False,S10615031
monpar,Monk Parakeet,Myiopsitta monachus,L129127,Zilker Park (HOTE 043),1986-04-27,,30.2670002,-97.7699966,True,False,False,S69179751
monpar,Monk Parakeet,Myiopsitta monachus,L129110,"Town Lake Park (HOTE 042), Austin",1986-05-03 19:52,,30.2649002,-97.7591019,True,False,False,S28109866
monpar,Monk Parakeet,Myiopsitta monachus,L1449894,Auditorium Shores / Disch Field,1987-02-11,2.0,30.2631381,-97.7522091,True,False,False,S38932076
monpar,Monk Parakeet,Myiopsitta monachus,L129110,"Town Lake Park (HOTE 042), Austin",1987-03-13 11:00,2.0,30.2649002,-97.7591019,True,False,False,S17285001
monpar,Monk Parakeet,Myiopsitta monachus,L129064,"Reed Park, Austin",1988-02-18,,30.3052998,-97.7731018,True,False,False,S10901167
monpar,Monk Parakeet,Myiopsitta monachus,L5061414,Bergstrom AFB,1989-07-01,20.0,30.1924328,-97.6663113,True,False,True,S32408098
monpar,Monk Parakeet,Myiopsitta monachus,L1548374,"Longhorn Dam area, Austin",1990-02-06 08:00,6.0,30.2501357,-97.7130168,True,False,False,S17357564
monpar,Monk Parakeet,Myiopsitta monachus,L129110,"Town Lake Park (HOTE 042), Austin",1990-03-25,,30.2649002,-97.7591019,True,False,False,S48807243
monpar,Monk Parakeet,Myiopsitta monachus,L12036366,Austin,1991-01-01,,30.2664885,-97.7562961,True,False,True,S72258975
monpar,Monk Parakeet,Myiopsitta monachus,L1408966,Austin,1991-01-13 11:30,2.0,30.2518595,-97.7442592,True,False,True,S19114533
monpar,Monk Parakeet,Myiopsitta monachus,L574876,Walter E. Long Lake (HOTE-036),1991-01-26 08:00,4.0,30.2836775,-97.6080322,True,False,False,S17428934
monpar,Monk Parakeet,Myiopsitta monachus,L129110,"Town Lake Park (HOTE 042), Austin",1991-03-02 15:00,,30.2649002,-97.7591019,True,False,False,S49331846
monpar,Monk Parakeet,Myiopsitta monachus,L862960,Zilker Botanical Gardens,1991-09-10 08:00,,30.2691308,-97.7717328,True,False,False,S14704955
monpar,Monk Parakeet,Myiopsitta monachus,L129110,"Town Lake Park (HOTE 042), Austin",1992-01-20,,30.2649002,-97.7591019,True,False,False,S49613560
monpar,Monk Parakeet,Myiopsitta monachus,L9399203,Barton Springs area,1992-02-29,,30.2640342,-97.7709818,True,False,False,S66536598
monpar,Monk Parakeet,Myiopsitta monachus,L126472,Austin,1992-03-01,,30.2671108,-97.7430801,True,False,True,S18482361
monpar,Monk Parakeet,Myiopsitta monachus,L129127,Zilker Park (HOTE 043),1992-03-08 11:30,6.0,30.2670002,-97.7699966,True,False,False,S11254877
monpar,Monk Parakeet,Myiopsitta monachus,L129127,Zilker Park (HOTE 043),1992-05-04 08:00,,30.2670002,-97.7699966,True,False,False,S14838258
monpar,Monk Parakeet,Myiopsitta monachus,L1548374,"Longhorn Dam area, Austin",1992-11-14,,30.2501357,-97.7130168,True,False,False,S49709964
monpar,Monk Parakeet,Myiopsitta monachus,L1449894,Auditorium Shores / Disch Field,1992-11-18,,30.2631381,-97.7522091,True,False,False,S11495631
monpar,Monk Parakeet,Myiopsitta monachus,L129127,Zilker Park (HOTE 043),1993-02-13,,30.2670002,-97.7699966,True,False,False,S2345809
monpar,Monk Parakeet,Myiopsitta monachus,L129110,"Town Lake Park (HOTE 042), Austin",1993-04-29,20.0,30.2649002,-97.7591019,True,False,False,S66414104
monpar,Monk Parakeet,Myiopsitta monachus,L2924724,"""Lefty"" Kreig Softball Complex-Austin",1993-05-30 17:00,,30.2476891,-97.7133358,True,False,True,S18810813
monpar,Monk Parakeet,Myiopsitta monachus,L864793,Austin - Town Lake Monk Parakeets,1993-07-27 15:00,,30.2710396,-97.7602959,True,False,True,S6095086
monpar,Monk Parakeet,Myiopsitta monachus,L129110,"Town Lake Park (HOTE 042), Austin",1993-08-17,,30.2649002,-97.7591019,True,False,False,S6081364
monpar,Monk Parakeet,Myiopsitta monachus,L1839967,"Austin, TX",1993-12-15 08:00,,30.2618403,-97.7483588,True,False,True,S12309898
monpar,Monk Parakeet,Myiopsitta monachus,L11055258,Creedmoor area roads,1993-12-18,,30.094679,-97.7348504,True,False,True,S66587899
monpar,Monk Parakeet,Myiopsitta monachus,L4237715,Baseball field area,1994-02-17 13:00,1.0,30.2645833,-97.7590325,True,False,True,S27425402
monpar,Monk Parakeet,Myiopsitta monachus,L129110,"Town Lake Park (HOTE 042), Austin",1994-03-05,,30.2649002,-97.7591019,True,False,False,S38999405
monpar,Monk Parakeet,Myiopsitta monachus,L567534,Roy G. Guerrero Colorado River Metro Park,1994-03-06,,30.246172,-97.7049763,True,False,False,S26338734
monpar,Monk Parakeet,Myiopsitta monachus,L129014,"Lakeshore Park, Austin",1994-03-09,3.0,30.247,-97.7152,True,False,False,S37764556
monpar,Monk Parakeet,Myiopsitta monachus,L1449894,Auditorium Shores / Disch Field,1994-03-10,2.0,30.2631381,-97.7522091,True,False,False,S41699414
monpar,Monk Parakeet,Myiopsitta monachus,L6078230,First St and Lamar baseball diamond,1994-04-20,6.0,30.2666529,-97.7563597,True,False,True,S38092857
monpar,Monk Parakeet,Myiopsitta monachus,L129127,Zilker Park (HOTE 043),1994-04-23 09:00,2.0,30.2670002,-97.7699966,True,False,False,S62808207
monpar,Monk Parakeet,Myiopsitta monachus,L599396,"Wild Basin Preserve, Austin",1994-05-02 08:00,,30.3093839,-97.8225982,True,False,False,S12448177
monpar,Monk Parakeet,Myiopsitta monachus,L129110,"Town Lake Park (HOTE 042), Austin",1995-01-01,,30.2649002,-97.7591019,True,False,False,S50631050
monpar,Monk Parakeet,Myiopsitta monachus,L1449894,Auditorium Shores / Disch Field,1995-01-07 14:00,6.0,30.2631381,-97.7522091,True,False,False,S18962862
monpar,Monk Parakeet,Myiopsitta monachus,L129127,Zilker Park (HOTE 043),1995-02-10 10:00,2.0,30.2670002,-97.7699966,True,False,False,S66722747
monpar,Monk Parakeet,Myiopsitta monachus,L129127,Zilker Park (HOTE 043),1995-02-11 08:00,,30.2670002,-97.7699966,True,False,False,S66723399
monpar,Monk Parakeet,Myiopsitta monachus,L2292043,Austin Nature & Science Center,1995-03-12,,30.2722951,-97.7738973,True,False,False,S66773882
monpar,Monk Parakeet,Myiopsitta monachus,L129014,"Lakeshore Park, Austin",1995-03-18,6.0,30.247,-97.7152,True,False,False,S24419768
monpar,Monk Parakeet,Myiopsitta monachus,L129127,Zilker Park (HOTE 043),1995-03-21,,30.2670002,-97.7699966,True,False,False,S66775246
monpar,Monk Parakeet,Myiopsitta monachus,L129110,"Town Lake Park (HOTE 042), Austin",1995-04-08,,30.2649002,-97.7591019,True,False,False,S21624088
monpar,Monk Parakeet,Myiopsitta monachus,L6612778,"Univ. of Texas, Austin--Charles Alan Wright intramural fields (51st Str.)",1995-04-22 09:25,4.0,30.3143576,-97.7284956,True,False,False,S63617334
monpar,Monk Parakeet,Myiopsitta monachus,L3328521,Austin,1995-05-05,,30.3006294,-97.7305126,True,False,True,S21610881
monpar,Monk Parakeet,Myiopsitta monachus,L1449894,Auditorium Shores / Disch Field,1995-06-15,,30.2631381,-97.7522091,True,False,False,S12231763
monpar,Monk Parakeet,Myiopsitta monachus,L126472,Austin,1995-07-04,,30.2671108,-97.7430801,True,False,True,S28781843
monpar,Monk Parakeet,Myiopsitta monachus,L126472,Austin,1995-07-26,,30.2671108,-97.7430801,True,False,True,S3092435
monpar,Monk Parakeet,Myiopsitta monachus,L1408966,Austin,1995-08-02 07:00,10.0,30.2518595,-97.7442592,True,False,True,S9790478
monpar,Monk Parakeet,Myiopsitta monachus,L129127,Zilker Park (HOTE 043),1995-09-18,,30.2670002,-97.7699966,True,False,False,S68057855
monpar,Monk Parakeet,Myiopsitta monachus,L1449894,Auditorium Shores / Disch Field,1996-02-19,10.0,30.2631381,-97.7522091,True,False,False,S25727487
monpar,Monk Parakeet,Myiopsitta monachus,L129127,Zilker Park (HOTE 043),1996-03-31,,30.2670002,-97.7699966,True,False,False,S22832016
monpar,Monk Parakeet,Myiopsitta monachus,L129127,Zilker Park (HOTE 043),1997-01-01 09:00,7.0,30.2670002,-97.7699966,True,False,False,S33297799
monpar,Monk Parakeet,Myiopsitta monachus,L129127,Zilker Park (HOTE 043),1997-06-01,6.0,30.2670002,-97.7699966,True,False,False,S47662676
monpar,Monk Parakeet,Myiopsitta monachus,L129110,"Town Lake Park (HOTE 042), Austin",1997-06-10,,30.2649002,-97.7591019,True,False,False,S57512784
monpar,Monk Parakeet,Myiopsitta monachus,L3456340,Town Lake,1997-09-11 12:00,,30.2583199,-97.7588196,True,False,True,S22178009
monpar,Monk Parakeet,Myiopsitta monachus,L549664,Austin City Park,1997-12-25,1.0,30.3358428,-97.8334236,True,False,True,S3879945
monpar,Monk Parakeet,Myiopsitta monachus,L129110,"Town Lake Park (HOTE 042), Austin",1998-01-01,,30.2649002,-97.7591019,True,False,False,S52452542
monpar,Monk Parakeet,Myiopsitta monachus,L11234327,Austin Area,1998-03-01,20.0,30.2660092,-97.7480444,True,False,True,S67738710
monpar,Monk Parakeet,Myiopsitta monachus,L11304578,Austin Area - Sewage Pond (Unknown),1998-04-12,5.0,30.2655418,-97.7480474,True,False,True,S68217592
monpar,Monk Parakeet,Myiopsitta monachus,L126472,Austin,1998-04-18 18:00,8.0,30.2671108,-97.7430801,True,False,True,S12878363
monpar,Monk Parakeet,Myiopsitta monachus,L129110,"Town Lake Park (HOTE 042), Austin",1998-04-25 07:50,,30.2649002,-97.7591019,True,False,False,S21375831
monpar,Monk Parakeet,Myiopsitta monachus,L126472,Austin,1998-05-06 06:00,12.0,30.2671108,-97.7430801,True,False,True,S16033807
monpar,Monk Parakeet,Myiopsitta monachus,L390763,"TX, Austin so.Congr.&Hwy290",1998-06-01 17:00,2.0,30.2231043,-97.7640295,True,False,True,S2887468
monpar,Monk Parakeet,Myiopsitta monachus,L130766,Hornsby Bend (HOTE 037),1998-06-23,6.0,30.2181988,-97.6458054,True,False,False,S3090938
monpar,Monk Parakeet,Myiopsitta monachus,L130766,Hornsby Bend (HOTE 037),1998-06-25,6.0,30.2181988,-97.6458054,True,False,False,S3090962
monpar,Monk Parakeet,Myiopsitta monachus,L130766,Hornsby Bend (HOTE 037),1998-07-01,4.0,30.2181988,-97.6458054,True,False,False,S3090868
monpar,Monk Parakeet,Myiopsitta monachus,L130766,Hornsby Bend (HOTE 037),1998-07-02,4.0,30.2181988,-97.6458054,True,False,False,S3090638
monpar,Monk Parakeet,Myiopsitta monachus,L130766,Hornsby Bend (HOTE 037),1998-07-05,4.0,30.2181988,-97.6458054,True,False,False,S3090881
monpar,Monk Parakeet,Myiopsitta monachus,L129127,Zilker Park (HOTE 043),1998-07-18,1.0,30.2670002,-97.7699966,True,False,False,S19134001
monpar,Monk Parakeet,Myiopsitta monachus,L130766,Hornsby Bend (HOTE 037),1998-08-10,4.0,30.2181988,-97.6458054,True,False,False,S3090909
monpar,Monk Parakeet,Myiopsitta monachus,L567534,Roy G. Guerrero Colorado River Metro Park,1998-12-15,12.0,30.246172,-97.7049763,True,False,False,S51719138
monpar,Monk Parakeet,Myiopsitta monachus,L129110,"Town Lake Park (HOTE 042), Austin",1999-01-01,,30.2649002,-97.7591019,True,False,False,S53076274
monpar,Monk Parakeet,Myiopsitta monachus,L130766,Hornsby Bend (HOTE 037),1999-07-03,1.0,30.2181988,-97.6458054,True,False,False,S3090957
monpar,Monk Parakeet,Myiopsitta monachus,L126472,Austin,1999-07-25,2.0,30.2671108,-97.7430801,True,False,True,S3880096
monpar,Monk Parakeet,Myiopsitta monachus,L723928,"Waller Creek Trail, Austin",1999-09-09,,30.2605685,-97.7402544,True,False,False,S35900731
monpar,Monk Parakeet,Myiopsitta monachus,L129127,Zilker Park (HOTE 043),1999-12-18,1.0,30.2670002,-97.7699966,True,False,False,S3879979
monpar,Monk Parakeet,Myiopsitta monachus,L973796,"USA, Texas, Austin, vers Disch Field",2000-03-04,11.0,30.2629964,-97.7510476,True,False,True,S6752170
monpar,Monk Parakeet,Myiopsitta monachus,L129110,"Town Lake Park (HOTE 042), Austin",2000-04-15,1.0,30.2649002,-97.7591019,True,False,False,S43799269
monpar,Monk Parakeet,Myiopsitta monachus,L126472,Austin,2000-04-25,,30.2671108,-97.7430801,True,False,True,S51032420
monpar,Monk Parakeet,Myiopsitta monachus,L126472,Austin,2000-05-30 07:00,1.0,30.2671108,-97.7430801,True,False,True,S57580420
monpar,Monk Parakeet,Myiopsitta monachus,L129110,"Town Lake Park (HOTE 042), Austin",2000-06-24,,30.2649002,-97.7591019,True,False,False,S52039072
monpar,Monk Parakeet,Myiopsitta monachus,L6612778,"Univ. of Texas, Austin--Charles Alan Wright intramural fields (51st Str.)",2000-09-12,,30.3143576,-97.7284956,True,False,False,S51919228
monpar,Monk Parakeet,Myiopsitta monachus,L2284535,"Town Lake YMCA, Austin",2000-10-10,,30.2684236,-97.7571872,True,False,True,S14684581
monpar,Monk Parakeet,Myiopsitta monachus,L6173161,Loop 111 in Austin,2000-11-15,2.0,30.271892,-97.6972103,True,False,True,S38609225
monpar,Monk Parakeet,Myiopsitta monachus,L169730,Travis County Texas,2000-11-26 13:15,,30.538345,-98.06002,True,False,True,S1542967
monpar,Monk Parakeet,Myiopsitta monachus,L126472,Austin,2001-01-14,3.0,30.2671108,-97.7430801,True,False,True,S3879969
monpar,Monk Parakeet,Myiopsitta monachus,L3756586,Austin-Bergstrom Intl. Airport,2001-01-23 15:00,1.0,30.2138291,-97.6631892,True,False,True,S24084387
monpar,Monk Parakeet,Myiopsitta monachus,L126472,Austin,2001-02-16,,30.2671108,-97.7430801,True,False,True,S3924031
monpar,Monk Parakeet,Myiopsitta monachus,L126472,Austin,2002-01-21 08:00,1.0,30.2671108,-97.7430801,True,False,True,S4018351
monpar,Monk Parakeet,Myiopsitta monachus,L129110,"Town Lake Park (HOTE 042), Austin",2002-02-23,12.0,30.2649002,-97.7591019,True,False,False,S6413683
monpar,Monk Parakeet,Myiopsitta monachus,L130766,Hornsby Bend (HOTE 037),2002-03-02,,30.2181988,-97.6458054,True,False,False,S67872717
monpar,Monk Parakeet,Myiopsitta monachus,L335433,"Colorado River Preserve (HOTE 040), Austin",2002-03-29 08:00,1.0,30.2471305,-97.6936913,True,False,False,S10615330
monpar,Monk Parakeet,Myiopsitta monachus,L7009988,Austin,2002-04-14,8.0,30.2829193,-97.7387094,True,False,True,S43323376
monpar,Monk Parakeet,Myiopsitta monachus,L126472,Austin,2002-04-15,,30.2671108,-97.7430801,True,False,True,S41538746
monpar,Monk Parakeet,Myiopsitta monachus,L126472,Austin,2002-09-01 08:00,1.0,30.2671108,-97.7430801,True,False,True,S4018361
monpar,Monk Parakeet,Myiopsitta monachus,L2093759,Williamson Crk WTP (former)/Roy Kizer golf course (current),2002-09-19,,30.1807476,-97.7352333,True,False,False,S3923701
monpar,Monk Parakeet,Myiopsitta monachus,L567534,Roy G. Guerrero Colorado River Metro Park,2002-09-21 11:45,6.0,30.246172,-97.7049763,True,False,False,S68185882
monpar,Monk Parakeet,Myiopsitta monachus,L12244034,Austin--general,2002-10-25,,30.3285667,-97.8414071,True,False,True,S73317124
monpar,Monk Parakeet,Myiopsitta monachus,L8111086,Krieg Athletic Fields,2002-11-19,1.0,30.2470048,-97.7118945,True,False,True,S49709072
monpar,Monk Parakeet,Myiopsitta monachus,L4149167,East 7th,2002-12-07,,30.2603269,-97.7105492,True,False,True,S26829552
monpar,Monk Parakeet,Myiopsitta monachus,L1668443,Austin High School,2002-12-21 08:00,35.0,30.2746575,-97.7697239,True,False,True,S11443208
monpar,Monk Parakeet,Myiopsitta monachus,L126472,Austin,2003-01-04,,30.2671108,-97.7430801,True,False,True,S3923961
monpar,Monk Parakeet,Myiopsitta monachus,L129110,"Town Lake Park (HOTE 042), Austin",2003-03-08,,30.2649002,-97.7591019,True,False,False,S51368183
monpar,Monk Parakeet,Myiopsitta monachus,L3075433,Krieg Field Complex-Colorado River Greenbelt,2003-04-06,,30.2465733,-97.7117935,True,False,True,S19775290
monpar,Monk Parakeet,Myiopsitta monachus,L169730,Travis County Texas,2003-06-01 10:45,,30.538345,-98.06002,True,False,True,S1215623
monpar,Monk Parakeet,Myiopsitta monachus,L2725769,"Bartholomew District Park, Austin",2003-08-23,20.0,30.3031217,-97.6963949,True,False,False,S66327655
monpar,Monk Parakeet,Myiopsitta monachus,L126472,Austin,2003-09-15 08:00,1.0,30.2671108,-97.7430801,True,False,True,S4043409
monpar,Monk Parakeet,Myiopsitta monachus,L2093759,Williamson Crk WTP (former)/Roy Kizer golf course (current),2003-11-26,,30.1807476,-97.7352333,True,False,False,S3926377
monpar,Monk Parakeet,Myiopsitta monachus,L2093759,Williamson Crk WTP (former)/Roy Kizer golf course (current),2003-11-28,,30.1807476,-97.7352333,True,False,False,S3923835
monpar,Monk Parakeet,Myiopsitta monachus,L771689,Lamar near Schlotsky's,2003-12-03 10:00,5.0,30.2627184,-97.7582145,True,False,True,S5274058
monpar,Monk Parakeet,Myiopsitta monachus,L169730,Travis County Texas,2003-12-20 07:30,7.0,30.538345,-98.06002,True,False,True,S1220164
monpar,Monk Parakeet,Myiopsitta monachus,L129110,"Town Lake Park (HOTE 042), Austin",2004-01-11,3.0,30.2649002,-97.7591019,True,False,False,S65067837
monpar,Monk Parakeet,Myiopsitta monachus,L130766,Hornsby Bend (HOTE 037),2004-01-17 07:30,2.0,30.2181988,-97.6458054,True,False,False,S3799525
monpar,Monk Parakeet,Myiopsitta monachus,L126472,Austin,2004-01-21 06:00,,30.2671108,-97.7430801,True,False,True,S11954613
monpar,Monk Parakeet,Myiopsitta monachus,L129127,Zilker Park (HOTE 043),2004-01-23,,30.2670002,-97.7699966,True,False,False,S27877015
monpar,Monk Parakeet,Myiopsitta monachus,L126472,Austin,2004-01-31,,30.2671108,-97.7430801,True,True,True,S2504688
monpar,Monk Parakeet,Myiopsitta monachus,L129014,"Lakeshore Park, Austin",2004-02-13,18.0,30.247,-97.7152,True,False,False,S1694823
monpar,Monk Parakeet,Myiopsitta monachus,L2308345,Chesterfield House,2004-02-16,5.0,30.3254029,-97.7208138,True,False,True,S14860744
monpar,Monk Parakeet,Myiopsitta monachus,L129014,"Lakeshore Park, Austin",2004-03-19 07:00,40.0,30.247,-97.7152,True,False,False,S73574316
monpar,Monk Parakeet,Myiopsitta monachus,L549623,Longhorn Dam Krieg fields,2004-03-28,2.0,30.2495772,-97.7120161,True,False,True,S3878453
monpar,Monk Parakeet,Myiopsitta monachus,L130766,Hornsby Bend (HOTE 037),2004-04-02 13:00,,30.2181988,-97.6458054,True,False,False,S36274317
monpar,Monk Parakeet,Myiopsitta monachus,L9636635,Central Market Area,2004-04-25,2.0,30.2322714,-97.795805,True,False,True,S3094556
monpar,Monk Parakeet,Myiopsitta monachus,L130766,Hornsby Bend (HOTE 037),2004-05-15 10:00,,30.2181988,-97.6458054,True,False,False,S5887761
monpar,Monk Parakeet,Myiopsitta monachus,L129025,"Martin Park, Austin",2004-05-29,8.0,30.2486,-97.7282028,True,False,False,S1694820
monpar,Monk Parakeet,Myiopsitta monachus,L2308345,Chesterfield House,2004-06-03 17:00,1.0,30.3254029,-97.7208138,True,False,True,S14863776
monpar,Monk Parakeet,Myiopsitta monachus,L130766,Hornsby Bend (HOTE 037),2004-06-19,2.0,30.2181988,-97.6458054,True,False,False,S24934874
monpar,Monk Parakeet,Myiopsitta monachus,L130766,Hornsby Bend (HOTE 037),2004-08-15,,30.2181988,-97.6458054,True,False,False,S24933771
monpar,Monk Parakeet,Myiopsitta monachus,L130766,Hornsby Bend (HOTE 037),2004-10-10 10:36,2.0,30.2181988,-97.6458054,True,False,False,S11534465
monpar,Monk Parakeet,Myiopsitta monachus,L126472,Austin,2004-10-30,3.0,30.2671108,-97.7430801,True,False,True,S3880118
monpar,Monk Parakeet,Myiopsitta monachus,L130766,Hornsby Bend (HOTE 037),2004-11-13,,30.2181988,-97.6458054,True,False,False,S24934858
monpar,Monk Parakeet,Myiopsitta monachus,L130766,Hornsby Bend (HOTE 037),2004-11-26,,30.2181988,-97.6458054,True,False,False,S3924077
monpar,Monk Parakeet,Myiopsitta monachus,L6612778,"Univ. of Texas, Austin--Charles Alan Wright intramural fields (51st Str.)",2004-11-27 15:00,,30.3143576,-97.7284956,True,False,False,S17620665
monpar,Monk Parakeet,Myiopsitta monachus,L129014,"Lakeshore Park, Austin",2005-02-13,6.0,30.247,-97.7152,True,False,False,S27879914
monpar,Monk Parakeet,Myiopsitta monachus,L130766,Hornsby Bend (HOTE 037),2005-02-19,,30.2181988,-97.6458054,True,False,False,S24935007
monpar,Monk Parakeet,Myiopsitta monachus,L2093759,Williamson Crk WTP (former)/Roy Kizer golf course (current),2005-04-13,,30.1807476,-97.7352333,True,False,False,S3926389
monpar,Monk Parakeet,Myiopsitta monachus,L2093759,Williamson Crk WTP (former)/Roy Kizer golf course (current),2005-04-14,,30.1807476,-97.7352333,True,False,False,S3923778
monpar,Monk Parakeet,Myiopsitta monachus,L759965,"2007 Jones Road, Austin Texas",2005-04-23 07:30,4.0,30.2208052,-97.7950573,True,False,True,S5385638
monpar,Monk Parakeet,Myiopsitta monachus,L126472,Austin,2005-05-13,1.0,30.2671108,-97.7430801,True,False,True,S3880017
monpar,Monk Parakeet,Myiopsitta monachus,L130766,Hornsby Bend (HOTE 037),2005-05-14,1.0,30.2181988,-97.6458054,True,False,False,S3877859
monpar,Monk Parakeet,Myiopsitta monachus,L2426255,Krieg Field,2005-06-13 08:00,,30.2481193,-97.7053924,True,False,True,S15697255
monpar,Monk Parakeet,Myiopsitta monachus,L130766,Hornsby Bend (HOTE 037),2005-06-18,6.0,30.2181988,-97.6458054,True,False,False,S60288269
monpar,Monk Parakeet,Myiopsitta monachus,L3965465,"Sundance Apartments, Austin",2005-06-25,,30.2307787,-97.7742487,True,False,True,S25480114
monpar,Monk Parakeet,Myiopsitta monachus,L130766,Hornsby Bend (HOTE 037),2005-08-06,,30.2181988,-97.6458054,True,False,False,S24935016
monpar,Monk Parakeet,Myiopsitta monachus,L130766,Hornsby Bend (HOTE 037),2005-10-02,,30.2181988,-97.6458054,True,False,False,S49408376
monpar,Monk Parakeet,Myiopsitta monachus,L130766,Hornsby Bend (HOTE 037),2005-10-09 09:01,5.0,30.2181988,-97.6458054,True,False,False,S11534461
monpar,Monk Parakeet,Myiopsitta monachus,L130766,Hornsby Bend (HOTE 037),2005-11-19 07:30,,30.2181988,-97.6458054,True,False,False,S68462543
monpar,Monk Parakeet,Myiopsitta monachus,L2093759,Williamson Crk WTP (former)/Roy Kizer golf course (current),2005-12-07,,30.1807476,-97.7352333,True,False,False,S3926451
monpar,Monk Parakeet,Myiopsitta monachus,L2689704,"Austin, TX - Manor Rd & Maple Ave",2006-01-04,5.0,30.284722,-97.7165,True,False,True,S17272393
monpar,Monk Parakeet,Myiopsitta monachus,L1449894,Auditorium Shores / Disch Field,2006-01-14,,30.2631381,-97.7522091,True,False,False,S27445349
monpar,Monk Parakeet,Myiopsitta monachus,L126472,Austin,2006-02-02,2.0,30.2671108,-97.7430801,True,False,True,S2129365
monpar,Monk Parakeet,Myiopsitta monachus,L130766,Hornsby Bend (HOTE 037),2006-02-16 10:00,2.0,30.2181988,-97.6458054,True,False,False,S2141532
monpar,Monk Parakeet,Myiopsitta monachus,L126472,Austin,2006-03-01,5.0,30.2671108,-97.7430801,True,False,True,S3880139
monpar,Monk Parakeet,Myiopsitta monachus,L129127,Zilker Park (HOTE 043),2006-03-04,6.0,30.2670002,-97.7699966,True,False,False,S4833763
monpar,Monk Parakeet,Myiopsitta monachus,L130766,Hornsby Bend (HOTE 037),2006-03-12,,30.2181988,-97.6458054,True,True,False,S2517738
monpar,Monk Parakeet,Myiopsitta monachus,L876035,"corner of Riverside and Pleasant Valley, Austin",2006-03-13,,30.2335608,-97.723217,True,False,True,S6194564
monpar,Monk Parakeet,Myiopsitta monachus,L1449894,Auditorium Shores / Disch Field,2006-03-15 07:00,1.0,30.2631381,-97.7522091,True,False,False,S49090453
monpar,Monk Parakeet,Myiopsitta monachus,L130766,Hornsby Bend (HOTE 037),2006-04-25 07:30,2.0,30.2181988,-97.6458054,True,False,False,S5386980
monpar,Monk Parakeet,Myiopsitta monachus,L6612778,"Univ. of Texas, Austin--Charles Alan Wright intramural fields (51st Str.)",2006-05-02 09:30,20.0,30.3143576,-97.7284956,True,False,False,S7923666
monpar,Monk Parakeet,Myiopsitta monachus,L1471234,Austin - Mueller - old airport parking lot,2006-05-15 16:45,6.0,30.2956344,-97.6938633,True,False,True,S11658002
monpar,Monk Parakeet,Myiopsitta monachus,L2284419,"Congress Ave. (Ann W. Richards) Bridge (HOTE 041), Austin",2006-05-30,,30.2616712,-97.7452004,True,False,False,S44252914
monpar,Monk Parakeet,Myiopsitta monachus,L387300,Austin Colony - Webberville,2006-06-03 09:00,7.0,30.2286664,-97.5948143,True,True,True,S2852058
monpar,Monk Parakeet,Myiopsitta monachus,L129110,"Town Lake Park (HOTE 042), Austin",2006-06-12 15:00,,30.2649002,-97.7591019,True,False,False,S2367395
monpar,Monk Parakeet,Myiopsitta monachus,L2141842,Woodlands Park & River Place Trail,2006-06-15 07:45,6.0,30.3559202,-97.8639632,True,False,False,S57770864
monpar,Monk Parakeet,Myiopsitta monachus,L130766,Hornsby Bend (HOTE 037),2006-07-01,2.0,30.2181988,-97.6458054,True,False,False,S24935050
monpar,Monk Parakeet,Myiopsitta monachus,L130766,Hornsby Bend (HOTE 037),2006-07-15 08:00,5.0,30.2181988,-97.6458054,True,False,False,S2384534
monpar,Monk Parakeet,Myiopsitta monachus,L130766,Hornsby Bend (HOTE 037),2006-08-27,,30.2181988,-97.6458054,True,False,False,S24935071
monpar,Monk Parakeet,Myiopsitta monachus,L130766,Hornsby Bend (HOTE 037),2006-09-16,,30.2181988,-97.6458054,True,False,False,S4942015
monpar,Monk Parakeet,Myiopsitta monachus,L130766,Hornsby Bend (HOTE 037),2006-10-08 07:00,,30.2181988,-97.6458054,True,True,False,S2477341
monpar,Monk Parakeet,Myiopsitta monachus,L129025,"Martin Park, Austin",2006-10-17 13:00,2.0,30.2486,-97.7282028,True,True,False,S2485079
monpar,Monk Parakeet,Myiopsitta monachus,L335433,"Colorado River Preserve (HOTE 040), Austin",2006-10-26 10:00,9.0,30.2471305,-97.6936913,True,False,False,S3794278
monpar,Monk Parakeet,Myiopsitta monachus,L387177,183-Hornsby,2006-11-04 09:00,6.0,30.2455734,-97.689743,True,True,True,S2850955
