,Common Name,Scientific Name,Date Sighted,Location Name,Num Sighted,Latitude,Longitude,year
0,Great Horned Owl,Bubo virginianus,2020-09-22 22:30,Chief Timothy Park,1.0,46.4159672,-117.1939945,2020
1,Gadwall,Mareca strepera,2020-09-22 22:09,"342 Wilson Street, Port Townsend, Washington, US (48.102, -122.786)",7.0,48.1018613,-122.785882,2020
2,Black Oystercatcher,Haematopus bachmani,2020-09-22 22:09,"342 Wilson Street, Port Townsend, Washington, US (48.102, -122.786)",1.0,48.1018613,-122.785882,2020
3,Black Turnstone,Arenaria melanocephala,2020-09-22 22:09,"342 Wilson Street, Port Townsend, Washington, US (48.102, -122.786)",43.0,48.1018613,-122.785882,2020
4,Surfbird,Calidris virgata,2020-09-22 22:09,"342 Wilson Street, Port Townsend, Washington, US (48.102, -122.786)",2.0,48.1018613,-122.785882,2020
5,shorebird sp.,Charadriiformes sp.,2020-09-22 22:09,"342 Wilson Street, Port Townsend, Washington, US (48.102, -122.786)",2.0,48.1018613,-122.785882,2020
6,Great Blue Heron,Ardea herodias,2020-09-22 22:09,"342 Wilson Street, Port Townsend, Washington, US (48.102, -122.786)",1.0,48.1018613,-122.785882,2020
7,Belted Kingfisher,Megaceryle alcyon,2020-09-22 22:09,"342 Wilson Street, Port Townsend, Washington, US (48.102, -122.786)",3.0,48.1018613,-122.785882,2020
8,Greater White-fronted Goose,Anser albifrons,2020-09-22 21:15,Battle Ground Yard,1.0,45.844,-122.475,2020
9,Yellow Warbler,Setophaga petechia,2020-09-22 21:15,Battle Ground Yard,1.0,45.844,-122.475,2020
10,Killdeer,Charadrius vociferus,2020-09-22 21:00,House near Lincoln Park,1.0,48.11813,-123.476123,2020
11,Barn Owl,Tyto alba,2020-09-22 21:00,House near Lincoln Park,1.0,48.11813,-123.476123,2020
12,Swainson's Thrush,Catharus ustulatus,2020-09-22 20:49,Seattle--Broadview yard,7.0,47.726486,-122.3613238,2020
13,Hermit Thrush,Catharus guttatus,2020-09-22 20:49,Seattle--Broadview yard,1.0,47.726486,-122.3613238,2020
14,passerine sp.,Passeriformes sp.,2020-09-22 20:49,Seattle--Broadview yard,6.0,47.726486,-122.3613238,2020
15,bird sp.,Aves sp.,2020-09-22 20:49,Seattle--Broadview yard,1.0,47.726486,-122.3613238,2020
16,Northern Pygmy-Owl,Glaucidium gnoma,2020-09-22 19:40,Eagle Creek Rd.,1.0,47.6361296,-120.6186858,2020
17,Barred Owl,Strix varia,2020-09-22 19:40,Eagle Creek Rd.,1.0,47.6361296,-120.6186858,2020
18,Northern Saw-whet Owl,Aegolius acadicus,2020-09-22 19:40,Eagle Creek Rd.,1.0,47.6361296,-120.6186858,2020
19,Canada Goose,Branta canadensis,2020-09-22 19:19,"2509–2819 Frank Albert Rd E, Fife US-WA (47.2318,-122.3667)",120.0,47.231835,-122.366687,2020
20,Wood Duck,Aix sponsa,2020-09-22 19:19,"2509–2819 Frank Albert Rd E, Fife US-WA (47.2318,-122.3667)",8.0,47.231835,-122.366687,2020
21,Green Heron,Butorides virescens,2020-09-22 19:19,"2509–2819 Frank Albert Rd E, Fife US-WA (47.2318,-122.3667)",1.0,47.231835,-122.366687,2020
22,Red-winged Blackbird,Agelaius phoeniceus,2020-09-22 19:19,"2509–2819 Frank Albert Rd E, Fife US-WA (47.2318,-122.3667)",1.0,47.231835,-122.366687,2020
23,Common Yellowthroat,Geothlypis trichas,2020-09-22 19:19,"2509–2819 Frank Albert Rd E, Fife US-WA (47.2318,-122.3667)",2.0,47.231835,-122.366687,2020
24,American Crow,Corvus brachyrhynchos,2020-09-22 19:12,Seattle--Broadview yard,2.0,47.726486,-122.3613238,2020
25,White-crowned Sparrow,Zonotrichia leucophrys,2020-09-22 19:12,Seattle--Broadview yard,1.0,47.726486,-122.3613238,2020
26,Golden-crowned Sparrow,Zonotrichia atricapilla,2020-09-22 19:12,Seattle--Broadview yard,1.0,47.726486,-122.3613238,2020
27,Vaux's Swift,Chaetura vauxi,2020-09-22 19:00,Residence near downtown Chehalis,90.0,46.6659532,-122.9683346,2020
28,gull sp.,Larinae sp.,2020-09-22 18:55,Westport -- Marina,1.0,46.9096434,-124.1138792,2020
29,cormorant sp.,Phalacrocoracidae sp.,2020-09-22 18:55,Westport -- Marina,2.0,46.9096434,-124.1138792,2020
30,California Scrub-Jay,Aphelocoma californica,2020-09-22 18:54,University Place - Sunset Dr W and 29th St W,1.0,47.2333823,-122.5452965,2020
31,Great Egret,Ardea alba,2020-09-22 18:45,Fisher Slough (Restricted Access),1.0,48.323832,-122.3431277,2020
32,Caspian Tern,Hydroprogne caspia,2020-09-22 18:32,Westport -- Marina,1.0,46.9096434,-124.1138792,2020
33,Double-crested Cormorant,Phalacrocorax auritus,2020-09-22 18:32,Westport -- Marina,1.0,46.9096434,-124.1138792,2020
34,Brown Pelican,Pelecanus occidentalis,2020-09-22 18:32,Westport -- Marina,8.0,46.9096434,-124.1138792,2020
35,Domestic goose sp. (Domestic type),Anser sp. (Domestic type),2020-09-22 18:30,Bellingham--Padden Lagoon,2.0,48.7214584,-122.5085879,2020
36,Domestic goose sp. (Domestic type) x Canada Goose (hybrid),Anser sp. (Domestic type) x Branta canadensis,2020-09-22 18:30,Bellingham--Padden Lagoon,2.0,48.7214584,-122.5085879,2020
37,Mallard,Anas platyrhynchos,2020-09-22 18:30,Bellingham--Padden Lagoon,19.0,48.7214584,-122.5085879,2020
38,Common Goldeneye,Bucephala clangula,2020-09-22 18:30,Bellingham--Padden Lagoon,1.0,48.7214584,-122.5085879,2020
39,California Quail,Callipepla californica,2020-09-22 18:30,"1009 Canyonside Rd, Wenatchee US-WA 47.41025, -120.35771",21.0,47.410247,-120.357715,2020
40,Rock Pigeon,Columba livia,2020-09-22 18:30,"1009 Canyonside Rd, Wenatchee US-WA 47.41025, -120.35771",13.0,47.410247,-120.357715,2020
41,Band-tailed Pigeon,Patagioenas fasciata,2020-09-22 18:30,"106th and Park Ave. south, Tacoma, WA.",3.0,47.1606795,-121.9921231,2020
42,Eurasian Collared-Dove,Streptopelia decaocto,2020-09-22 18:30,"1009 Canyonside Rd, Wenatchee US-WA 47.41025, -120.35771",3.0,47.410247,-120.357715,2020
43,Mourning Dove,Zenaida macroura,2020-09-22 18:30,"1009 Canyonside Rd, Wenatchee US-WA 47.41025, -120.35771",7.0,47.410247,-120.357715,2020
44,Anna's Hummingbird,Calypte anna,2020-09-22 18:30,"106th and Park Ave. south, Tacoma, WA.",4.0,47.1606795,-121.9921231,2020
45,Glaucous-winged Gull,Larus glaucescens,2020-09-22 18:30,Bellingham--Padden Lagoon,2.0,48.7214584,-122.5085879,2020
46,Northern Flicker,Colaptes auratus,2020-09-22 18:30,"1009 Canyonside Rd, Wenatchee US-WA 47.41025, -120.35771",1.0,47.410247,-120.357715,2020
47,American Kestrel,Falco sparverius,2020-09-22 18:30,"1009 Canyonside Rd, Wenatchee US-WA 47.41025, -120.35771",2.0,47.410247,-120.357715,2020
48,Merlin,Falco columbarius,2020-09-22 18:30,"6235 NE Princeton Way, Seattle US-WA (47.6755,-122.2759)",1.0,47.675461,-122.275908,2020
49,Steller's Jay,Cyanocitta stelleri,2020-09-22 18:30,"1009 Canyonside Rd, Wenatchee US-WA 47.41025, -120.35771",4.0,47.410247,-120.357715,2020
50,Bewick's Wren,Thryomanes bewickii,2020-09-22 18:30,"106th and Park Ave. south, Tacoma, WA.",2.0,47.1606795,-121.9921231,2020
51,European Starling,Sturnus vulgaris,2020-09-22 18:30,"1009 Canyonside Rd, Wenatchee US-WA 47.41025, -120.35771",10.0,47.410247,-120.357715,2020
52,American Robin,Turdus migratorius,2020-09-22 18:30,"1009 Canyonside Rd, Wenatchee US-WA 47.41025, -120.35771",1.0,47.410247,-120.357715,2020
53,House Sparrow,Passer domesticus,2020-09-22 18:30,"1009 Canyonside Rd, Wenatchee US-WA 47.41025, -120.35771",4.0,47.410247,-120.357715,2020
54,Dark-eyed Junco,Junco hyemalis,2020-09-22 18:30,"106th and Park Ave. south, Tacoma, WA.",2.0,47.1606795,-121.9921231,2020
55,Song Sparrow,Melospiza melodia,2020-09-22 18:30,"106th and Park Ave. south, Tacoma, WA.",2.0,47.1606795,-121.9921231,2020
56,Spotted Towhee,Pipilo maculatus,2020-09-22 18:30,"106th and Park Ave. south, Tacoma, WA.",1.0,47.1606795,-121.9921231,2020
57,Black-capped Chickadee,Poecile atricapillus,2020-09-22 18:27,"916 Third Ave, Kirkland US-WA 47.67820, -122.19167",10.0,47.678205,-122.191668,2020
58,Golden-crowned Kinglet,Regulus satrapa,2020-09-22 18:27,"916 Third Ave, Kirkland US-WA 47.67820, -122.19167",2.0,47.678205,-122.191668,2020
59,Red-breasted Nuthatch,Sitta canadensis,2020-09-22 18:27,"916 Third Ave, Kirkland US-WA 47.67820, -122.19167",1.0,47.678205,-122.191668,2020
60,Surf Scoter,Melanitta perspicillata,2020-09-22 18:25,"Long Beach, not far outside the WorldMark",7.0,46.3474628,-124.0655256,2020
61,Semipalmated Plover,Charadrius semipalmatus,2020-09-22 18:25,"Long Beach, not far outside the WorldMark",1.0,46.3474628,-124.0655256,2020
62,Sanderling,Calidris alba,2020-09-22 18:25,"Long Beach, not far outside the WorldMark",300.0,46.3474628,-124.0655256,2020
63,Dunlin,Calidris alpina,2020-09-22 18:25,"Long Beach, not far outside the WorldMark",1.0,46.3474628,-124.0655256,2020
64,Western Sandpiper,Calidris mauri,2020-09-22 18:25,"Long Beach, not far outside the WorldMark",3.0,46.3474628,-124.0655256,2020
65,Western Gull,Larus occidentalis,2020-09-22 18:25,"Long Beach, not far outside the WorldMark",15.0,46.3474628,-124.0655256,2020
66,California Gull,Larus californicus,2020-09-22 18:25,"Long Beach, not far outside the WorldMark",12.0,46.3474628,-124.0655256,2020
67,Sooty Shearwater,Ardenna grisea,2020-09-22 18:25,"Long Beach, not far outside the WorldMark",2.0,46.3474628,-124.0655256,2020
68,Brandt's Cormorant,Phalacrocorax penicillatus,2020-09-22 18:25,"Long Beach, not far outside the WorldMark",2.0,46.3474628,-124.0655256,2020
69,Red-tailed Hawk,Buteo jamaicensis,2020-09-22 18:20,"Whitworth University, Spokane US-WA 47.75468, -117.41376",1.0,47.754683,-117.413756,2020
70,American Coot,Fulica americana,2020-09-22 18:16,Union Gap Costco Pond,5.0,46.5618124,-120.4970384,2020
71,Pied-billed Grebe,Podilymbus podiceps,2020-09-22 18:12,Olympia--Black Lake,1.0,46.994,-122.978,2020
72,Horned Grebe,Podiceps auritus,2020-09-22 18:12,Olympia--Black Lake,2.0,46.994,-122.978,2020
73,Bonaparte's Gull,Chroicocephalus philadelphia,2020-09-22 18:12,Olympia--Black Lake,1.0,46.994,-122.978,2020
74,Osprey,Pandion haliaetus,2020-09-22 18:12,Olympia--Black Lake,1.0,46.994,-122.978,2020
75,Western/Glaucous-winged Gull,Larus occidentalis/glaucescens,2020-09-22 18:06,Seattle--Broadview yard,4.0,47.726486,-122.3613238,2020
76,House Finch,Haemorhous mexicanus,2020-09-22 18:06,Seattle--Broadview yard,6.0,47.726486,-122.3613238,2020
77,Pelagic Cormorant,Phalacrocorax pelagicus,2020-09-22 18:00,"Marine Park, Bellingham",3.0,48.719177,-122.515797,2020
78,Turkey Vulture,Cathartes aura,2020-09-22 17:58,"98926, Ellensburg US-WA 47.11990, -120.38451",2.0,47.119904,-120.384513,2020
79,White-breasted Nuthatch,Sitta carolinensis,2020-09-22 17:58,"98926, Ellensburg US-WA 47.11990, -120.38451",1.0,47.119904,-120.384513,2020
80,American Pipit,Anthus rubescens,2020-09-22 17:58,"98926, Ellensburg US-WA 47.11990, -120.38451",1.0,47.119904,-120.384513,2020
81,Ruby-crowned Kinglet,Regulus calendula,2020-09-22 17:57,Home,1.0,46.613484,-120.431504,2020
82,Ring-billed Gull,Larus delawarensis,2020-09-22 17:54,"Nisqually National Wildlife Refuge, Olympia US-WA 47.08148, -122.71808",1.0,47.081481,-122.718078,2020
83,Bald Eagle,Haliaeetus leucocephalus,2020-09-22 17:54,"Nisqually National Wildlife Refuge, Olympia US-WA 47.08148, -122.71808",1.0,47.081481,-122.718078,2020
84,Peregrine Falcon,Falco peregrinus,2020-09-22 17:54,"Nisqually National Wildlife Refuge, Olympia US-WA 47.08148, -122.71808",1.0,47.081481,-122.718078,2020
85,Barn Swallow,Hirundo rustica,2020-09-22 17:54,"Nisqually National Wildlife Refuge, Olympia US-WA 47.08148, -122.71808",8.0,47.081481,-122.718078,2020
86,Bushtit,Psaltriparus minimus,2020-09-22 17:54,"Nisqually National Wildlife Refuge, Olympia US-WA 47.08148, -122.71808",15.0,47.081481,-122.718078,2020
87,Varied Thrush,Ixoreus naevius,2020-09-22 17:54,Seattle--Broadview yard,1.0,47.726486,-122.3613238,2020
88,Cedar Waxwing,Bombycilla cedrorum,2020-09-22 17:54,Seattle--Broadview yard,8.0,47.726486,-122.3613238,2020
89,Pine Siskin,Spinus pinus,2020-09-22 17:54,Seattle--Broadview yard,1.0,47.726486,-122.3613238,2020
90,Townsend's Warbler,Setophaga townsendi,2020-09-22 17:54,Seattle--Broadview yard,1.0,47.726486,-122.3613238,2020
91,Larus sp.,Larus sp.,2020-09-22 17:53,Me-Kwa-Mooks Park,1.0,47.563362,-122.4064708,2020
92,Cackling Goose,Branta hutchinsii,2020-09-22 17:46,Home,80.0,48.4287105,-122.3849219,2020
93,finch sp.,Fringillidae sp.,2020-09-22 17:45,Ruston Home (private),10.0,47.291385,-122.512268,2020
94,Brown Creeper,Certhia americana,2020-09-22 17:43,Seattle--Broadview yard,1.0,47.726486,-122.3613238,2020
95,Vesper Sparrow,Pooecetes gramineus,2020-09-22 17:43,Lake Sammamish SP,1.0,47.5597558,-122.0549817,2020
96,Black-billed Magpie,Pica hudsonia,2020-09-22 17:40,Yakima-Tahoma Cemetery,1.0,46.5764361,-120.5379291,2020
97,Brewer's Blackbird,Euphagus cyanocephalus,2020-09-22 17:40,"Herren Ave, Winlock US-WA 46.48355, -122.92036",30.0,46.483551,-122.920361,2020
98,Northern Pintail,Anas acuta,2020-09-22 17:39,Leque Island--Eide Rd.,2.0,48.2320943,-122.3829746,2020
99,Green-winged Teal,Anas crecca,2020-09-22 17:39,Leque Island--Eide Rd.,250.0,48.2320943,-122.3829746,2020
100,Black-bellied Plover,Pluvialis squatarola,2020-09-22 17:39,Leque Island--Eide Rd.,1.0,48.2320943,-122.3829746,2020
101,Baird's Sandpiper,Calidris bairdii,2020-09-22 17:39,Leque Island--Eide Rd.,1.0,48.2320943,-122.3829746,2020
102,Least Sandpiper,Calidris minutilla,2020-09-22 17:39,Leque Island--Eide Rd.,10.0,48.2320943,-122.3829746,2020
103,Long-billed Dowitcher,Limnodromus scolopaceus,2020-09-22 17:39,Leque Island--Eide Rd.,20.0,48.2320943,-122.3829746,2020
104,Short-billed/Long-billed Dowitcher,Limnodromus griseus/scolopaceus,2020-09-22 17:39,Leque Island--Eide Rd.,1.0,48.2320943,-122.3829746,2020
105,Wilson's Snipe,Gallinago delicata,2020-09-22 17:39,Leque Island--Eide Rd.,1.0,48.2320943,-122.3829746,2020
106,Greater Yellowlegs,Tringa melanoleuca,2020-09-22 17:39,Leque Island--Eide Rd.,1.0,48.2320943,-122.3829746,2020
107,Northern Harrier,Circus hudsonius,2020-09-22 17:39,Leque Island--Eide Rd.,1.0,48.2320943,-122.3829746,2020
108,Marsh Wren,Cistothorus palustris,2020-09-22 17:39,Leque Island--Eide Rd.,4.0,48.2320943,-122.3829746,2020
109,Savannah Sparrow,Passerculus sandwichensis,2020-09-22 17:39,Leque Island--Eide Rd.,3.0,48.2320943,-122.3829746,2020
110,Yellow-rumped Warbler,Setophaga coronata,2020-09-22 17:39,Leque Island--Eide Rd.,2.0,48.2320943,-122.3829746,2020
111,Common Merganser,Mergus merganser,2020-09-22 17:32,Fir Canyon Riparian Area,20.0,46.4435941,-119.2551756,2020
112,Downy Woodpecker,Dryobates pubescens,2020-09-22 17:32,Fir Canyon Riparian Area,2.0,46.4435941,-119.2551756,2020
113,Pacific Wren,Troglodytes pacificus,2020-09-22 17:32,Fir Canyon Riparian Area,1.0,46.4435941,-119.2551756,2020
114,blackbird sp.,Icteridae sp.,2020-09-22 17:32,Fir Canyon Riparian Area,30.0,46.4435941,-119.2551756,2020
115,Orange-crowned Warbler,Leiothlypis celata,2020-09-22 17:32,Fir Canyon Riparian Area,1.0,46.4435941,-119.2551756,2020
116,Mallard (Domestic type),Anas platyrhynchos (Domestic type),2020-09-22 17:30,Discovery Park--West Point,5.0,47.6618703,-122.4355298,2020
117,Pigeon Guillemot,Cepphus columba,2020-09-22 17:30,Discovery Park--West Point,1.0,47.6618703,-122.4355298,2020
118,Rhinoceros Auklet,Cerorhinca monocerata,2020-09-22 17:30,Discovery Park--West Point,5.0,47.6618703,-122.4355298,2020
119,Heermann's Gull,Larus heermanni,2020-09-22 17:30,Discovery Park--West Point,1.0,47.6618703,-122.4355298,2020
120,Mew Gull,Larus canus,2020-09-22 17:30,Discovery Park--West Point,1.0,47.6618703,-122.4355298,2020
121,Common Loon,Gavia immer,2020-09-22 17:30,Discovery Park--West Point,1.0,47.6618703,-122.4355298,2020
122,Warbling Vireo,Vireo gilvus,2020-09-22 17:30,Discovery Park--West Point,1.0,47.6618703,-122.4355298,2020
123,Chestnut-backed Chickadee,Poecile rufescens,2020-09-22 17:30,Discovery Park--West Point,5.0,47.6618703,-122.4355298,2020
124,Lincoln's Sparrow,Melospiza lincolnii,2020-09-22 17:29,Gardiner Beach,1.0,48.056878,-122.9152966,2020
125,Common Raven,Corvus corax,2020-09-22 17:28,"26010 S Smith Rd, Cheney US-WA (47.4153,-117.5282)",1.0,47.415264,-117.528163,2020
126,Western Bluebird,Sialia mexicana,2020-09-22 17:28,"26010 S Smith Rd, Cheney US-WA (47.4153,-117.5282)",12.0,47.415264,-117.528163,2020
127,Western Tanager,Piranga ludoviciana,2020-09-22 17:28,"26010 S Smith Rd, Cheney US-WA (47.4153,-117.5282)",1.0,47.415264,-117.528163,2020
128,Wild Turkey,Meleagris gallopavo,2020-09-22 17:22,Palouse Falls State Park,1.0,46.6633959,-118.2278128,2020
129,Rock Wren,Salpinctes obsoletus,2020-09-22 17:22,Palouse Falls State Park,1.0,46.6633959,-118.2278128,2020
130,American Goldfinch,Spinus tristis,2020-09-22 17:22,Palouse Falls State Park,20.0,46.6633959,-118.2278128,2020
131,American Redstart,Setophaga ruticilla,2020-09-22 17:22,Palouse Falls State Park,1.0,46.6633959,-118.2278128,2020
132,White-winged Scoter,Melanitta deglandi,2020-09-22 17:20,Samish Island--Day Use Area,4.0,48.5781665,-122.541408,2020
133,Hairy Woodpecker,Dryobates villosus,2020-09-22 17:20,Samish Island--Day Use Area,1.0,48.5781665,-122.541408,2020
134,Fox Sparrow,Passerella iliaca,2020-09-22 17:20,Samish Island--Day Use Area,1.0,48.5781665,-122.541408,2020
135,Northern Shoveler,Spatula clypeata,2020-09-22 17:18,Spencer Island,50.0,47.99167,-122.15833,2020
136,Ruddy Duck,Oxyura jamaicensis,2020-09-22 17:18,Spencer Island,10.0,47.99167,-122.15833,2020
137,Virginia Rail,Rallus limicola,2020-09-22 17:18,Spencer Island,4.0,47.99167,-122.15833,2020
138,Short-billed Dowitcher,Limnodromus griseus,2020-09-22 17:18,Spencer Island,4.0,47.99167,-122.15833,2020
139,Sharp-shinned Hawk,Accipiter striatus,2020-09-22 17:18,Spencer Island,1.0,47.99167,-122.15833,2020
140,Western Wood-Pewee,Contopus sordidulus,2020-09-22 17:18,Spencer Island,1.0,47.99167,-122.15833,2020
141,Western x Glaucous-winged Gull (hybrid),Larus occidentalis x glaucescens,2020-09-22 17:16,Seattle--Broadview yard,1.0,47.726486,-122.3613238,2020
142,American White Pelican,Pelecanus erythrorhynchos,2020-09-22 17:08,Woodland Bottoms,225.0,45.8880534,-122.7860738,2020
143,Black Phoebe,Sayornis nigricans,2020-09-22 17:08,Woodland Bottoms,1.0,45.8880534,-122.7860738,2020
144,American Wigeon,Mareca americana,2020-09-22 17:01,Skagit Wildlife Area--Fir Island Farm Reserve (Hayton Reserve),3.0,48.3394212,-122.4120712,2020
145,Lesser Yellowlegs,Tringa flavipes,2020-09-22 17:01,Skagit Wildlife Area--Fir Island Farm Reserve (Hayton Reserve),1.0,48.3394212,-122.4120712,2020
146,Red-breasted Sapsucker,Sphyrapicus ruber,2020-09-22 17:01,"Maple Place, Coupeville, Washington, US (48.217, -122.67)",1.0,48.217432,-122.6701132,2020
147,Pygmy Nuthatch,Sitta pygmaea,2020-09-22 17:00,"Spokane, E. 22nd",1.0,47.6349576,-117.401914,2020
148,Red-necked Grebe,Podiceps grisegena,2020-09-22 16:56,Richmond Beach Saltwater Park,1.0,47.7635752,-122.3851633,2020
149,Bufflehead,Bucephala albeola,2020-09-22 16:52,Nature Conservancy Foulweather Bluff Preserve,1.0,47.9216197,-122.6001048,2020
150,Hooded Merganser,Lophodytes cucullatus,2020-09-22 16:52,Nature Conservancy Foulweather Bluff Preserve,5.0,47.9216197,-122.6001048,2020
151,Pectoral Sandpiper,Calidris melanotos,2020-09-22 16:52,Nature Conservancy Foulweather Bluff Preserve,4.0,47.9216197,-122.6001048,2020
152,Pileated Woodpecker,Dryocopus pileatus,2020-09-22 16:52,Nature Conservancy Foulweather Bluff Preserve,1.0,47.9216197,-122.6001048,2020
153,Red Crossbill,Loxia curvirostra,2020-09-22 16:52,Nature Conservancy Foulweather Bluff Preserve,1.0,47.9216197,-122.6001048,2020
154,duck sp.,Anatinae sp.,2020-09-22 16:50,Midway Beach,20.0,46.7687403,-124.0938386,2020
155,Black-throated Gray Warbler,Setophaga nigrescens,2020-09-22 16:43,Bainbridge Island - Yard - Fletcher Bay Road,1.0,47.6321976,-122.5587988,2020
156,hummingbird sp.,Trochilidae sp.,2020-09-22 16:39,Volunteer Park,1.0,47.6301994,-122.3135986,2020
157,Spotted Sandpiper,Actitis macularius,2020-09-22 16:39,Lake Sammamish SP,1.0,47.5597558,-122.0549817,2020
158,Blue-winged Teal,Spatula discors,2020-09-22 16:32,Union Bay Natural Area/Montlake Fill,2.0,47.65424,-122.29137,2020
159,Brown-headed Cowbird,Molothrus ater,2020-09-22 16:30,Maple View Farm,6.0,48.084168,-123.057287,2020
160,pigeon/dove sp.,Columbidae sp.,2020-09-22 16:19,Tokeland Road,1.0,46.7110763,-123.9955445,2020
161,Cinnamon Teal,Spatula cyanoptera,2020-09-22 16:09,"Meeker Pond, Kalama",4.0,46.0248001,-122.850194,2020
162,dabbling duck sp.,Anatidae sp. (dabbling duck sp.),2020-09-22 16:07,"Boe Rd., Stanwood",250.0,48.2104382,-122.3513031,2020
163,Broad-winged Hawk,Buteo platypterus,2020-09-22 16:00,Olympic NP--Hurricane Hill Trail,1.0,47.9814826,-123.5233244,2020
164,hawk sp.,Accipitridae sp. (hawk sp.),2020-09-22 16:00,Olympic NP--Hurricane Hill Trail,1.0,47.9814826,-123.5233244,2020
165,Canada Jay,Perisoreus canadensis,2020-09-22 16:00,Mt. Rainier NP--Sunrise,2.0,46.9149664,-121.6406529,2020
166,Whimbrel,Numenius phaeopus,2020-09-22 15:56,Westport -- Coast Guard Station/spit,2.0,46.9036701,-124.1003956,2020
167,Marbled Godwit,Limosa fedoa,2020-09-22 15:56,Westport -- Coast Guard Station/spit,800.0,46.9036701,-124.1003956,2020
168,Harlequin Duck,Histrionicus histrionicus,2020-09-22 15:54,Seattle-Winslow Ferry (Kitsap Co.),1.0,47.6084199,-122.491293,2020
169,American/Northwestern Crow,Corvus brachyrhynchos/caurinus,2020-09-22 15:46,"Jerisich Dock, Gig Harbor",6.0,47.3309799,-122.5816029,2020
170,Sooty Grouse,Dendragapus fuliginosus,2020-09-22 15:40,Irely Lake @ Lake Quinault,1.0,47.568336,-123.672874,2020
171,woodpecker sp.,Picidae sp.,2020-09-22 15:40,Irely Lake @ Lake Quinault,1.0,47.568336,-123.672874,2020
172,swallow sp.,Hirundinidae sp.,2020-09-22 15:37,832 Gardiner Beach Road my yard,2.0,48.0583226,-122.9198055,2020
173,Downy/Hairy Woodpecker,Dryobates pubescens/villosus,2020-09-22 15:36,Woodard Bay Preserve,1.0,47.1329872,-122.8453445,2020
174,Cooper's Hawk,Accipiter cooperii,2020-09-22 15:35,Slavin Ranch,1.0,47.5355731,-117.4245787,2020
175,House Wren,Troglodytes aedon,2020-09-22 15:35,Slavin Ranch,1.0,47.5355731,-117.4245787,2020
176,Chipping Sparrow,Spizella passerina,2020-09-22 15:35,Slavin Ranch,1.0,47.5355731,-117.4245787,2020
177,Ring-necked Pheasant,Phasianus colchicus,2020-09-22 15:25,Saltese--Church Pond,1.0,47.6389037,-117.1360343,2020
178,American Avocet,Recurvirostra americana,2020-09-22 15:25,Saltese--Church Pond,14.0,47.6389037,-117.1360343,2020
179,Violet-green Swallow,Tachycineta thalassina,2020-09-22 15:25,Saltese--Church Pond,40.0,47.6389037,-117.1360343,2020
180,sparrow sp.,Passerellidae sp. (sparrow sp.),2020-09-22 15:25,Saltese--Church Pond,5.0,47.6389037,-117.1360343,2020
181,Say's Phoebe,Sayornis saya,2020-09-22 15:24,Leavenworth National Fish Hatchery,1.0,47.5577099,-120.6697478,2020
182,American Dipper,Cinclus mexicanus,2020-09-22 15:24,Leavenworth National Fish Hatchery,2.0,47.5577099,-120.6697478,2020
183,Hutton's Vireo,Vireo huttoni,2020-09-22 15:23,Seattle--Broadview yard,1.0,47.726486,-122.3613238,2020
184,Sandhill Crane,Antigone canadensis,2020-09-22 15:21,Theler Wetlands,2.0,47.4378813,-122.8411134,2020
185,Purple Finch,Haemorhous purpureus,2020-09-22 15:21,Theler Wetlands,1.0,47.4378813,-122.8411134,2020
186,Dusky Grouse,Dendragapus obscurus,2020-09-22 15:18,"Rea Creek , Mazama US-WA (48.6402,-120.4803)",1.0,48.640204,-120.480257,2020
187,Ring-necked Duck,Aythya collaris,2020-09-22 15:06,Beaver Pond Trail (Okanogan Co.),4.0,48.4673444,-120.2625275,2020
188,Cassin's Finch,Haemorhous cassinii,2020-09-22 15:06,Beaver Pond Trail (Okanogan Co.),1.0,48.4673444,-120.2625275,2020
189,Rose-breasted Grosbeak,Pheucticus ludovicianus,2020-09-22 15:06,Beaver Pond Trail (Okanogan Co.),1.0,48.4673444,-120.2625275,2020
190,Black-necked Stilt,Himantopus mexicanus,2020-09-22 15:00,Vancouver Lowlands--End of Lower River Road,1.0,45.723659,-122.7540757,2020
191,Blue Jay,Cyanocitta cristata,2020-09-22 15:00,"Airway Heights, WA",2.0,47.67909,-117.625249,2020
192,tern sp.,Sterninae sp.,2020-09-22 14:54,North River,1.0,46.7478596,-123.8869858,2020
193,Cackling/Canada Goose,Branta hutchinsii/canadensis,2020-09-22 14:30,Old Mill Park,1.0,47.6497829,-122.6879149,2020
194,jay sp.,Corvidae sp. (jay sp.),2020-09-22 14:22,Spring Creek Fish Hatchery,6.0,45.7258138,-121.5536707,2020
195,chickadee sp.,Poecile sp.,2020-09-22 14:13,North Olympic WA--Lower Dungeness Unit,1.0,48.1448337,-123.1308693,2020
196,Red-breasted Merganser,Mergus serrator,2020-09-22 14:10,Bottle Beach,6.0,46.893277,-124.0468136,2020
197,Western Grebe,Aechmophorus occidentalis,2020-09-22 14:00,March Point,1.0,48.4988626,-122.5581551,2020
198,Black-backed Woodpecker,Picoides arcticus,2020-09-22 14:00,Trout Lake,1.0,45.99734,-121.52819,2020
199,Wilson's Warbler,Cardellina pusilla,2020-09-22 14:00,Red-tail Roost,1.0,47.9008098,-122.5490918,2020
200,Common Murre,Uria aalge,2020-09-22 13:40,Smith Island,44.0,48.3164864,-122.8296032,2020
