,Common Name,Scientific Name,Date Sighted,Location Name,Num Sighted,Latitude,Longitude,year
572,Rivoli's Hummingbird,Eugenes fulgens,2019-09-22 13:30,Cave Creek Canyon--Southwestern Research Station,1.0,31.8835432,-109.2058731,2019
573,Blue-throated Mountain-gem,Lampornis clemenciae,2019-09-22 13:30,Cave Creek Canyon--Southwestern Research Station,2.0,31.8835432,-109.2058731,2019
574,Violet-crowned Hummingbird,Amazilia violiceps,2019-09-22 13:30,Cave Creek Canyon--Southwestern Research Station,1.0,31.8835432,-109.2058731,2019
575,Gilded Flicker,Colaptes chrysoides,2019-09-22 13:12,Saguaro NP--West--Desert Discovery Trail,1.0,32.2625304,-111.2106575,2019
576,Hammond's Flycatcher,Empidonax hammondii,2019-09-22 13:11,Winslow--La Posada Hotel garden,1.0,35.0218344,-110.6957665,2019
577,Plumbeous Vireo,Vireo plumbeus,2019-09-22 13:11,Winslow--La Posada Hotel garden,1.0,35.0218344,-110.6957665,2019
578,Dusky Flycatcher,Empidonax oberholseri,2019-09-22 12:52,"US-AZ-Winslow (35.0218,-110.6958)",1.0,35.021761,-110.695759,2019
579,Painted Redstart,Myioborus pictus,2019-09-22 12:34,Timber Camp CG,1.0,33.6879246,-110.5712986,2019
580,Greater White-fronted Goose,Anser albifrons,2019-09-22 12:29,Michael and Nora's,1.0,35.200195,-111.580448,2019
581,Inca Dove,Columbina inca,2019-09-22 12:20,Cave Creek Canyon--Stewart CG,2.0,31.8901153,-109.1679591,2019
582,Arizona Woodpecker,Dryobates arizonae,2019-09-22 12:20,Cave Creek Canyon--Stewart CG,1.0,31.8901153,-109.1679591,2019
583,Sharp-shinned/Cooper's Hawk,Accipiter striatus/cooperii,2019-09-22 12:10,Walnut Canyon Lakes,1.0,35.202,-111.5694,2019
584,Evening Grosbeak,Coccothraustes vespertinus,2019-09-22 12:10,Walnut Canyon Lakes,2.0,35.202,-111.5694,2019
585,Elegant Trogon,Trogon elegans,2019-09-22 12:04,"stakeout Rufous-capped Warbler, Hunter Canyon (2013-2019)",1.0,31.3998382,-110.2738108,2019
586,Hermit Warbler,Setophaga occidentalis,2019-09-22 11:45,Barfoot Park,1.0,31.9172001,-109.2790985,2019
587,teal sp.,Anatidae sp. (teal sp.),2019-09-22 11:30,Watson Lake and Riparian Preserve,10.0,34.5822319,-112.4259328,2019
588,hawk sp.,Accipitridae sp. (hawk sp.),2019-09-22 11:30,Ramsey Canyon Preserve (formerly Mile Hi Ranch),1.0,31.4465224,-110.3095955,2019
589,Pacific-slope/Cordilleran Flycatcher (Western Flycatcher),Empidonax difficilis/occidentalis,2019-09-22 11:30,Ramsey Canyon Preserve (formerly Mile Hi Ranch),1.0,31.4465224,-110.3095955,2019
590,sparrow sp.,Passerellidae sp. (sparrow sp.),2019-09-22 11:30,Watson Lake and Riparian Preserve,10.0,34.5822319,-112.4259328,2019
591,Cattle Egret,Bubulcus ibis,2019-09-22 11:20,Van DeWaerden Dairy (Gila River Indian Community permit required),1.0,33.0838588,-111.9464444,2019
592,Prairie Falcon,Falco mexicanus,2019-09-22 11:05,307th ave and w narramore rd,1.0,33.3344724,-112.7113581,2019
593,Swainson's Hawk,Buteo swainsoni,2019-09-22 11:04,"7083 S Plover Ct, Tucson US-AZ (32.1237,-110.8581)",1.0,32.123698,-110.858064,2019
594,Clay-colored Sparrow,Spizella pallida,2019-09-22 11:00,McCormick Ranch--Camelback Lake (Chart House),1.0,33.550265,-111.9235075,2019
595,Scott's Oriole,Icterus parisorum,2019-09-22 11:00,E Mountain View Road (private residence),1.0,31.3853692,-110.2273214,2019
596,Clark's Nutcracker,Nucifraga columbiana,2019-09-22 10:51,"Coconino National Forest, Flagstaff US-AZ (35.3194,-111.7205)",2.0,35.319424,-111.720456,2019
597,Wilson's Phalarope,Phalaropus tricolor,2019-09-22 10:35,Green Valley WRF (controlled access; sign in FIRST at office after entry),4.0,31.8995622,-110.9699177,2019
598,Western Meadowlark,Sturnella neglecta,2019-09-22 10:31,"Coconino National Forest, Flagstaff US-AZ (35.2401,-111.6720)",1.0,35.240076,-111.672025,2019
599,California Condor,Gymnogyps californianus,2019-09-22 10:30,Glen Canyon NRA--Navajo Bridge,1.0,36.8171698,-111.6301489,2019
600,Willow Flycatcher,Empidonax traillii,2019-09-22 10:18,Meteor Crater RV Park,1.0,35.105445,-111.0326144,2019
601,Hammond's/Dusky Flycatcher,Empidonax hammondii/oberholseri,2019-09-22 10:18,Meteor Crater RV Park,1.0,35.105445,-111.0326144,2019
602,Cedar Waxwing,Bombycilla cedrorum,2019-09-22 10:18,Meteor Crater RV Park,1.0,35.105445,-111.0326144,2019
603,Black Vulture,Coragyps atratus,2019-09-22 10:15,Milky Way Dairy,10.0,33.039268,-112.1267457,2019
604,Hutton's Vireo,Vireo huttoni,2019-09-22 10:15,"stakeout Rufous-capped Warbler, Hunter Canyon (2013-2019)",2.0,31.3998382,-110.2738108,2019
605,Cassin's/Plumbeous Vireo,Vireo cassinii/plumbeus,2019-09-22 10:15,Mt. Ord (Maricopa Co.),1.0,33.9053284,-111.4103365,2019
606,Pine Siskin,Spinus pinus,2019-09-22 10:05,Pinegate,1.0,34.2557638,-111.2792134,2019
607,Common Black Hawk,Buteogallus anthracinus,2019-09-22 09:54,Queen Valley—Silver King Rd,1.0,33.300926,-111.282485,2019
608,new world oriole sp.,Icterus sp.,2019-09-22 09:54,Queen Valley—Silver King Rd,1.0,33.300926,-111.282485,2019
609,Williamson's Sapsucker,Sphyrapicus thyroideus,2019-09-22 09:45,Rio de Flag--Picture Canyon,1.0,35.2289344,-111.5534592,2019
610,Cassin's/Western Kingbird,Tyrannus vociferans/verticalis,2019-09-22 09:35,Madera Canyon--Whitehouse Picnic area,1.0,31.733668,-110.882269,2019
611,Virginia's Warbler,Leiothlypis virginiae,2019-09-22 09:35,McHood Park,1.0,34.9715003,-110.6418514,2019
612,Accipiter sp.,Accipiter sp.,2019-09-22 09:34,Oak Creek Canyon--Cave Springs CG,1.0,34.9987102,-111.7397091,2019
613,Yellow-throated Vireo,Vireo flavifrons,2019-09-22 09:34,Oak Creek Canyon--Cave Springs CG,1.0,34.9987102,-111.7397091,2019
614,Wilson's Snipe,Gallinago delicata,2019-09-22 09:30,Glendale Recharge Ponds,1.0,33.5242237,-112.286582,2019
615,Northern Pygmy-Owl,Glaucidium gnoma,2019-09-22 09:22,Oak Creek Canyon--Cave Springs CG,1.0,34.9987102,-111.7397091,2019
616,Least Bittern,Ixobrychus exilis,2019-09-22 09:16,Imperial National Wildlife Refuge,2.0,32.9852824,-114.4882936,2019
617,Mexican Chickadee,Poecile sclateri,2019-09-22 09:16,Barfoot Junction,4.0,31.9150326,-109.2690586,2019
618,Sage Thrasher,Oreoscoptes montanus,2019-09-22 09:13,"Antelope Road, Lake Montezuma, Arizona, US (34.656, -111.803)",1.0,34.6559142,-111.8030551,2019
619,Graylag Goose (Domestic type),Anser anser (Domestic type),2019-09-22 09:10,Watson Lake and Riparian Preserve,6.0,34.5822319,-112.4259328,2019
620,Vaux's Swift,Chaetura vauxi,2019-09-22 09:00,El Rio Open Space Preserve,1.0,32.394,-111.136,2019
621,Zone-tailed Hawk,Buteo albonotatus,2019-09-22 09:00,Garland Prairie,1.0,35.1886806,-111.9678497,2019
622,Ferruginous Hawk,Buteo regalis,2019-09-22 09:00,Garland Prairie,1.0,35.1886806,-111.9678497,2019
623,Merlin,Falco columbarius,2019-09-22 09:00,Kachina Wetlands,1.0,35.1096843,-111.6895866,2019
624,Ash-throated Flycatcher,Myiarchus cinerascens,2019-09-22 09:00,Portal--Willow Tank,1.0,31.8145008,-109.0595016,2019
625,Mountain Bluebird,Sialia currucoides,2019-09-22 09:00,Garland Prairie,7.0,35.1886806,-111.9678497,2019
626,Dusky-capped Flycatcher,Myiarchus tuberculifer,2019-09-22 08:45,Harshaw Canyon,1.0,31.5051994,-110.7031021,2019
627,Downy/Hairy Woodpecker,Dryobates pubescens/villosus,2019-09-22 08:35,timber knoll 002,1.0,34.2514342,-109.7401739,2019
628,woodpecker sp.,Picidae sp.,2019-09-22 08:30,Mt. Lemmon--Mt Bigelow Rd,2.0,32.4170301,-110.7250857,2019
629,Pacific-slope Flycatcher,Empidonax difficilis,2019-09-22 08:30,Veterans Oasis Park,1.0,33.236,-111.7682,2019
630,Olive Warbler,Peucedramus taeniatus,2019-09-22 08:25,Mt. Lemmon--upper,2.0,32.4404984,-110.7902985,2019
631,nighthawk sp.,Chordeiles sp.,2019-09-22 08:13,Tall Timbers County Park,1.0,34.3980486,-110.5630213,2019
632,Gray Hawk,Buteo plagiatus,2019-09-22 08:11,Sycamore Canyon (Pajarito Mountains),1.0,31.4290009,-111.1905975,2019
633,Grace's Warbler,Setophaga graciae,2019-09-22 08:09,Oak Creek Canyon--Cave Springs CG,1.0,34.9987102,-111.7397091,2019
634,Golden Eagle,Aquila chrysaetos,2019-09-22 08:08,Florida Canyon--lower,2.0,31.7633436,-110.8458804,2019
635,Black-capped Gnatcatcher,Polioptila nigriceps,2019-09-22 08:08,Florida Canyon--lower,2.0,31.7633436,-110.8458804,2019
636,Black-chinned Sparrow,Spizella atrogularis,2019-09-22 08:08,Florida Canyon--lower,2.0,31.7633436,-110.8458804,2019
637,Varied Bunting,Passerina versicolor,2019-09-22 08:08,Florida Canyon--lower,5.0,31.7633436,-110.8458804,2019
638,Long-billed Curlew,Numenius americanus,2019-09-22 07:59,Glendale Recharge Ponds,2.0,33.5242237,-112.286582,2019
639,Glossy/White-faced Ibis,Plegadis falcinellus/chihi,2019-09-22 07:59,Glendale Recharge Ponds,15.0,33.5242237,-112.286582,2019
640,pigeon/dove sp.,Columbidae sp.,2019-09-22 07:51,"40 N First St, Phoenix US-AZ (33.4489,-112.0729)",3.0,33.44893,-112.072894,2019
641,Yellow-billed Cuckoo,Coccyzus americanus,2019-09-22 07:45,San Pedro RNCA--San Pedro House and trails,1.0,31.5478992,-110.1408997,2019
642,large falcon sp.,Falco sp. (large falcon sp.),2019-09-22 07:45,San Pedro RNCA--San Pedro House and trails,1.0,31.5478992,-110.1408997,2019
643,Grasshopper Sparrow,Ammodramus savannarum,2019-09-22 07:45,San Pedro RNCA--San Pedro House and trails,1.0,31.5478992,-110.1408997,2019
644,Bullock's Oriole,Icterus bullockii,2019-09-22 07:45,San Pedro RNCA--San Pedro House and trails,1.0,31.5478992,-110.1408997,2019
645,Northern Beardless-Tyrannulet,Camptostoma imberbe,2019-09-22 07:40,Florida Canyon--lower,1.0,31.7633436,-110.8458804,2019
646,Dryobates sp.,Dryobates sp.,2019-09-22 07:34,Chiricahua Mtns.--Whitetail Canyon,1.0,31.9994008,-109.2720124,2019
647,Lark Bunting,Calamospiza melanocorys,2019-09-22 07:30,Curly Horse Ranch Rd (Santa Cruz Co.),1.0,31.717074,-110.622229,2019
648,Willet,Tringa semipalmata,2019-09-22 07:20,Canoa Ranch Conservation Park,1.0,31.7948045,-111.0156226,2019
649,gnatcatcher sp.,Polioptila sp.,2019-09-22 07:16,Granada Park,1.0,33.5324095,-112.036517,2019
650,crow/raven sp.,Corvus sp.,2019-09-22 07:15,"Sedona Summit By Diamond Resorts, Sedona US-AZ (34.8526,-111.8279)",1.0,34.852632,-111.827915,2019
651,Myiarchus sp.,Myiarchus sp.,2019-09-22 07:14,Box Canyon,1.0,31.7974086,-110.7868486,2019
652,Cassin's Finch,Haemorhous cassinii,2019-09-22 07:07,Cataract Lake,1.0,35.2510164,-112.2164154,2019
653,Spizella sp.,Spizella sp.,2019-09-22 07:02,Winslow--La Posada Hotel garden,12.0,35.0218344,-110.6957665,2019
654,Blackpoll Warbler,Setophaga striata,2019-09-22 07:02,Winslow--La Posada Hotel garden,1.0,35.0218344,-110.6957665,2019
655,Hooded Oriole,Icterus cucullatus,2019-09-22 06:58,Cienega Creek Preserve (permit required),1.0,32.01793,-110.6429,2019
656,Northern Waterthrush,Parkesia noveboracensis,2019-09-22 06:58,Cienega Creek Preserve (permit required),1.0,32.01793,-110.6429,2019
657,Passerina sp.,Passerina sp.,2019-09-22 06:50,Badger Spg Wash,1.0,34.2273086,-112.09554,2019
658,Gray Vireo,Vireo vicinior,2019-09-22 06:47,Twin Arrows PJ Oasis,1.0,35.1722049,-111.2522421,2019
659,yellow-bellied kingbird sp.,Tyrannus sp. (yellow-bellied),2019-09-22 06:40,Mt Humboldt Rd,1.0,33.9711799,-111.8126678,2019
660,Botteri's Sparrow,Peucaea botterii,2019-09-22 06:30,E Mountain View Road (private residence),1.0,31.3853692,-110.2273214,2019
661,Brown-crested Flycatcher,Myiarchus tyrannulus,2019-09-22 06:28,Gila River--The Shores Recreation Area,1.0,33.021616,-110.738773,2019
662,Leiothlypis sp.,Leiothlypis sp.,2019-09-22 06:28,Gila River--The Shores Recreation Area,1.0,33.021616,-110.738773,2019
663,Northern/Gilded Flicker,Colaptes auratus/chrysoides,2019-09-22 06:13,Scottsdale Ranch Park--Lake Serena,2.0,33.5771656,-111.8582171,2019
664,Common Poorwill,Phalaenoptilus nuttallii,2019-09-22 05:28,Sierra Vista EOP,2.0,31.5599995,-110.1994019,2019
665,Western Screech-Owl,Megascops kennicottii,2019-09-22 04:51,Gibbons Yard,1.0,32.168309,-110.762358,2019
666,Western Screech-Owl,Megascops kennicottii,2018-09-22 23:55,S of Hull Cabin,1.0,35.9500192,-111.9447673,2018
667,Common Poorwill,Phalaenoptilus nuttallii,2018-09-22 20:00,Chiricahua NM--Bonita Canyon CG,2.0,32.0112829,-109.3551126,2018
668,Great Horned Owl,Bubo virginianus,2018-09-22 20:00,Chiricahua NM--Bonita Canyon CG,2.0,32.0112829,-109.3551126,2018
669,Lesser Nighthawk,Chordeiles acutipennis,2018-09-22 19:59,Arrowhead Lake,2.0,33.6842108,-112.1857309,2018
670,Burrowing Owl,Athene cunicularia,2018-09-22 19:01,Joe’s Havasu House,1.0,34.49777,-114.324411,2018
671,Western Tanager,Piranga ludoviciana,2018-09-22 18:23,' Ken's Yard Birds,1.0,32.4437306,-110.9900853,2018
672,Pyrrhuloxia,Cardinalis sinuatus,2018-09-22 18:23,' Ken's Yard Birds,1.0,32.4437306,-110.9900853,2018
673,Rock Pigeon,Columba livia,2018-09-22 18:11,Costco,1.0,33.4735493,-111.9853914,2018
674,Eurasian Collared-Dove,Streptopelia decaocto,2018-09-22 18:11,Costco,5.0,33.4735493,-111.9853914,2018
675,Mourning Dove,Zenaida macroura,2018-09-22 18:11,Costco,4.0,33.4735493,-111.9853914,2018
676,hummingbird sp.,Trochilidae sp.,2018-09-22 18:11,Costco,2.0,33.4735493,-111.9853914,2018
677,Gila Woodpecker,Melanerpes uropygialis,2018-09-22 18:11,Costco,3.0,33.4735493,-111.9853914,2018
678,Rosy-faced Lovebird,Agapornis roseicollis,2018-09-22 18:11,Costco,9.0,33.4735493,-111.9853914,2018
679,House Finch,Haemorhous mexicanus,2018-09-22 18:11,Costco,1.0,33.4735493,-111.9853914,2018
680,pigeon/dove sp.,Columbidae sp.,2018-09-22 18:02,Safeway - Indian School,1.0,33.4953114,-111.9791257,2018
681,Belted Kingfisher,Megaceryle alcyon,2018-09-22 18:02,Rio de Flag--Picture Canyon,1.0,35.2289344,-111.5534592,2018
682,European Starling,Sturnus vulgaris,2018-09-22 18:02,Safeway - Indian School,18.0,33.4953114,-111.9791257,2018
683,Green-tailed Towhee,Pipilo chlorurus,2018-09-22 18:02,Rio de Flag--Picture Canyon,1.0,35.2289344,-111.5534592,2018
684,Great-tailed Grackle,Quiscalus mexicanus,2018-09-22 18:02,Safeway - Indian School,10.0,33.4953114,-111.9791257,2018
685,Gambel's Quail,Callipepla gambelii,2018-09-22 18:00,Discovery Park,13.0,32.7998289,-109.726038,2018
686,Turkey Vulture,Cathartes aura,2018-09-22 18:00,Discovery Park,9.0,32.7998289,-109.726038,2018
687,Red-tailed Hawk,Buteo jamaicensis,2018-09-22 18:00,Discovery Park,1.0,32.7998289,-109.726038,2018
688,Black Phoebe,Sayornis nigricans,2018-09-22 18:00,Discovery Park,1.0,32.7998289,-109.726038,2018
689,Vermilion Flycatcher,Pyrocephalus rubinus,2018-09-22 18:00,Discovery Park,3.0,32.7998289,-109.726038,2018
690,Barn Swallow,Hirundo rustica,2018-09-22 18:00,Discovery Park,2.0,32.7998289,-109.726038,2018
691,Pygmy Nuthatch,Sitta pygmaea,2018-09-22 18:00,"Grand Canyon National Park, Marble Canyon US-AZ (36.2655,-112.0563)",6.0,36.265461,-112.056308,2018
692,Crissal Thrasher,Toxostoma crissale,2018-09-22 18:00,Discovery Park,2.0,32.7998289,-109.726038,2018
693,Townsend's Solitaire,Myadestes townsendi,2018-09-22 18:00,"Grand Canyon National Park, Marble Canyon US-AZ (36.2655,-112.0563)",1.0,36.265461,-112.056308,2018
694,Red-winged Blackbird,Agelaius phoeniceus,2018-09-22 18:00,Discovery Park,3.0,32.7998289,-109.726038,2018
695,Northern Flicker,Colaptes auratus,2018-09-22 17:56,"21598 East Pump Access Road, Mesa, Arizona, US (33.479, -111.615)",2.0,33.4785712,-111.6149937,2018
696,Curve-billed Thrasher,Toxostoma curvirostre,2018-09-22 17:56,"21598 East Pump Access Road, Mesa, Arizona, US (33.479, -111.615)",3.0,33.4785712,-111.6149937,2018
697,Verdin,Auriparus flaviceps,2018-09-22 17:50,Lafayette - 44th to Arcadia,2.0,33.5057252,-111.983707,2018
698,Northern Mockingbird,Mimus polyglottos,2018-09-22 17:50,Lafayette - 44th to Arcadia,2.0,33.5057252,-111.983707,2018
699,Phainopepla,Phainopepla nitens,2018-09-22 17:48,"Wind Cave Drive, Mesa, Arizona, US (33.471, -111.607)",1.0,33.4714821,-111.6068112,2018
700,Mallard,Anas platyrhynchos,2018-09-22 17:43,Sedona Wetlands Preserve,18.0,34.829,-111.8964,2018
701,Eared Grebe,Podiceps nigricollis,2018-09-22 17:43,Sedona Wetlands Preserve,2.0,34.829,-111.8964,2018
702,Sora,Porzana carolina,2018-09-22 17:43,Sedona Wetlands Preserve,1.0,34.829,-111.8964,2018
703,Killdeer,Charadrius vociferus,2018-09-22 17:43,Sedona Wetlands Preserve,4.0,34.829,-111.8964,2018
704,Great Blue Heron,Ardea herodias,2018-09-22 17:43,Sedona Wetlands Preserve,1.0,34.829,-111.8964,2018
705,Lesser Goldfinch,Spinus psaltria,2018-09-22 17:43,Sedona Wetlands Preserve,9.0,34.829,-111.8964,2018
706,Song Sparrow,Melospiza melodia,2018-09-22 17:43,Sedona Wetlands Preserve,7.0,34.829,-111.8964,2018
707,Black-throated Sparrow,Amphispiza bilineata,2018-09-22 17:40,364 Leah Lane,3.0,32.7586056,-109.0881014,2018
708,White-crowned Sparrow,Zonotrichia leucophrys,2018-09-22 17:40,364 Leah Lane,2.0,32.7586056,-109.0881014,2018
709,Canada Goose,Branta canadensis,2018-09-22 17:25,"Water Park, Gilbert US-AZ (33.3614,-111.7364)",1.0,33.361397,-111.736442,2018
710,Anna's Hummingbird,Calypte anna,2018-09-22 17:25,"Water Park, Gilbert US-AZ (33.3614,-111.7364)",1.0,33.361397,-111.736442,2018
711,American Coot,Fulica americana,2018-09-22 17:25,"Water Park, Gilbert US-AZ (33.3614,-111.7364)",1.0,33.361397,-111.736442,2018
712,Black-necked Stilt,Himantopus mexicanus,2018-09-22 17:25,"Water Park, Gilbert US-AZ (33.3614,-111.7364)",1.0,33.361397,-111.736442,2018
713,American Avocet,Recurvirostra americana,2018-09-22 17:25,"Water Park, Gilbert US-AZ (33.3614,-111.7364)",1.0,33.361397,-111.736442,2018
714,Lesser Yellowlegs,Tringa flavipes,2018-09-22 17:25,"Water Park, Gilbert US-AZ (33.3614,-111.7364)",1.0,33.361397,-111.736442,2018
715,Great Egret,Ardea alba,2018-09-22 17:25,"Water Park, Gilbert US-AZ (33.3614,-111.7364)",4.0,33.361397,-111.736442,2018
716,Snowy Egret,Egretta thula,2018-09-22 17:25,"Water Park, Gilbert US-AZ (33.3614,-111.7364)",7.0,33.361397,-111.736442,2018
717,Black-crowned Night-Heron,Nycticorax nycticorax,2018-09-22 17:25,"Water Park, Gilbert US-AZ (33.3614,-111.7364)",2.0,33.361397,-111.736442,2018
718,Cooper's Hawk,Accipiter cooperii,2018-09-22 17:25,Voelker house,1.0,32.1883887,-110.8482045,2018
719,Say's Phoebe,Sayornis saya,2018-09-22 17:25,"Water Park, Gilbert US-AZ (33.3614,-111.7364)",3.0,33.361397,-111.736442,2018
720,House Sparrow,Passer domesticus,2018-09-22 17:25,Voelker house,7.0,32.1883887,-110.8482045,2018
721,Abert's Towhee,Melozone aberti,2018-09-22 17:25,"Water Park, Gilbert US-AZ (33.3614,-111.7364)",7.0,33.361397,-111.736442,2018
722,Snow Goose,Anser caerulescens,2018-09-22 17:16,Lakeside Park,1.0,32.1861206,-110.8162263,2018
723,Greater White-fronted Goose,Anser albifrons,2018-09-22 17:16,Lakeside Park,1.0,32.1861206,-110.8162263,2018
724,Blue-winged Teal,Spatula discors,2018-09-22 17:16,Lakeside Park,1.0,32.1861206,-110.8162263,2018
725,American Wigeon,Mareca americana,2018-09-22 17:16,Lakeside Park,3.0,32.1861206,-110.8162263,2018
726,Mallard (Domestic type),Anas platyrhynchos (Domestic type),2018-09-22 17:16,Lakeside Park,20.0,32.1861206,-110.8162263,2018
727,Pied-billed Grebe,Podilymbus podiceps,2018-09-22 17:16,Lakeside Park,1.0,32.1861206,-110.8162263,2018
728,Sharp-shinned Hawk,Accipiter striatus,2018-09-22 17:16,Kachina Wetlands,1.0,35.1096843,-111.6895866,2018
729,Bald Eagle,Haliaeetus leucocephalus,2018-09-22 17:16,Kachina Wetlands,2.0,35.1096843,-111.6895866,2018
730,American Kestrel,Falco sparverius,2018-09-22 17:16,Lakeside Park,1.0,32.1861206,-110.8162263,2018
731,Steller's Jay,Cyanocitta stelleri,2018-09-22 17:16,Kachina Wetlands,1.0,35.1096843,-111.6895866,2018
732,American Crow,Corvus brachyrhynchos,2018-09-22 17:16,Kachina Wetlands,2.0,35.1096843,-111.6895866,2018
733,Common Raven,Corvus corax,2018-09-22 17:16,Kachina Wetlands,1.0,35.1096843,-111.6895866,2018
734,Mountain Chickadee,Poecile gambeli,2018-09-22 17:16,Kachina Wetlands,1.0,35.1096843,-111.6895866,2018
735,Violet-green Swallow,Tachycineta thalassina,2018-09-22 17:16,Lakeside Park,30.0,32.1861206,-110.8162263,2018
736,Western Bluebird,Sialia mexicana,2018-09-22 17:16,Kachina Wetlands,10.0,35.1096843,-111.6895866,2018
737,Lark Sparrow,Chondestes grammacus,2018-09-22 17:16,Lakeside Park,7.0,32.1861206,-110.8162263,2018
738,Yellow-headed Blackbird,Xanthocephalus xanthocephalus,2018-09-22 17:16,Lakeside Park,8.0,32.1861206,-110.8162263,2018
739,Common Yellowthroat,Geothlypis trichas,2018-09-22 17:16,Lakeside Park,1.0,32.1861206,-110.8162263,2018
740,Yellow-rumped Warbler,Setophaga coronata,2018-09-22 17:16,Kachina Wetlands,2.0,35.1096843,-111.6895866,2018
741,Domestic goose sp. (Domestic type),Anser sp. (Domestic type),2018-09-22 17:00,Lake Montezuma (not Montezuma Well),5.0,34.6341613,-111.7811894,2018
742,Acorn Woodpecker,Melanerpes formicivorus,2018-09-22 17:00,Chiricahua NM--Bonita Canyon CG,7.0,32.0112829,-109.3551126,2018
743,Olive-sided Flycatcher,Contopus cooperi,2018-09-22 17:00,Chiricahua NM--Bonita Canyon CG,1.0,32.0112829,-109.3551126,2018
744,Cordilleran Flycatcher,Empidonax occidentalis,2018-09-22 17:00,Chiricahua NM--Bonita Canyon CG,1.0,32.0112829,-109.3551126,2018
745,Plumbeous Vireo,Vireo plumbeus,2018-09-22 17:00,Chiricahua NM--Bonita Canyon CG,1.0,32.0112829,-109.3551126,2018
746,Mexican Jay,Aphelocoma wollweberi,2018-09-22 17:00,Chiricahua NM--Bonita Canyon CG,16.0,32.0112829,-109.3551126,2018
747,Bridled Titmouse,Baeolophus wollweberi,2018-09-22 17:00,Chiricahua NM--Bonita Canyon CG,5.0,32.0112829,-109.3551126,2018
748,Juniper Titmouse,Baeolophus ridgwayi,2018-09-22 17:00,Chiricahua NM--Bonita Canyon CG,1.0,32.0112829,-109.3551126,2018
749,Brown Creeper,Certhia americana,2018-09-22 17:00,Chiricahua NM--Bonita Canyon CG,2.0,32.0112829,-109.3551126,2018
750,Bewick's Wren,Thryomanes bewickii,2018-09-22 17:00,Chiricahua NM--Bonita Canyon CG,1.0,32.0112829,-109.3551126,2018
751,Hermit Thrush,Catharus guttatus,2018-09-22 17:00,Chiricahua NM--Bonita Canyon CG,1.0,32.0112829,-109.3551126,2018
752,American Robin,Turdus migratorius,2018-09-22 17:00,Chiricahua NM--Bonita Canyon CG,2.0,32.0112829,-109.3551126,2018
753,Brewer's Blackbird,Euphagus cyanocephalus,2018-09-22 17:00,Lake Montezuma (not Montezuma Well),100.0,34.6341613,-111.7811894,2018
754,Townsend's Warbler,Setophaga townsendi,2018-09-22 17:00,Chiricahua NM--Bonita Canyon CG,1.0,32.0112829,-109.3551126,2018
755,Painted Redstart,Myioborus pictus,2018-09-22 17:00,Chiricahua NM--Bonita Canyon CG,4.0,32.0112829,-109.3551126,2018
756,Buteo sp.,Buteo sp.,2018-09-22 16:47,Devil's Bridge Trail,1.0,34.8973712,-111.8078184,2018
757,Woodhouse's Scrub-Jay,Aphelocoma woodhouseii,2018-09-22 16:47,Devil's Bridge Trail,4.0,34.8973712,-111.8078184,2018
758,swallow sp.,Hirundinidae sp.,2018-09-22 16:47,Devil's Bridge Trail,10.0,34.8973712,-111.8078184,2018
759,Wild Turkey,Meleagris gallopavo,2018-09-22 16:37,Nankoweap Creek,25.0,36.299999,-111.866669,2018
760,Clark's Nutcracker,Nucifraga columbiana,2018-09-22 16:37,Nankoweap Creek,6.0,36.299999,-111.866669,2018
761,Ruby-crowned Kinglet,Regulus calendula,2018-09-22 16:37,Nankoweap Creek,1.0,36.299999,-111.866669,2018
762,Black-tailed Gnatcatcher,Polioptila melanura,2018-09-22 16:37,Wind Cave Trail,1.0,33.4749096,-111.6068673,2018
763,Cactus Wren,Campylorhynchus brunneicapillus,2018-09-22 16:37,Wind Cave Trail,1.0,33.4749096,-111.6068673,2018
764,Northern Cardinal,Cardinalis cardinalis,2018-09-22 16:37,Wind Cave Trail,1.0,33.4749096,-111.6068673,2018
765,Western Kingbird,Tyrannus verticalis,2018-09-22 16:33,"Sutter Ln, Show Low US-AZ (34.3398,-109.9499)",1.0,34.339845,-109.949897,2018
766,Rivoli's Hummingbird,Eugenes fulgens,2018-09-22 16:30,Ash Canyon Bird Sanctuary (closed Thursday morning; formerly Ash Canyon B&B),3.0,31.3904516,-110.2392496,2018
767,Lucifer Hummingbird,Calothorax lucifer,2018-09-22 16:30,Ash Canyon Bird Sanctuary (closed Thursday morning; formerly Ash Canyon B&B),2.0,31.3904516,-110.2392496,2018
768,Black-chinned Hummingbird,Archilochus alexandri,2018-09-22 16:30,Ash Canyon Bird Sanctuary (closed Thursday morning; formerly Ash Canyon B&B),3.0,31.3904516,-110.2392496,2018
769,Rufous/Allen's Hummingbird,Selasphorus rufus/sasin,2018-09-22 16:30,Ash Canyon Bird Sanctuary (closed Thursday morning; formerly Ash Canyon B&B),1.0,31.3904516,-110.2392496,2018
770,Broad-billed Hummingbird,Cynanthus latirostris,2018-09-22 16:30,Ash Canyon Bird Sanctuary (closed Thursday morning; formerly Ash Canyon B&B),2.0,31.3904516,-110.2392496,2018
771,Ladder-backed Woodpecker,Dryobates scalaris,2018-09-22 16:30,Ash Canyon Bird Sanctuary (closed Thursday morning; formerly Ash Canyon B&B),2.0,31.3904516,-110.2392496,2018
