,Common Name,Scientific Name,Date Sighted,Location Name,Num Sighted,Latitude,Longitude,year
997,Tennessee Warbler,Leiothlypis peregrina,2015-09-22 07:10,South Carolina Botanical Gardens,1.0,34.6695004,-82.8265307,2015
998,Blackburnian Warbler,Setophaga fusca,2015-09-22 07:10,South Carolina Botanical Gardens,1.0,34.6695004,-82.8265307,2015
999,warbler sp. (Parulidae sp.),Parulidae sp.,2015-09-22 07:10,South Carolina Botanical Gardens,1.0,34.6695004,-82.8265307,2015
1000,Blue-gray Gnatcatcher,Polioptila caerulea,2015-09-22 07:05,Saluda Shoals Park,2.0,34.0486151,-81.1829352,2015
1001,Baltimore Oriole,Icterus galbula,2015-09-22 07:05,Saluda Shoals Park,1.0,34.0486151,-81.1829352,2015
1002,Yellow-breasted Chat,Icteria virens,2015-09-22 06:34,Kiawah Island Banding Station - Little Bear,1.0,32.612974,-79.998797,2015
1003,Alder/Willow Flycatcher (Traill's Flycatcher),Empidonax alnorum/traillii,2015-09-22 06:30,Kiawah Island Banding Station - Restricted Access,1.0,32.5820413,-80.1381612,2015
1004,House Wren,Troglodytes aedon,2015-09-22 06:30,Kiawah Island Banding Station - Restricted Access,1.0,32.5820413,-80.1381612,2015
1005,Ring-billed Gull,Larus delawarensis,2015-09-22 06:27,East Kiawah Island,1.0,32.6158096,-80.0184917,2015
1006,Caspian Tern,Hydroprogne caspia,2015-09-22 06:27,East Kiawah Island,1.0,32.6158096,-80.0184917,2015
1007,Eastern Kingbird,Tyrannus tyrannus,2015-09-22 06:27,East Kiawah Island,1.0,32.6158096,-80.0184917,2015
1008,Veery,Catharus fuscescens,2015-09-22 06:27,East Kiawah Island,1.0,32.6158096,-80.0184917,2015
1009,Black Skimmer,Rynchops niger,2015-09-22,Folly Beach,2.0,32.66073,-79.9299849,2015
1010,Northern Cardinal,Cardinalis cardinalis,2010-09-22 19:25,Bagwell Farm,3.0,34.9355919,-81.8564755,2010
1011,Chimney Swift,Chaetura pelagica,2010-09-22 19:10,Bagwell Farm,2.0,34.9355919,-81.8564755,2010
1012,American Robin,Turdus migratorius,2010-09-22 19:05,Bagwell Farm,1.0,34.9355919,-81.8564755,2010
1013,Mourning Dove,Zenaida macroura,2010-09-22 18:50,Bagwell Farm,1.0,34.9355919,-81.8564755,2010
1014,Carolina Chickadee,Poecile carolinensis,2010-09-22 18:50,Bagwell Farm,2.0,34.9355919,-81.8564755,2010
1015,Carolina Wren,Thryothorus ludovicianus,2010-09-22 18:50,Bagwell Farm,1.0,34.9355919,-81.8564755,2010
1016,Red-bellied Woodpecker,Melanerpes carolinus,2010-09-22 18:45,Bagwell Farm,1.0,34.9355919,-81.8564755,2010
1017,Blue Jay,Cyanocitta cristata,2010-09-22 18:45,Bagwell Farm,2.0,34.9355919,-81.8564755,2010
1018,American Goldfinch,Spinus tristis,2010-09-22 18:15,Bagwell Farm,2.0,34.9355919,-81.8564755,2010
1019,Hairy Woodpecker,Dryobates villosus,2010-09-22 18:00,Bagwell Farm,1.0,34.9355919,-81.8564755,2010
1020,Tufted Titmouse,Baeolophus bicolor,2010-09-22 17:20,Bagwell Farm,1.0,34.9355919,-81.8564755,2010
1021,Northern Mockingbird,Mimus polyglottos,2010-09-22 17:15,Bagwell Farm,1.0,34.9355919,-81.8564755,2010
1022,White-breasted Nuthatch,Sitta carolinensis,2010-09-22 17:05,Bagwell Farm,1.0,34.9355919,-81.8564755,2010
1023,Ruby-throated Hummingbird,Archilochus colubris,2010-09-22 16:00,Buddy and Mary’s yard,2.0,32.4761834,-80.6719679,2010
1024,Turkey Vulture,Cathartes aura,2010-09-22 16:00,Buddy and Mary’s yard,1.0,32.4761834,-80.6719679,2010
1025,Red-eyed Vireo,Vireo olivaceus,2010-09-22 16:00,Buddy and Mary’s yard,1.0,32.4761834,-80.6719679,2010
1026,American Crow,Corvus brachyrhynchos,2010-09-22 16:00,Buddy and Mary’s yard,1.0,32.4761834,-80.6719679,2010
1027,House Finch,Haemorhous mexicanus,2010-09-22 16:00,Buddy and Mary’s yard,1.0,32.4761834,-80.6719679,2010
1028,Eastern Towhee,Pipilo erythrophthalmus,2010-09-22 16:00,Buddy and Mary’s yard,1.0,32.4761834,-80.6719679,2010
1029,Red-winged Blackbird,Agelaius phoeniceus,2010-09-22 16:00,Buddy and Mary’s yard,1.0,32.4761834,-80.6719679,2010
1030,American Redstart,Setophaga ruticilla,2010-09-22 16:00,Buddy and Mary’s yard,1.0,32.4761834,-80.6719679,2010
1031,Painted Bunting,Passerina ciris,2010-09-22 16:00,Buddy and Mary’s yard,1.0,32.4761834,-80.6719679,2010
1032,Great Blue Heron,Ardea herodias,2010-09-22 14:15,Lake Bagwell,1.0,34.9373026,-81.8563414,2010
1033,Rose-breasted Grosbeak,Pheucticus ludovicianus,2010-09-22 13:45,Willow Pond Ln,1.0,34.7196308,-82.4123257,2010
1034,Great Egret,Ardea alba,2010-09-22 11:35,Harbour Landing Apt,1.0,33.9565673,-80.9437895,2010
1035,Belted Kingfisher,Megaceryle alcyon,2010-09-22 11:35,Harbour Landing Apt,1.0,33.9565673,-80.9437895,2010
1036,Fish Crow,Corvus ossifragus,2010-09-22 11:35,Harbour Landing Apt,3.0,33.9565673,-80.9437895,2010
1037,Northern Harrier,Circus hudsonius,2010-09-22 10:30,Caesars Head State Park,1.0,35.1056841,-82.6275039,2010
1038,Broad-winged Hawk,Buteo platypterus,2010-09-22 10:30,Caesars Head State Park,1.0,35.1056841,-82.6275039,2010
1039,Red-tailed Hawk,Buteo jamaicensis,2010-09-22 10:30,Caesars Head State Park,1.0,35.1056841,-82.6275039,2010
1040,Red-headed Woodpecker,Melanerpes erythrocephalus,2010-09-22 10:30,Caesars Head State Park,1.0,35.1056841,-82.6275039,2010
1041,Downy Woodpecker,Dryobates pubescens,2010-09-22 10:30,Caesars Head State Park,1.0,35.1056841,-82.6275039,2010
1042,Peregrine Falcon,Falco peregrinus,2010-09-22 10:30,Caesars Head State Park,1.0,35.1056841,-82.6275039,2010
1043,Eastern Phoebe,Sayornis phoebe,2010-09-22 10:30,Caesars Head State Park,1.0,35.1056841,-82.6275039,2010
1044,Common Raven,Corvus corax,2010-09-22 10:30,Caesars Head State Park,1.0,35.1056841,-82.6275039,2010
1045,Gray Catbird,Dumetella carolinensis,2010-09-22 10:30,Caesars Head State Park,1.0,35.1056841,-82.6275039,2010
1046,Brown Thrasher,Toxostoma rufum,2010-09-22 10:30,Caesars Head State Park,1.0,35.1056841,-82.6275039,2010
1047,Chestnut-sided Warbler,Setophaga pensylvanica,2010-09-22 10:30,Caesars Head State Park,1.0,35.1056841,-82.6275039,2010
1048,Scarlet Tanager,Piranga olivacea,2010-09-22 10:30,Caesars Head State Park,1.0,35.1056841,-82.6275039,2010
1049,Black Vulture,Coragyps atratus,2010-09-22 10:00,Cottonwood Trail,4.0,34.9521565,-81.8915319,2010
1050,Eastern Wood-Pewee,Contopus virens,2010-09-22 10:00,Cottonwood Trail,2.0,34.9521565,-81.8915319,2010
1051,White-eyed Vireo,Vireo griseus,2010-09-22 10:00,Cottonwood Trail,1.0,34.9521565,-81.8915319,2010
1052,Common Grackle,Quiscalus quiscula,2010-09-22 10:00,Cottonwood Trail,2.0,34.9521565,-81.8915319,2010
1053,Pine Warbler,Setophaga pinus,2010-09-22 10:00,Cottonwood Trail,1.0,34.9521565,-81.8915319,2010
1054,Rock Pigeon,Columba livia,2010-09-22 09:45,Myrtle Beach SP,3.0,33.6525976,-78.9268545,2010
1055,Blue-gray Gnatcatcher,Polioptila caerulea,2010-09-22 09:45,Myrtle Beach SP,1.0,33.6525976,-78.9268545,2010
1056,Gray-cheeked Thrush,Catharus minimus,2010-09-22 09:45,Myrtle Beach SP,1.0,33.6525976,-78.9268545,2010
1057,Wood Thrush,Hylocichla mustelina,2010-09-22 09:45,Myrtle Beach SP,1.0,33.6525976,-78.9268545,2010
1058,Black-bellied Plover,Pluvialis squatarola,2010-09-22 09:30,Harbor Island ,5.0,32.4063423,-80.4367447,2010
1059,Semipalmated Plover,Charadrius semipalmatus,2010-09-22 09:30,Harbor Island ,1.0,32.4063423,-80.4367447,2010
1060,Marbled Godwit,Limosa fedoa,2010-09-22 09:30,Harbor Island ,22.0,32.4063423,-80.4367447,2010
1061,Red Knot,Calidris canutus,2010-09-22 09:30,Harbor Island ,3.0,32.4063423,-80.4367447,2010
1062,Sanderling,Calidris alba,2010-09-22 09:30,Harbor Island ,1.0,32.4063423,-80.4367447,2010
1063,Semipalmated Sandpiper,Calidris pusilla,2010-09-22 09:30,Harbor Island ,1.0,32.4063423,-80.4367447,2010
1064,Western Sandpiper,Calidris mauri,2010-09-22 09:30,Harbor Island ,1.0,32.4063423,-80.4367447,2010
1065,Willet,Tringa semipalmata,2010-09-22 09:30,Harbor Island ,1.0,32.4063423,-80.4367447,2010
1066,Laughing Gull,Leucophaeus atricilla,2010-09-22 09:30,Harbor Island ,1.0,32.4063423,-80.4367447,2010
1067,Ring-billed Gull,Larus delawarensis,2010-09-22 09:30,Harbor Island ,1.0,32.4063423,-80.4367447,2010
1068,Caspian Tern,Hydroprogne caspia,2010-09-22 09:30,Harbor Island ,1.0,32.4063423,-80.4367447,2010
1069,Common Tern,Sterna hirundo,2010-09-22 09:30,Harbor Island ,1.0,32.4063423,-80.4367447,2010
1070,Royal Tern,Thalasseus maximus,2010-09-22 09:30,Harbor Island ,1.0,32.4063423,-80.4367447,2010
1071,Sandwich Tern,Thalasseus sandvicensis,2010-09-22 09:30,Harbor Island ,3.0,32.4063423,-80.4367447,2010
1072,Black Skimmer,Rynchops niger,2010-09-22 09:30,Harbor Island ,25.0,32.4063423,-80.4367447,2010
1073,Brown Pelican,Pelecanus occidentalis,2010-09-22 09:30,Harbor Island ,1.0,32.4063423,-80.4367447,2010
1074,Snowy Egret,Egretta thula,2010-09-22 09:30,Harbor Island ,1.0,32.4063423,-80.4367447,2010
1075,Northern Flicker,Colaptes auratus,2010-09-22 09:00,29803,1.0,33.50238,-81.73388,2010
1076,Brown-headed Nuthatch,Sitta pusilla,2010-09-22 09:00,29803,1.0,33.50238,-81.73388,2010
1077,Eastern Bluebird,Sialia sialis,2010-09-22 09:00,29803,4.0,33.50238,-81.73388,2010
1078,Brown-headed Cowbird,Molothrus ater,2010-09-22 09:00,29803,1.0,33.50238,-81.73388,2010
1079,Mottled Duck,Anas fulvigula,2010-09-22 08:30,Caw Caw Interpretive Center,2.0,32.7913603,-80.1975989,2010
1080,King Rail,Rallus elegans,2010-09-22 08:30,Caw Caw Interpretive Center,1.0,32.7913603,-80.1975989,2010
1081,Common Gallinule,Gallinula galeata,2010-09-22 08:30,Caw Caw Interpretive Center,6.0,32.7913603,-80.1975989,2010
1082,American Bittern,Botaurus lentiginosus,2010-09-22 08:30,Caw Caw Interpretive Center,2.0,32.7913603,-80.1975989,2010
1083,Little Blue Heron,Egretta caerulea,2010-09-22 08:30,Caw Caw Interpretive Center,1.0,32.7913603,-80.1975989,2010
1084,Tricolored Heron,Egretta tricolor,2010-09-22 08:30,Caw Caw Interpretive Center,1.0,32.7913603,-80.1975989,2010
1085,Green Heron,Butorides virescens,2010-09-22 08:30,Caw Caw Interpretive Center,1.0,32.7913603,-80.1975989,2010
1086,White Ibis,Eudocimus albus,2010-09-22 08:30,Caw Caw Interpretive Center,8.0,32.7913603,-80.1975989,2010
1087,Osprey,Pandion haliaetus,2010-09-22 08:30,Caw Caw Interpretive Center,1.0,32.7913603,-80.1975989,2010
1088,Red-shouldered Hawk,Buteo lineatus,2010-09-22 08:30,Caw Caw Interpretive Center,3.0,32.7913603,-80.1975989,2010
1089,Barred Owl,Strix varia,2010-09-22 08:30,Caw Caw Interpretive Center,1.0,32.7913603,-80.1975989,2010
1090,Pileated Woodpecker,Dryocopus pileatus,2010-09-22 08:30,Caw Caw Interpretive Center,10.0,32.7913603,-80.1975989,2010
1091,Northern Rough-winged Swallow,Stelgidopteryx serripennis,2010-09-22 08:30,Caw Caw Interpretive Center,20.0,32.7913603,-80.1975989,2010
1092,Marsh Wren,Cistothorus palustris,2010-09-22 08:30,Caw Caw Interpretive Center,1.0,32.7913603,-80.1975989,2010
1093,Veery,Catharus fuscescens,2010-09-22 08:30,Caw Caw Interpretive Center,1.0,32.7913603,-80.1975989,2010
1094,Northern Waterthrush,Parkesia noveboracensis,2010-09-22 08:30,Caw Caw Interpretive Center,2.0,32.7913603,-80.1975989,2010
1095,Black-and-white Warbler,Mniotilta varia,2010-09-22 08:30,Caw Caw Interpretive Center,1.0,32.7913603,-80.1975989,2010
1096,Common Yellowthroat,Geothlypis trichas,2010-09-22 08:30,Caw Caw Interpretive Center,20.0,32.7913603,-80.1975989,2010
1097,Cape May Warbler,Setophaga tigrina,2010-09-22 08:30,Caw Caw Interpretive Center,1.0,32.7913603,-80.1975989,2010
1098,Northern Parula,Setophaga americana,2010-09-22 08:30,Caw Caw Interpretive Center,15.0,32.7913603,-80.1975989,2010
1099,Palm Warbler,Setophaga palmarum,2010-09-22 08:30,Caw Caw Interpretive Center,15.0,32.7913603,-80.1975989,2010
1100,Prairie Warbler,Setophaga discolor,2010-09-22 08:30,Caw Caw Interpretive Center,1.0,32.7913603,-80.1975989,2010
1101,Indigo Bunting,Passerina cyanea,2010-09-22 08:30,Caw Caw Interpretive Center,2.0,32.7913603,-80.1975989,2010
1102,Wood Duck,Aix sponsa,2010-09-22 06:20,Bumble Bee Hill/Ninety Six NHS,5.0,34.148625,-82.0134544,2010
1103,Killdeer,Charadrius vociferus,2010-09-22 06:20,Bumble Bee Hill/Ninety Six NHS,2.0,34.148625,-82.0134544,2010
1104,Great Horned Owl,Bubo virginianus,2010-09-22 06:20,Bumble Bee Hill/Ninety Six NHS,1.0,34.148625,-82.0134544,2010
1105,Summer Tanager,Piranga rubra,2010-09-22 06:20,Bumble Bee Hill/Ninety Six NHS,1.0,34.148625,-82.0134544,2010
1106,Blue Grosbeak,Passerina caerulea,2010-09-22 06:20,Bumble Bee Hill/Ninety Six NHS,5.0,34.148625,-82.0134544,2010
1107,Wild Turkey,Meleagris gallopavo,2010-09-22,"SRS - E Road, Barnwell County, SC",3.0,33.2851962,-81.6019553,2010
1108,American Kestrel,Falco sparverius,2010-09-22,SRS - E2 Road & Powerline Area,1.0,33.301213,-81.60552,2010
1109,Loggerhead Shrike,Lanius ludovicianus,2010-09-22,Reidville,1.0,34.8650227,-82.1114027,2010
1110,European Starling,Sturnus vulgaris,2010-09-22,Reidville,1.0,34.8650227,-82.1114027,2010
1111,House Sparrow,Passer domesticus,2010-09-22,Reidville,1.0,34.8650227,-82.1114027,2010
1112,Eastern Meadowlark,Sturnella magna,2010-09-22,Reidville,1.0,34.8650227,-82.1114027,2010
1113,Wilson's Plover,Charadrius wilsonia,2005-09-22 11:00,Port Royal Mudflats,1.0,32.2393758,-80.6764698,2005
1114,Marbled Godwit,Limosa fedoa,2005-09-22 11:00,Port Royal Mudflats,1.0,32.2393758,-80.6764698,2005
1115,Short-billed Dowitcher,Limnodromus griseus,2005-09-22 11:00,Port Royal Mudflats,1.0,32.2393758,-80.6764698,2005
1116,Reddish Egret,Egretta rufescens,2005-09-22 11:00,Port Royal Mudflats,1.0,32.2393758,-80.6764698,2005
1117,Ruby-throated Hummingbird,Archilochus colubris,2005-09-22 10:30,Charleston,3.0,32.77658,-79.93091,2005
1118,Mourning Dove,Zenaida macroura,2005-09-22,Our South Carolina Property,1.0,34.2155,-80.8295,2005
1119,American Kestrel,Falco sparverius,2005-09-22,USC Horseshoe,1.0,33.9985553,-81.0278177,2005
1120,Eastern Phoebe,Sayornis phoebe,2005-09-22,Our South Carolina Property,1.0,34.2155,-80.8295,2005
1121,Carolina Chickadee,Poecile carolinensis,2005-09-22,Our South Carolina Property,1.0,34.2155,-80.8295,2005
1122,House Finch,Haemorhous mexicanus,2005-09-22,Our South Carolina Property,1.0,34.2155,-80.8295,2005
1123,American Goldfinch,Spinus tristis,2005-09-22,Our South Carolina Property,1.0,34.2155,-80.8295,2005
1124,Northern Cardinal,Cardinalis cardinalis,2005-09-22,Our South Carolina Property,1.0,34.2155,-80.8295,2005
