,Common Name,Scientific Name,Date Sited,Location Name,Latitude,Longitude,year
319,Black Francolin,Francolinus francolinus,2015-09-26,Mokio Preserve,21.2182538,-157.2444949,2015
320,Bristle-thighed Curlew,Numenius tahitiensis,2015-09-26,Mokio Preserve,21.2182538,-157.2444949,2015
321,White Tern,Gygis alba,2015-09-26,Honolulu,21.3069,-157.8580017,2015
322,Brown Booby,Sula leucogaster,2015-09-26,Mokio Preserve,21.2182538,-157.2444949,2015
323,Eurasian Skylark,Alauda arvensis,2015-09-26,Mokio Preserve,21.2182538,-157.2444949,2015
324,Northern Mockingbird,Mimus polyglottos,2015-09-26,Mokio Preserve,21.2182538,-157.2444949,2015
325,White-rumped Shama,Copsychus malabaricus,2015-09-26,Kaneohe,21.4181,-157.804,2015
326,Red-crested Cardinal,Paroaria coronata,2015-09-26,Mokio Preserve,21.2182538,-157.2444949,2015
327,Warbling White-eye,Zosterops japonicus,2010-09-26 13:55,"Kahakapao Trail, Makawao Forest Reserve",20.82968,-156.27786,2010
328,Northern Cardinal,Cardinalis cardinalis,2010-09-26 13:55,"Kahakapao Trail, Makawao Forest Reserve",20.82968,-156.27786,2010
329,Iiwi,Drepanis coccinea,2010-09-26 13:34,"Kahakapao Trail, Makawao Forest Reserve",20.82968,-156.27786,2010
330,House Finch,Haemorhous mexicanus,2010-09-26 13:34,"Kahakapao Trail, Makawao Forest Reserve",20.82968,-156.27786,2010
331,Zebra Dove,Geopelia striata,2010-09-26 12:45,"Kahakapao Trail, Makawao Forest Reserve",20.82968,-156.27786,2010
332,Red-billed Leiothrix,Leiothrix lutea,2010-09-26 12:45,"Kahakapao Trail, Makawao Forest Reserve",20.82968,-156.27786,2010
333,Scaly-breasted Munia,Lonchura punctulata,2010-09-26 12:45,"Kahakapao Trail, Makawao Forest Reserve",20.82968,-156.27786,2010
334,Hawaii Amakihi,Chlorodrepanis virens,2010-09-26 12:45,"Kahakapao Trail, Makawao Forest Reserve",20.82968,-156.27786,2010
335,Chinese Hwamei,Garrulax canorus,2010-09-26 10:00,"Kahakapao Trail, Makawao Forest Reserve",20.82968,-156.27786,2010
336,Common Gallinule,Gallinula galeata,2010-09-26,Hawaii,22.0212855,-159.4847683,2010
337,Black-necked Stilt,Himantopus mexicanus,2010-09-26,Hawaii,22.0212855,-159.4847683,2010
338,Red-tailed Tropicbird,Phaethon rubricauda,2010-09-26,Hawaii,22.0212855,-159.4847683,2010
339,Wedge-tailed Shearwater,Ardenna pacifica,2010-09-26,Hawaii,22.0212855,-159.4847683,2010
340,Great Frigatebird,Fregata minor,2010-09-26,Hawaii,22.0212855,-159.4847683,2010
341,Brown Booby,Sula leucogaster,2010-09-26,Hawaii,22.0212855,-159.4847683,2010
342,Red-footed Booby,Sula sula,2010-09-26,Hawaii,22.0212855,-159.4847683,2010
343,Java Sparrow,Lonchura oryzivora,2010-09-26,"Lahaina (20.8793, -156.683)",20.8793,-156.683,2010
