,Common Name,Scientific Name,Date Sited,Location Name,Latitude,Longitude,year
536,Pigeon Guillemot,Cepphus columba,2016-09-26 13:00,Kodiak Is.--Marine--off Ugak Bay,57.3555556,-152.3861111,2016
537,Cassin's Auklet,Ptychoramphus aleuticus,2016-09-26 13:00,Kodiak Is.--Marine--off Ugak Bay,57.3555556,-152.3861111,2016
538,Horned Puffin,Fratercula corniculata,2016-09-26 13:00,Kodiak Is.--Marine--off Ugak Bay,57.3555556,-152.3861111,2016
539,Yellow-billed Loon,Gavia adamsii,2016-09-26 13:00,Kodiak Is.--Marine--off Ugak Bay,57.3555556,-152.3861111,2016
540,Sooty Shearwater,Ardenna grisea,2016-09-26 13:00,Kodiak Is.--Marine--off Ugak Bay,57.3555556,-152.3861111,2016
541,Sooty/Short-tailed Shearwater,Ardenna grisea/tenuirostris,2016-09-26 13:00,Kodiak Is.--Marine--off Ugak Bay,57.3555556,-152.3861111,2016
542,Northwestern Crow,Corvus caurinus,2016-09-26 13:00,Kodiak Is.--Marine--off Ugak Bay,57.3555556,-152.3861111,2016
543,gull sp.,Larinae sp.,2016-09-26 11:51,Seward--Lowell Point Rd. (park with caution),60.0920271,-149.4438457,2016
544,Fox Sparrow,Passerella iliaca,2016-09-26 11:51,Seward--Lowell Point Rd. (park with caution),60.0920271,-149.4438457,2016
545,Canada Goose,Branta canadensis,2016-09-26 11:45,Ketchikan--Perseverance Lake trail,55.4142469,-131.6788969,2016
546,Red-breasted Sapsucker,Sphyrapicus ruber,2016-09-26 11:45,Ketchikan--Perseverance Lake trail,55.4142469,-131.6788969,2016
547,Steller's Jay,Cyanocitta stelleri,2016-09-26 11:45,Ketchikan--Perseverance Lake trail,55.4142469,-131.6788969,2016
548,Chestnut-backed Chickadee,Poecile rufescens,2016-09-26 11:45,Ketchikan--Perseverance Lake trail,55.4142469,-131.6788969,2016
549,Brown Creeper,Certhia americana,2016-09-26 11:45,Ketchikan--Perseverance Lake trail,55.4142469,-131.6788969,2016
550,Pacific Wren,Troglodytes pacificus,2016-09-26 11:45,Ketchikan--Perseverance Lake trail,55.4142469,-131.6788969,2016
551,Hermit Thrush,Catharus guttatus,2016-09-26 11:45,Ketchikan--Perseverance Lake trail,55.4142469,-131.6788969,2016
552,crossbill sp.,Loxia sp.,2016-09-26 11:45,Ketchikan--Perseverance Lake trail,55.4142469,-131.6788969,2016
553,Eurasian Collared-Dove,Streptopelia decaocto,2016-09-26 11:10,Cordova--Odiak Pond,60.540017,-145.751523,2016
554,Pine Siskin,Spinus pinus,2016-09-26 11:10,Cordova--Odiak Pond,60.540017,-145.751523,2016
555,Northern Shoveler,Spatula clypeata,2016-09-26 10:34,Fairbanks Int. Airpt--Float Plane Ponds (possibly restricted),64.8246316,-147.8380394,2016
556,Canvasback,Aythya valisineria,2016-09-26 10:34,Fairbanks Int. Airpt--Float Plane Ponds (possibly restricted),64.8246316,-147.8380394,2016
557,Greater/Lesser Scaup,Aythya marila/affinis,2016-09-26 10:34,Fairbanks Int. Airpt--Float Plane Ponds (possibly restricted),64.8246316,-147.8380394,2016
558,Bufflehead,Bucephala albeola,2016-09-26 10:34,Fairbanks Int. Airpt--Float Plane Ponds (possibly restricted),64.8246316,-147.8380394,2016
559,Common Goldeneye,Bucephala clangula,2016-09-26 10:34,Fairbanks Int. Airpt--Float Plane Ponds (possibly restricted),64.8246316,-147.8380394,2016
560,Dark-eyed Junco,Junco hyemalis,2016-09-26 10:30,Cuddy Pond,61.1848779,-149.8792303,2016
561,Brant,Branta bernicla,2016-09-26 10:00,St. Paul Island (Pribilof Islands-Bering Sea),57.17012,-170.296751,2016
562,Long-tailed Duck,Clangula hyemalis,2016-09-26 10:00,St. Paul Island (Pribilof Islands-Bering Sea),57.17012,-170.296751,2016
563,Spruce Grouse,Falcipennis canadensis,2016-09-26 10:00,Epperson Knob Homestead,59.7742069,-151.6068113,2016
564,Sharp-tailed Sandpiper,Calidris acuminata,2016-09-26 10:00,St. Paul Island (Pribilof Islands-Bering Sea),57.17012,-170.296751,2016
565,Red Phalarope,Phalaropus fulicarius,2016-09-26 10:00,St. Paul Island (Pribilof Islands-Bering Sea),57.17012,-170.296751,2016
566,Wandering Tattler,Tringa incana,2016-09-26 10:00,St. Paul Island (Pribilof Islands-Bering Sea),57.17012,-170.296751,2016
567,Tufted Puffin,Fratercula cirrhata,2016-09-26 10:00,St. Paul Island (Pribilof Islands-Bering Sea),57.17012,-170.296751,2016
568,Pacific Loon,Gavia pacifica,2016-09-26 10:00,St. Paul Island (Pribilof Islands-Bering Sea),57.17012,-170.296751,2016
569,Northern Fulmar,Fulmarus glacialis,2016-09-26 10:00,St. Paul Island (Pribilof Islands-Bering Sea),57.17012,-170.296751,2016
570,Short-tailed Shearwater,Ardenna tenuirostris,2016-09-26 10:00,St. Paul Island (Pribilof Islands-Bering Sea),57.17012,-170.296751,2016
571,Red-faced Cormorant,Phalacrocorax urile,2016-09-26 10:00,St. Paul Island (Pribilof Islands-Bering Sea),57.17012,-170.296751,2016
572,Double-crested Cormorant,Phalacrocorax auritus,2016-09-26 10:00,St. Paul Island (Pribilof Islands-Bering Sea),57.17012,-170.296751,2016
573,Merlin,Falco columbarius,2016-09-26 10:00,Epperson Knob Homestead,59.7742069,-151.6068113,2016
574,American Robin,Turdus migratorius,2016-09-26 10:00,Epperson Knob Homestead,59.7742069,-151.6068113,2016
575,Gray-crowned Rosy-Finch,Leucosticte tephrocotis,2016-09-26 10:00,St. Paul Island (Pribilof Islands-Bering Sea),57.17012,-170.296751,2016
576,Downy Woodpecker,Dryobates pubescens,2016-09-26 09:45,Near Island North Trail,57.7882173,-152.3912109,2016
577,Song Sparrow,Melospiza melodia,2016-09-26 09:45,Near Island North Trail,57.7882173,-152.3912109,2016
578,King Eider,Somateria spectabilis,2016-09-26 09:30,St. Paul Island (Pribilof Islands-Bering Sea),57.17012,-170.296751,2016
579,Common/Thick-billed Murre,Uria aalge/lomvia,2016-09-26 09:30,St. Paul Island (Pribilof Islands-Bering Sea),57.17012,-170.296751,2016
580,Glaucous Gull,Larus hyperboreus,2016-09-26 09:30,St. Paul Island (Pribilof Islands-Bering Sea),57.17012,-170.296751,2016
581,Snowy Owl,Bubo scandiacus,2016-09-26 09:30,St. Paul Island (Pribilof Islands-Bering Sea),57.17012,-170.296751,2016
582,Cedar Waxwing,Bombycilla cedrorum,2016-09-26 09:30,St. Paul Island (Pribilof Islands-Bering Sea),57.17012,-170.296751,2016
583,Common/Hoary Redpoll,Acanthis flammea/hornemanni,2016-09-26 09:30,St. Paul Island (Pribilof Islands-Bering Sea),57.17012,-170.296751,2016
584,Western Sandpiper,Calidris mauri,2016-09-26 09:15,St. Paul Island (Pribilof Islands-Bering Sea),57.17012,-170.296751,2016
585,Slaty-backed Gull,Larus schistisagus,2016-09-26 09:15,St. Paul Island (Pribilof Islands-Bering Sea),57.17012,-170.296751,2016
586,Common Redpoll,Acanthis flammea,2016-09-26 09:15,St. Paul Island (Pribilof Islands-Bering Sea),57.17012,-170.296751,2016
587,Savannah Sparrow,Passerculus sandwichensis,2016-09-26 09:15,St. Paul Island (Pribilof Islands-Bering Sea),57.17012,-170.296751,2016
588,Steller's Eider,Polysticta stelleri,2016-09-26 09:10,Gambell (general area),63.7793007,-171.7214584,2016
589,Spectacled Eider,Somateria fischeri,2016-09-26 09:10,Gambell (general area),63.7793007,-171.7214584,2016
590,Common Eider,Somateria mollissima,2016-09-26 09:10,Gambell (general area),63.7793007,-171.7214584,2016
591,Pomarine Jaeger,Stercorarius pomarinus,2016-09-26 09:10,Gambell (general area),63.7793007,-171.7214584,2016
592,Thick-billed Murre,Uria lomvia,2016-09-26 09:10,Gambell (general area),63.7793007,-171.7214584,2016
593,Least Auklet,Aethia pusilla,2016-09-26 09:10,Gambell (general area),63.7793007,-171.7214584,2016
594,Crested Auklet,Aethia cristatella,2016-09-26 09:10,Gambell (general area),63.7793007,-171.7214584,2016
595,Rough-legged Hawk,Buteo lagopus,2016-09-26 09:10,Gambell (general area),63.7793007,-171.7214584,2016
596,Red-throated Pipit,Anthus cervinus,2016-09-26 09:10,Gambell (general area),63.7793007,-171.7214584,2016
597,Hoary Redpoll,Acanthis hornemanni,2016-09-26 09:10,Gambell (general area),63.7793007,-171.7214584,2016
598,McKay's Bunting,Plectrophenax hyperboreus,2016-09-26 09:10,Gambell (general area),63.7793007,-171.7214584,2016
599,Orange-crowned Warbler,Leiothlypis celata,2016-09-26 09:10,Gambell (general area),63.7793007,-171.7214584,2016
600,Golden-crowned Sparrow,Zonotrichia atricapilla,2016-09-26 08:50,Campbell Creek Estuary Natural Area,61.1315982,-149.9667907,2016
601,Snow Goose,Anser caerulescens,2016-09-26 08:41,Yard,61.1960839,-149.9392927,2016
602,Anna's Hummingbird,Calypte anna,2016-09-26 08:05,Gene st. Home,58.4033194,-134.6000934,2016
603,California Gull,Larus californicus,2016-09-26 08:00,Glacier Highway Juneau - Home,58.3868183,-134.6490812,2016
604,Townsend's Warbler,Setophaga townsendi,2016-09-26 08:00,Glacier Highway Juneau - Home,58.3868183,-134.6490812,2016
605,Belted Kingfisher,Megaceryle alcyon,2016-09-26 07:45,Mendenhall Visitor Center-Trails,58.4168077,-134.5470929,2016
606,Mallard,Anas platyrhynchos,2015-09-26 18:15,Game Creek,58.078821,-135.4817889,2015
607,Green-winged Teal,Anas crecca,2015-09-26 18:15,Game Creek,58.078821,-135.4817889,2015
608,Mew Gull,Larus canus,2015-09-26 18:15,Game Creek,58.078821,-135.4817889,2015
609,Glaucous-winged Gull,Larus glaucescens,2015-09-26 18:15,Game Creek,58.078821,-135.4817889,2015
610,Bald Eagle,Haliaeetus leucocephalus,2015-09-26 18:15,Game Creek,58.078821,-135.4817889,2015
611,Belted Kingfisher,Megaceryle alcyon,2015-09-26 18:15,Game Creek,58.078821,-135.4817889,2015
612,Hairy Woodpecker,Dryobates villosus,2015-09-26 18:15,Game Creek,58.078821,-135.4817889,2015
613,Steller's Jay,Cyanocitta stelleri,2015-09-26 18:15,Game Creek,58.078821,-135.4817889,2015
614,Common Raven,Corvus corax,2015-09-26 18:15,Game Creek,58.078821,-135.4817889,2015
615,Chestnut-backed Chickadee,Poecile rufescens,2015-09-26 18:15,Game Creek,58.078821,-135.4817889,2015
616,Golden-crowned Kinglet,Regulus satrapa,2015-09-26 18:15,Game Creek,58.078821,-135.4817889,2015
617,Pacific Wren,Troglodytes pacificus,2015-09-26 18:15,Game Creek,58.078821,-135.4817889,2015
618,Song Sparrow,Melospiza melodia,2015-09-26 18:15,Game Creek,58.078821,-135.4817889,2015
619,Common Merganser,Mergus merganser,2015-09-26 17:30,Mendenhall Visitor Center-Trails,58.4168077,-134.5470929,2015
620,Black-billed Magpie,Pica hudsonia,2015-09-26 17:30,Mendenhall Visitor Center-Trails,58.4168077,-134.5470929,2015
621,Canada Goose,Branta canadensis,2015-09-26 17:00,Westchester Lagoon,61.2039868,-149.9091339,2015
622,Northern Shoveler,Spatula clypeata,2015-09-26 17:00,Westchester Lagoon,61.2039868,-149.9091339,2015
623,Gadwall,Mareca strepera,2015-09-26 17:00,Westchester Lagoon,61.2039868,-149.9091339,2015
624,American Wigeon,Mareca americana,2015-09-26 17:00,Westchester Lagoon,61.2039868,-149.9091339,2015
625,Lesser Scaup,Aythya affinis,2015-09-26 17:00,Westchester Lagoon,61.2039868,-149.9091339,2015
626,Greater/Lesser Scaup,Aythya marila/affinis,2015-09-26 17:00,Westchester Lagoon,61.2039868,-149.9091339,2015
627,Bufflehead,Bucephala albeola,2015-09-26 17:00,Westchester Lagoon,61.2039868,-149.9091339,2015
628,Common Goldeneye,Bucephala clangula,2015-09-26 17:00,Westchester Lagoon,61.2039868,-149.9091339,2015
629,Barrow's Goldeneye,Bucephala islandica,2015-09-26 17:00,Westchester Lagoon,61.2039868,-149.9091339,2015
630,Bonaparte's Gull,Chroicocephalus philadelphia,2015-09-26 17:00,Westchester Lagoon,61.2039868,-149.9091339,2015
631,Herring Gull,Larus argentatus,2015-09-26 17:00,Westchester Lagoon,61.2039868,-149.9091339,2015
632,Eurasian Wigeon,Mareca penelope,2015-09-26 16:30,St. Paul Island--Antone Lake and vicinity,57.1536139,-170.3452098,2015
633,Northern Pintail,Anas acuta,2015-09-26 16:30,St. Paul Island--Antone Lake and vicinity,57.1536139,-170.3452098,2015
634,Red Phalarope,Phalaropus fulicarius,2015-09-26 16:30,St. Paul Island--Antone Lake and vicinity,57.1536139,-170.3452098,2015
635,Common Snipe,Gallinago gallinago,2015-09-26 15:36,St. Paul Island--Pumphouse Lake,57.1506228,-170.2582359,2015
636,Black-capped Chickadee,Poecile atricapillus,2015-09-26 15:30,US-AK-Anchorage-2451 Wellington Ct,61.198038,-149.921177,2015
637,Red-breasted Nuthatch,Sitta canadensis,2015-09-26 15:30,US-AK-Anchorage-2451 Wellington Ct,61.198038,-149.921177,2015
638,Varied Thrush,Ixoreus naevius,2015-09-26 15:30,US-AK-Anchorage-2451 Wellington Ct,61.198038,-149.921177,2015
639,Dark-eyed Junco,Junco hyemalis,2015-09-26 15:30,US-AK-Anchorage-2451 Wellington Ct,61.198038,-149.921177,2015
640,Sanderling,Calidris alba,2015-09-26 15:00,St. Paul Island--Tonki Point,57.1471046,-170.2152401,2015
641,Rock Sandpiper,Calidris ptilocnemis,2015-09-26 15:00,St. Paul Island--Tonki Point,57.1471046,-170.2152401,2015
642,Red-necked Phalarope,Phalaropus lobatus,2015-09-26 15:00,St. Paul Island--Tonki Point,57.1471046,-170.2152401,2015
643,Anna's Hummingbird,Calypte anna,2015-09-26 13:35,Gustavus--Forelands,58.4121436,-135.724411,2015
644,American Robin,Turdus migratorius,2015-09-26 13:35,Gustavus--Forelands,58.4121436,-135.724411,2015
645,Golden-crowned Sparrow,Zonotrichia atricapilla,2015-09-26 13:35,Gustavus--Forelands,58.4121436,-135.724411,2015
646,Savannah Sparrow,Passerculus sandwichensis,2015-09-26 13:35,Gustavus--Forelands,58.4121436,-135.724411,2015
647,Yellow-rumped Warbler,Setophaga coronata,2015-09-26 13:35,Gustavus--Forelands,58.4121436,-135.724411,2015
648,Pacific Golden-Plover,Pluvialis fulva,2015-09-26 13:00,St. Paul Island--Polovina Hill,57.1840475,-170.1897109,2015
649,Red-throated Pipit,Anthus cervinus,2015-09-26 13:00,St. Paul Island--Polovina Hill,57.1840475,-170.1897109,2015
650,Gray-crowned Rosy-Finch,Leucosticte tephrocotis,2015-09-26 13:00,St. Paul Island--Polovina Hill,57.1840475,-170.1897109,2015
651,Common Redpoll,Acanthis flammea,2015-09-26 13:00,St. Paul Island--Polovina Hill,57.1840475,-170.1897109,2015
652,Ruddy Turnstone,Arenaria interpres,2015-09-26 12:23,St. Paul Island (Pribilof Islands-Bering Sea),57.17012,-170.296751,2015
653,Sharp-tailed Sandpiper,Calidris acuminata,2015-09-26 12:23,St. Paul Island (Pribilof Islands-Bering Sea),57.17012,-170.296751,2015
654,Lapland Longspur,Calcarius lapponicus,2015-09-26 12:23,St. Paul Island (Pribilof Islands-Bering Sea),57.17012,-170.296751,2015
655,Snow Bunting,Plectrophenax nivalis,2015-09-26 12:23,St. Paul Island (Pribilof Islands-Bering Sea),57.17012,-170.296751,2015
656,Hermit Thrush,Catharus guttatus,2015-09-26 12:10,Gold Creek Flume Trail,58.3056109,-134.4166946,2015
657,Iceland Gull,Larus glaucoides,2015-09-26 12:00,Hoonah (town) (Chichagof Is.),58.1070011,-135.4426503,2015
658,Pelagic Cormorant,Phalacrocorax pelagicus,2015-09-26 12:00,Hoonah (town) (Chichagof Is.),58.1070011,-135.4426503,2015
659,Great Blue Heron,Ardea herodias,2015-09-26 12:00,Hoonah (town) (Chichagof Is.),58.1070011,-135.4426503,2015
660,Northwestern Crow,Corvus caurinus,2015-09-26 12:00,Hoonah (town) (Chichagof Is.),58.1070011,-135.4426503,2015
661,American Tree Sparrow,Spizelloides arborea,2015-09-26 12:00,Hoonah (town) (Chichagof Is.),58.1070011,-135.4426503,2015
662,Greater White-fronted Goose,Anser albifrons,2015-09-26 11:30,Kalsin Pond and Kalsin Estuary,57.5847222,-152.4480556,2015
663,Trumpeter/Tundra Swan,Cygnus buccinator/columbianus,2015-09-26 11:30,Kalsin Pond and Kalsin Estuary,57.5847222,-152.4480556,2015
664,Harlequin Duck,Histrionicus histrionicus,2015-09-26 11:30,Kalsin Pond and Kalsin Estuary,57.5847222,-152.4480556,2015
665,Red-breasted Merganser,Mergus serrator,2015-09-26 11:30,Kalsin Pond and Kalsin Estuary,57.5847222,-152.4480556,2015
666,Pectoral Sandpiper,Calidris melanotos,2015-09-26 11:30,Kalsin Pond and Kalsin Estuary,57.5847222,-152.4480556,2015
667,Long-billed Dowitcher,Limnodromus scolopaceus,2015-09-26 11:30,Kalsin Pond and Kalsin Estuary,57.5847222,-152.4480556,2015
668,Greater Yellowlegs,Tringa melanoleuca,2015-09-26 11:30,Kalsin Pond and Kalsin Estuary,57.5847222,-152.4480556,2015
669,Herring x Glaucous-winged Gull (hybrid),Larus argentatus x glaucescens,2015-09-26 11:30,Kalsin Pond and Kalsin Estuary,57.5847222,-152.4480556,2015
670,Red Crossbill,Loxia curvirostra,2015-09-26 11:30,Kalsin Pond and Kalsin Estuary,57.5847222,-152.4480556,2015
671,Emperor Goose,Anser canagicus,2015-09-26 09:40,St. Paul Island (Pribilof Islands-Bering Sea),57.17012,-170.296751,2015
672,Eurasian/American Wigeon,Mareca penelope/americana,2015-09-26 09:40,St. Paul Island (Pribilof Islands-Bering Sea),57.17012,-170.296751,2015
673,Western Sandpiper,Calidris mauri,2015-09-26 09:40,St. Paul Island (Pribilof Islands-Bering Sea),57.17012,-170.296751,2015
674,Wandering Tattler,Tringa incana,2015-09-26 09:40,St. Paul Island (Pribilof Islands-Bering Sea),57.17012,-170.296751,2015
675,Common Murre,Uria aalge,2015-09-26 09:40,St. Paul Island--Reef Cliffs seawatch,57.1148415,-170.2756237,2015
676,Common/Thick-billed Murre,Uria aalge/lomvia,2015-09-26 09:40,St. Paul Island--Reef Cliffs seawatch,57.1148415,-170.2756237,2015
677,Pigeon Guillemot,Cepphus columba,2015-09-26 09:40,St. Paul Island--Reef Cliffs seawatch,57.1148415,-170.2756237,2015
678,Ancient Murrelet,Synthliboramphus antiquus,2015-09-26 09:40,St. Paul Island (Pribilof Islands-Bering Sea),57.17012,-170.296751,2015
679,Parakeet Auklet,Aethia psittacula,2015-09-26 09:40,St. Paul Island--Reef Cliffs seawatch,57.1148415,-170.2756237,2015
680,Least Auklet,Aethia pusilla,2015-09-26 09:40,St. Paul Island--Reef Cliffs seawatch,57.1148415,-170.2756237,2015
681,Crested Auklet,Aethia cristatella,2015-09-26 09:40,St. Paul Island--Reef Cliffs seawatch,57.1148415,-170.2756237,2015
682,Horned Puffin,Fratercula corniculata,2015-09-26 09:40,St. Paul Island--Reef Cliffs seawatch,57.1148415,-170.2756237,2015
683,Tufted Puffin,Fratercula cirrhata,2015-09-26 09:40,St. Paul Island--Reef Cliffs seawatch,57.1148415,-170.2756237,2015
684,Black-legged Kittiwake,Rissa tridactyla,2015-09-26 09:40,St. Paul Island--Reef Cliffs seawatch,57.1148415,-170.2756237,2015
685,Red-legged Kittiwake,Rissa brevirostris,2015-09-26 09:40,St. Paul Island--Reef Cliffs seawatch,57.1148415,-170.2756237,2015
686,Glaucous-winged x Glaucous Gull (hybrid),Larus glaucescens x hyperboreus,2015-09-26 09:40,St. Paul Island (Pribilof Islands-Bering Sea),57.17012,-170.296751,2015
687,Larus sp.,Larus sp.,2015-09-26 09:40,St. Paul Island--Reef Cliffs seawatch,57.1148415,-170.2756237,2015
688,Pacific Loon,Gavia pacifica,2015-09-26 09:40,St. Paul Island--Reef Cliffs seawatch,57.1148415,-170.2756237,2015
689,Northern Fulmar,Fulmarus glacialis,2015-09-26 09:40,St. Paul Island--Reef Cliffs seawatch,57.1148415,-170.2756237,2015
690,Short-tailed Shearwater,Ardenna tenuirostris,2015-09-26 09:40,St. Paul Island--Reef Cliffs seawatch,57.1148415,-170.2756237,2015
691,Red-faced Cormorant,Phalacrocorax urile,2015-09-26 09:40,St. Paul Island--Reef Cliffs seawatch,57.1148415,-170.2756237,2015
692,Common/Hoary Redpoll,Acanthis flammea/hornemanni,2015-09-26 09:40,St. Paul Island (Pribilof Islands-Bering Sea),57.17012,-170.296751,2015
693,White-winged Crossbill,Loxia leucoptera,2015-09-26 09:40,St. Paul Island (Pribilof Islands-Bering Sea),57.17012,-170.296751,2015
694,Fox Sparrow,Passerella iliaca,2015-09-26 09:40,St. Paul Island (Pribilof Islands-Bering Sea),57.17012,-170.296751,2015
695,alcid sp.,Alcidae sp.,2015-09-26 09:30,St. Paul Island (Pribilof Islands-Bering Sea),57.17012,-170.296751,2015
696,Greater Scaup,Aythya marila,2015-09-26 09:29,St. Paul Island (Pribilof Islands-Bering Sea),57.17012,-170.296751,2015
697,Long-tailed Duck,Clangula hyemalis,2015-09-26 09:29,St. Paul Island (Pribilof Islands-Bering Sea),57.17012,-170.296751,2015
698,Black-legged/Red-legged Kittiwake,Rissa tridactyla/brevirostris,2015-09-26 09:29,St. Paul Island (Pribilof Islands-Bering Sea),57.17012,-170.296751,2015
699,Hoary Redpoll,Acanthis hornemanni,2015-09-26 09:29,St. Paul Island (Pribilof Islands-Bering Sea),57.17012,-170.296751,2015
700,Surf Scoter,Melanitta perspicillata,2015-09-26 09:25,Lake Spenard  and  Lake Hood,61.1788,-149.96072,2015
701,Horned Grebe,Podiceps auritus,2015-09-26 09:25,Lake Spenard  and  Lake Hood,61.1788,-149.96072,2015
702,Brant,Branta bernicla,2015-09-26 09:15,Gambell (general area),63.7793007,-171.7214584,2015
703,Spectacled Eider,Somateria fischeri,2015-09-26 09:15,Gambell (general area),63.7793007,-171.7214584,2015
704,King Eider,Somateria spectabilis,2015-09-26 09:15,Gambell (general area),63.7793007,-171.7214584,2015
705,Common Eider,Somateria mollissima,2015-09-26 09:15,Gambell (general area),63.7793007,-171.7214584,2015
706,Pomarine Jaeger,Stercorarius pomarinus,2015-09-26 09:15,Gambell (general area),63.7793007,-171.7214584,2015
707,Thick-billed Murre,Uria lomvia,2015-09-26 09:15,Gambell (general area),63.7793007,-171.7214584,2015
708,Glaucous Gull,Larus hyperboreus,2015-09-26 09:15,Gambell (general area),63.7793007,-171.7214584,2015
709,Common Loon,Gavia immer,2015-09-26 09:15,Gambell (general area),63.7793007,-171.7214584,2015
710,Yellow-billed Loon,Gavia adamsii,2015-09-26 09:15,Gambell (general area),63.7793007,-171.7214584,2015
711,Snowy Owl,Bubo scandiacus,2015-09-26 09:15,Gambell (general area),63.7793007,-171.7214584,2015
712,Peregrine Falcon,Falco peregrinus,2015-09-26 09:15,Gambell (general area),63.7793007,-171.7214584,2015
713,Warbling Vireo,Vireo gilvus,2015-09-26 09:15,Gambell (general area),63.7793007,-171.7214584,2015
714,Bluethroat,Luscinia svecica,2015-09-26 09:15,Gambell (general area),63.7793007,-171.7214584,2015
715,Brambling,Fringilla montifringilla,2015-09-26 09:15,Gambell (general area),63.7793007,-171.7214584,2015
716,McKay's Bunting,Plectrophenax hyperboreus,2015-09-26 09:15,Gambell (general area),63.7793007,-171.7214584,2015
717,Chipping Sparrow,Spizella passerina,2015-09-26 09:15,Gambell (general area),63.7793007,-171.7214584,2015
718,Black-bellied Plover,Pluvialis squatarola,2015-09-26 09:00,Mendenhall Wetlands SGR--Airport Dike Trail,58.3523993,-134.5945144,2015
719,Northern Harrier,Circus hudsonius,2015-09-26 09:00,Mendenhall Wetlands SGR--Airport Dike Trail,58.3523993,-134.5945144,2015
720,Ruby-crowned Kinglet,Regulus calendula,2015-09-26 09:00,Mendenhall Wetlands SGR--Airport Dike Trail,58.3523993,-134.5945144,2015
721,European Starling,Sturnus vulgaris,2015-09-26 09:00,Mendenhall Wetlands SGR--Airport Dike Trail,58.3523993,-134.5945144,2015
722,White-crowned Sparrow,Zonotrichia leucophrys,2015-09-26 09:00,Mendenhall Wetlands SGR--Airport Dike Trail,58.3523993,-134.5945144,2015
723,Lincoln's Sparrow,Melospiza lincolnii,2015-09-26 09:00,Mendenhall Wetlands SGR--Airport Dike Trail,58.3523993,-134.5945144,2015
724,White-winged Scoter,Melanitta deglandi,2015-09-26 08:45,Adak Island (Andreanof Islands-Aleutian Is.),51.8941856,-176.6443634,2015
725,Rock Ptarmigan,Lagopus muta,2015-09-26 08:45,Adak Island (Andreanof Islands-Aleutian Is.),51.8941856,-176.6443634,2015
726,Red-necked Grebe,Podiceps grisegena,2015-09-26 08:45,Adak Island (Andreanof Islands-Aleutian Is.),51.8941856,-176.6443634,2015
727,Black Oystercatcher,Haematopus bachmani,2015-09-26 08:45,Adak Island (Andreanof Islands-Aleutian Is.),51.8941856,-176.6443634,2015
728,Spruce Grouse,Falcipennis canadensis,2015-09-26 08:30,Epperson Knob Walkabout,59.7748712,-151.6016722,2015
729,Wilson's Snipe,Gallinago delicata,2015-09-26 08:30,Epperson Knob Walkabout,59.7748712,-151.6016722,2015
730,Downy Woodpecker,Dryobates pubescens,2015-09-26 08:30,Epperson Knob Walkabout,59.7748712,-151.6016722,2015
731,Northern Shrike,Lanius borealis,2015-09-26 08:30,Epperson Knob Walkabout,59.7748712,-151.6016722,2015
732,Canada Jay,Perisoreus canadensis,2015-09-26 08:30,Epperson Knob Walkabout,59.7748712,-151.6016722,2015
733,Boreal Chickadee,Poecile hudsonicus,2015-09-26 08:30,Epperson Knob Walkabout,59.7748712,-151.6016722,2015
734,Rock Pigeon,Columba livia,2015-09-26 07:30,Ketchikan (town),55.3427645,-131.6462517,2015
735,Eurasian Collared-Dove,Streptopelia decaocto,2015-09-26 07:30,Ketchikan (town),55.3427645,-131.6462517,2015
736,Sandhill Crane,Antigone canadensis,2015-09-26 07:30,Ketchikan (town),55.3427645,-131.6462517,2015
737,California Gull,Larus californicus,2015-09-26 07:30,Ketchikan (town),55.3427645,-131.6462517,2015
738,gull sp.,Larinae sp.,2015-09-26 07:30,Ketchikan (town),55.3427645,-131.6462517,2015
739,Northern Flicker,Colaptes auratus,2015-09-26 07:30,Ketchikan (town),55.3427645,-131.6462517,2015
740,Brown Creeper,Certhia americana,2015-09-26 07:30,Ketchikan (town),55.3427645,-131.6462517,2015
741,American Dipper,Cinclus mexicanus,2015-09-26 07:30,Ketchikan (town),55.3427645,-131.6462517,2015
742,American Pipit,Anthus rubescens,2015-09-26 07:30,Ketchikan (town),55.3427645,-131.6462517,2015
743,Orange-crowned Warbler,Leiothlypis celata,2015-09-26 07:30,Ketchikan (town),55.3427645,-131.6462517,2015
744,Yellow Warbler,Setophaga petechia,2015-09-26 07:30,Ketchikan (town),55.3427645,-131.6462517,2015
745,Townsend's Warbler,Setophaga townsendi,2015-09-26 07:30,Ketchikan (town),55.3427645,-131.6462517,2015
746,Trumpeter Swan,Cygnus buccinator,2015-09-26,WRG house,56.3268634,-132.3426476,2015
747,Ring-necked Duck,Aythya collaris,2015-09-26,Twin Lakes,58.33481,-134.47717,2015
748,Western Grebe,Aechmophorus occidentalis,2015-09-26,WRG house,56.3268634,-132.3426476,2015
749,Black Turnstone,Arenaria melanocephala,2015-09-26,Auke Bay - Yard & Point,58.3610546,-134.6455336,2015
750,Sharp-shinned Hawk,Accipiter striatus,2015-09-26,Auke Bay - Yard & Point,58.3610546,-134.6455336,2015
751,Northern Goshawk,Accipiter gentilis,2015-09-26,WRG house,56.3268634,-132.3426476,2015
752,Wilson's Warbler,Cardellina pusilla,2015-09-26,Auke Bay - Yard & Point,58.3610546,-134.6455336,2015
753,Hairy Woodpecker,Dryobates villosus,2010-09-26 18:44,607 Bullion Drive,64.9289982,-147.5901604,2010
