,Common Name,Scientific Name,Date Sited,Location Name,Latitude,Longitude,year
0,Merlin,Falco columbarius,2020-09-26 13:26,Rice Lake State FWA--Copperas Landing,40.4750914,-89.8893131,2020
1,Snow Goose,Anser caerulescens,2020-09-26 13:11,"2560 Miller Rd, Geneva US-IL 41.87045, -88.34339",41.870446,-88.343386,2020
2,Canada Goose,Branta canadensis,2020-09-26 13:11,"2560 Miller Rd, Geneva US-IL 41.87045, -88.34339",41.870446,-88.343386,2020
3,Ring-billed Gull,Larus delawarensis,2020-09-26 13:11,"2560 Miller Rd, Geneva US-IL 41.87045, -88.34339",41.870446,-88.343386,2020
4,Red-bellied Woodpecker,Melanerpes carolinus,2020-09-26 13:08,Trey’s Yard,37.693573,-89.205268,2020
5,Eastern Wood-Pewee,Contopus virens,2020-09-26 13:08,Trey’s Yard,37.693573,-89.205268,2020
6,American Crow,Corvus brachyrhynchos,2020-09-26 13:08,Trey’s Yard,37.693573,-89.205268,2020
7,Tufted Titmouse,Baeolophus bicolor,2020-09-26 13:08,Trey’s Yard,37.693573,-89.205268,2020
8,Carolina Wren,Thryothorus ludovicianus,2020-09-26 13:08,Trey’s Yard,37.693573,-89.205268,2020
9,American Redstart,Setophaga ruticilla,2020-09-26 13:08,Trey’s Yard,37.693573,-89.205268,2020
10,Magnolia Warbler,Setophaga magnolia,2020-09-26 13:08,Trey’s Yard,37.693573,-89.205268,2020
11,Bald Eagle,Haliaeetus leucocephalus,2020-09-26 12:52,"3600 East Cook Street, Springfield, Illinois, US (39.794, -89.597)",39.7940594,-89.5971413,2020
12,Wood Duck,Aix sponsa,2020-09-26 12:45,Gridley WTP (restricted access),40.73,-88.871154,2020
13,Blue-winged Teal,Spatula discors,2020-09-26 12:45,Gridley WTP (restricted access),40.73,-88.871154,2020
14,Northern Shoveler,Spatula clypeata,2020-09-26 12:45,Gridley WTP (restricted access),40.73,-88.871154,2020
15,Mallard,Anas platyrhynchos,2020-09-26 12:45,Gridley WTP (restricted access),40.73,-88.871154,2020
16,Pied-billed Grebe,Podilymbus podiceps,2020-09-26 12:45,Gridley WTP (restricted access),40.73,-88.871154,2020
17,Eurasian Collared-Dove,Streptopelia decaocto,2020-09-26 12:45,Gridley WTP (restricted access),40.73,-88.871154,2020
18,Mourning Dove,Zenaida macroura,2020-09-26 12:45,Clarendon/Windsor Arlington Heights,42.0975073,-87.9666179,2020
19,Ruby-throated Hummingbird,Archilochus colubris,2020-09-26 12:45,Clarendon/Windsor Arlington Heights,42.0975073,-87.9666179,2020
20,Killdeer,Charadrius vociferus,2020-09-26 12:45,Gridley WTP (restricted access),40.73,-88.871154,2020
21,Least Sandpiper,Calidris minutilla,2020-09-26 12:45,Gridley WTP (restricted access),40.73,-88.871154,2020
22,Pectoral Sandpiper,Calidris melanotos,2020-09-26 12:45,Gridley WTP (restricted access),40.73,-88.871154,2020
23,Lesser Yellowlegs,Tringa flavipes,2020-09-26 12:45,Gridley WTP (restricted access),40.73,-88.871154,2020
24,Downy Woodpecker,Dryobates pubescens,2020-09-26 12:45,Clarendon/Windsor Arlington Heights,42.0975073,-87.9666179,2020
25,Northern Flicker,Colaptes auratus,2020-09-26 12:45,Clarendon/Windsor Arlington Heights,42.0975073,-87.9666179,2020
26,Blue Jay,Cyanocitta cristata,2020-09-26 12:45,Clarendon/Windsor Arlington Heights,42.0975073,-87.9666179,2020
27,American Robin,Turdus migratorius,2020-09-26 12:45,Clarendon/Windsor Arlington Heights,42.0975073,-87.9666179,2020
28,American Pipit,Anthus rubescens,2020-09-26 12:45,Gridley WTP (restricted access),40.73,-88.871154,2020
29,House Finch,Haemorhous mexicanus,2020-09-26 12:45,Clarendon/Windsor Arlington Heights,42.0975073,-87.9666179,2020
30,American Goldfinch,Spinus tristis,2020-09-26 12:45,Clarendon/Windsor Arlington Heights,42.0975073,-87.9666179,2020
31,Savannah Sparrow,Passerculus sandwichensis,2020-09-26 12:45,Gridley WTP (restricted access),40.73,-88.871154,2020
32,Northern Cardinal,Cardinalis cardinalis,2020-09-26 12:45,Clarendon/Windsor Arlington Heights,42.0975073,-87.9666179,2020
33,Trumpeter Swan,Cygnus buccinator,2020-09-26 12:42,Rollins Savanna Forest Preserve--North/Drury Lane,42.3749,-88.0324,2020
34,Gadwall,Mareca strepera,2020-09-26 12:42,Rollins Savanna Forest Preserve--North/Drury Lane,42.3749,-88.0324,2020
35,American Wigeon,Mareca americana,2020-09-26 12:42,Rollins Savanna Forest Preserve--North/Drury Lane,42.3749,-88.0324,2020
36,Green-winged Teal,Anas crecca,2020-09-26 12:42,Rollins Savanna Forest Preserve--North/Drury Lane,42.3749,-88.0324,2020
37,American Golden-Plover,Pluvialis dominica,2020-09-26 12:42,Rollins Savanna Forest Preserve--North/Drury Lane,42.3749,-88.0324,2020
38,Semipalmated Plover,Charadrius semipalmatus,2020-09-26 12:42,Rollins Savanna Forest Preserve--North/Drury Lane,42.3749,-88.0324,2020
39,Semipalmated Sandpiper,Calidris pusilla,2020-09-26 12:42,Rollins Savanna Forest Preserve--North/Drury Lane,42.3749,-88.0324,2020
40,Wilson's Snipe,Gallinago delicata,2020-09-26 12:42,Rollins Savanna Forest Preserve--North/Drury Lane,42.3749,-88.0324,2020
41,Double-crested Cormorant,Phalacrocorax auritus,2020-09-26 12:42,Rollins Savanna Forest Preserve--North/Drury Lane,42.3749,-88.0324,2020
42,Great Blue Heron,Ardea herodias,2020-09-26 12:42,Rollins Savanna Forest Preserve--North/Drury Lane,42.3749,-88.0324,2020
43,Great Egret,Ardea alba,2020-09-26 12:42,Rollins Savanna Forest Preserve--North/Drury Lane,42.3749,-88.0324,2020
44,Turkey Vulture,Cathartes aura,2020-09-26 12:40,"Kankakee River Trail, Bourbonnais, Illinois, US (41.189, -87.959)",41.1893078,-87.9588964,2020
45,Black-capped Chickadee,Poecile atricapillus,2020-09-26 12:40,"Kankakee River Trail, Bourbonnais, Illinois, US (41.189, -87.959)",41.1893078,-87.9588964,2020
46,White-breasted Nuthatch,Sitta carolinensis,2020-09-26 12:40,"Kankakee River Trail, Bourbonnais, Illinois, US (41.189, -87.959)",41.1893078,-87.9588964,2020
47,House Sparrow,Passer domesticus,2020-09-26 12:40,"Kankakee River Trail, Bourbonnais, Illinois, US (41.189, -87.959)",41.1893078,-87.9588964,2020
48,passerine sp.,Passeriformes sp.,2020-09-26 12:40,"Kankakee River Trail, Bourbonnais, Illinois, US (41.189, -87.959)",41.1893078,-87.9588964,2020
49,duck sp.,Anatinae sp.,2020-09-26 12:26,"Goose Lake Prairie State Natural Area, Morris US-IL (41.3520,-88.3253)",41.351993,-88.325291,2020
50,Eastern Bluebird,Sialia sialis,2020-09-26 12:26,"Goose Lake Prairie State Natural Area, Morris US-IL (41.3520,-88.3253)",41.351993,-88.325291,2020
51,Common Grackle,Quiscalus quiscula,2020-09-26 12:26,"Goose Lake Prairie State Natural Area, Morris US-IL (41.3520,-88.3253)",41.351993,-88.325291,2020
52,Palm Warbler,Setophaga palmarum,2020-09-26 12:26,"Goose Lake Prairie State Natural Area, Morris US-IL (41.3520,-88.3253)",41.351993,-88.325291,2020
53,Hairy Woodpecker,Dryobates villosus,2020-09-26 12:21,Grand Army of the Republic Memorial Woods,41.8855992,-87.8294472,2020
54,House Wren,Troglodytes aedon,2020-09-26 12:21,Grand Army of the Republic Memorial Woods,41.8855992,-87.8294472,2020
55,Black-and-white Warbler,Mniotilta varia,2020-09-26 12:15,"Unnamed Road, Mahomet, Illinois, US (40.185, -88.419)",40.1854392,-88.4192797,2020
56,American White Pelican,Pelecanus erythrorhynchos,2020-09-26 12:04,Lake Shelbyville--Sullivan Beach,39.534234,-88.611029,2020
57,Green Heron,Butorides virescens,2020-09-26 12:03,"Lincoln Park, Chicago--Caldwell Lilypool",41.9247517,-87.6338089,2020
58,Belted Kingfisher,Megaceryle alcyon,2020-09-26 12:03,"Lincoln Park, Chicago--Caldwell Lilypool",41.9247517,-87.6338089,2020
59,Empidonax sp.,Empidonax sp.,2020-09-26 12:03,"Lincoln Park, Chicago--Caldwell Lilypool",41.9247517,-87.6338089,2020
60,Ruby-crowned Kinglet,Regulus calendula,2020-09-26 12:03,"Lincoln Park, Chicago--Caldwell Lilypool",41.9247517,-87.6338089,2020
61,thrush sp.,Turdidae sp.,2020-09-26 12:03,"Lincoln Park, Chicago--Caldwell Lilypool",41.9247517,-87.6338089,2020
62,White-throated Sparrow,Zonotrichia albicollis,2020-09-26 12:03,"Lincoln Park, Chicago--Caldwell Lilypool",41.9247517,-87.6338089,2020
63,Common Yellowthroat,Geothlypis trichas,2020-09-26 12:03,"Lincoln Park, Chicago--Caldwell Lilypool",41.9247517,-87.6338089,2020
64,Yellow-rumped Warbler,Setophaga coronata,2020-09-26 12:03,"Lincoln Park, Chicago--Caldwell Lilypool",41.9247517,-87.6338089,2020
65,Chimney Swift,Chaetura pelagica,2020-09-26 11:59,"Normandy Pl, Evanston, IL",42.0582826,-87.7189073,2020
66,Red-breasted Nuthatch,Sitta canadensis,2020-09-26 11:59,"Normandy Pl, Evanston, IL",42.0582826,-87.7189073,2020
67,Swainson's Thrush,Catharus ustulatus,2020-09-26 11:59,"Normandy Pl, Evanston, IL",42.0582826,-87.7189073,2020
68,Yellow-bellied Sapsucker,Sphyrapicus varius,2020-09-26 11:56,"Columbus Park, Chicago",41.8751829,-87.7698144,2020
69,Gray Catbird,Dumetella carolinensis,2020-09-26 11:56,"Columbus Park, Chicago",41.8751829,-87.7698144,2020
70,Song Sparrow,Melospiza melodia,2020-09-26 11:56,"Columbus Park, Chicago",41.8751829,-87.7698144,2020
71,Northern Waterthrush,Parkesia noveboracensis,2020-09-26 11:56,"Columbus Park, Chicago",41.8751829,-87.7698144,2020
72,Tennessee Warbler,Leiothlypis peregrina,2020-09-26 11:56,"Columbus Park, Chicago",41.8751829,-87.7698144,2020
73,Black-throated Green Warbler,Setophaga virens,2020-09-26 11:56,"Columbus Park, Chicago",41.8751829,-87.7698144,2020
74,Horned Lark,Eremophila alpestris,2020-09-26 11:55,"7900–8126 Seeman Rd, Huntley US-IL 42.21660, -88.49155",42.216602,-88.491551,2020
75,European Starling,Sturnus vulgaris,2020-09-26 11:55,"7900–8126 Seeman Rd, Huntley US-IL 42.21660, -88.49155",42.216602,-88.491551,2020
76,Cooper's Hawk,Accipiter cooperii,2020-09-26 11:53,LeSuer Nature Preserve,40.9219117,-90.6292677,2020
77,Red-eyed Vireo,Vireo olivaceus,2020-09-26 11:53,LeSuer Nature Preserve,40.9219117,-90.6292677,2020
78,Cedar Waxwing,Bombycilla cedrorum,2020-09-26 11:53,LeSuer Nature Preserve,40.9219117,-90.6292677,2020
79,Purple Finch,Haemorhous purpureus,2020-09-26 11:53,LeSuer Nature Preserve,40.9219117,-90.6292677,2020
80,Ovenbird,Seiurus aurocapilla,2020-09-26 11:53,LeSuer Nature Preserve,40.9219117,-90.6292677,2020
81,Rock Pigeon,Columba livia,2020-09-26 11:45,"Ben Butterworth Parkway, Moline",41.5149548,-90.4857273,2020
82,American Coot,Fulica americana,2020-09-26 11:45,"Ben Butterworth Parkway, Moline",41.5149548,-90.4857273,2020
83,White-rumped Sandpiper,Calidris fuscicollis,2020-09-26 11:45,"Ben Butterworth Parkway, Moline",41.5149548,-90.4857273,2020
84,Herring Gull,Larus argentatus,2020-09-26 11:45,"Ben Butterworth Parkway, Moline",41.5149548,-90.4857273,2020
85,Tree Swallow,Tachycineta bicolor,2020-09-26 11:45,"Ben Butterworth Parkway, Moline",41.5149548,-90.4857273,2020
86,Gray-cheeked Thrush,Catharus minimus,2020-09-26 11:45,Naperville backyard,41.7724715,-88.1278158,2020
87,Wood Thrush,Hylocichla mustelina,2020-09-26 11:45,Naperville backyard,41.7724715,-88.1278158,2020
88,Wilson's Warbler,Cardellina pusilla,2020-09-26 11:45,Naperville backyard,41.7724715,-88.1278158,2020
89,Hermit Thrush,Catharus guttatus,2020-09-26 11:29,"3408 North Troy Street, Chicago, Illinois, US (41.941, -87.704)",41.9411277,-87.70424,2020
90,Yellow-bellied Flycatcher,Empidonax flaviventris,2020-09-26 11:20,"704 S Ridge Rd, Lake Forest US-IL 42.22715, -87.85981",42.227152,-87.859805,2020
91,Blackburnian Warbler,Setophaga fusca,2020-09-26 11:20,"704 S Ridge Rd, Lake Forest US-IL 42.22715, -87.85981",42.227152,-87.859805,2020
92,Bay-breasted/Blackpoll Warbler,Setophaga castanea/striata,2020-09-26 11:20,"704 S Ridge Rd, Lake Forest US-IL 42.22715, -87.85981",42.227152,-87.859805,2020
93,Pine Warbler,Setophaga pinus,2020-09-26 11:20,"704 S Ridge Rd, Lake Forest US-IL 42.22715, -87.85981",42.227152,-87.859805,2020
94,Mute Swan,Cygnus olor,2020-09-26 11:12,Lake Calumet area--Hegewisch Marsh,41.6565,-87.5643,2020
95,Red-tailed Hawk,Buteo jamaicensis,2020-09-26 11:12,Lake Calumet area--Hegewisch Marsh,41.6565,-87.5643,2020
96,American Kestrel,Falco sparverius,2020-09-26 11:12,Lake Calumet area--Hegewisch Marsh,41.6565,-87.5643,2020
97,Red-winged Blackbird,Agelaius phoeniceus,2020-09-26 11:12,Lake Calumet area--Hegewisch Marsh,41.6565,-87.5643,2020
98,Nashville Warbler,Leiothlypis ruficapilla,2020-09-26 11:12,Lake Calumet area--Hegewisch Marsh,41.6565,-87.5643,2020
99,Indigo Bunting,Passerina cyanea,2020-09-26 11:12,Lake Calumet area--Hegewisch Marsh,41.6565,-87.5643,2020
100,Olive-sided Flycatcher,Contopus cooperi,2020-09-26 11:09,Sangamon River Corridor Reserve (Bruce Hannon Levee Trail),40.020836,-88.585116,2020
101,Field Sparrow,Spizella pusilla,2020-09-26 11:09,Sangamon River Corridor Reserve (Bruce Hannon Levee Trail),40.020836,-88.585116,2020
102,Cape May Warbler,Setophaga tigrina,2020-09-26 11:09,Sangamon River Corridor Reserve (Bruce Hannon Levee Trail),40.020836,-88.585116,2020
103,Bay-breasted Warbler,Setophaga castanea,2020-09-26 11:09,Sangamon River Corridor Reserve (Bruce Hannon Levee Trail),40.020836,-88.585116,2020
104,Chestnut-sided Warbler,Setophaga pensylvanica,2020-09-26 11:09,Sangamon River Corridor Reserve (Bruce Hannon Levee Trail),40.020836,-88.585116,2020
105,Blackpoll Warbler,Setophaga striata,2020-09-26 11:09,Sangamon River Corridor Reserve (Bruce Hannon Levee Trail),40.020836,-88.585116,2020
106,Peregrine Falcon,Falco peregrinus,2020-09-26 11:06,Lyons Woods Forest Preserve (Lake Co.),42.4025,-87.8324,2020
107,Philadelphia Vireo,Vireo philadelphicus,2020-09-26 11:06,Lyons Woods Forest Preserve (Lake Co.),42.4025,-87.8324,2020
108,Golden-crowned Kinglet,Regulus satrapa,2020-09-26 11:06,Lyons Woods Forest Preserve (Lake Co.),42.4025,-87.8324,2020
109,Brown Creeper,Certhia americana,2020-09-26 11:06,Lyons Woods Forest Preserve (Lake Co.),42.4025,-87.8324,2020
110,Winter Wren,Troglodytes hiemalis,2020-09-26 11:06,Lyons Woods Forest Preserve (Lake Co.),42.4025,-87.8324,2020
111,Catharus sp.,Catharus sp.,2020-09-26 11:06,Lyons Woods Forest Preserve (Lake Co.),42.4025,-87.8324,2020
112,Dark-eyed Junco,Junco hyemalis,2020-09-26 11:06,Lyons Woods Forest Preserve (Lake Co.),42.4025,-87.8324,2020
113,Orange-crowned Warbler,Leiothlypis celata,2020-09-26 11:06,Lyons Woods Forest Preserve (Lake Co.),42.4025,-87.8324,2020
114,Eurasian Tree Sparrow,Passer montanus,2020-09-26 10:45,"5620 N Western Ave, Peoria US-IL 40.75607, -89.62111",40.756067,-89.62111,2020
115,Sterna sp.,Sterna sp.,2020-09-26 10:42,Crab Orchard NWR--Spillway,37.7178435,-89.1501904,2020
116,Pileated Woodpecker,Dryocopus pileatus,2020-09-26 10:42,Crab Orchard NWR--Spillway,37.7178435,-89.1501904,2020
117,Northern Rough-winged Swallow,Stelgidopteryx serripennis,2020-09-26 10:42,Crab Orchard NWR--Spillway,37.7178435,-89.1501904,2020
118,Barn Swallow,Hirundo rustica,2020-09-26 10:42,Crab Orchard NWR--Spillway,37.7178435,-89.1501904,2020
119,Stilt Sandpiper,Calidris himantopus,2020-09-26 10:40,Emiquon NWR--North Globe Unit,40.3537601,-90.0961733,2020
120,Long-billed Dowitcher,Limnodromus scolopaceus,2020-09-26 10:40,Emiquon NWR--North Globe Unit,40.3537601,-90.0961733,2020
121,Solitary Sandpiper,Tringa solitaria,2020-09-26 10:40,Emiquon NWR--North Globe Unit,40.3537601,-90.0961733,2020
122,Greater Yellowlegs,Tringa melanoleuca,2020-09-26 10:40,Emiquon NWR--North Globe Unit,40.3537601,-90.0961733,2020
123,Red-headed Woodpecker,Melanerpes erythrocephalus,2020-09-26 10:33,Goodenow Grove--Plum Creek Nature Center,41.4014,-87.6037,2020
124,Sandhill Crane,Antigone canadensis,2020-09-26 10:24,Middlefork Savanna Forest Preserve,42.2587939,-87.8854868,2020
125,Sharp-shinned Hawk,Accipiter striatus,2020-09-26 10:24,Middlefork Savanna Forest Preserve,42.2587939,-87.8854868,2020
126,hawk sp.,Accipitridae sp. (hawk sp.),2020-09-26 10:24,Middlefork Savanna Forest Preserve,42.2587939,-87.8854868,2020
127,sparrow sp.,Passerellidae sp. (sparrow sp.),2020-09-26 10:24,Middlefork Savanna Forest Preserve,42.2587939,-87.8854868,2020
128,Rose-breasted Grosbeak,Pheucticus ludovicianus,2020-09-26 10:15,Hidden Lake Forest Preserve,41.8263833,-88.0535,2020
129,White-crowned Sparrow,Zonotrichia leucophrys,2020-09-26 10:10,Gridley WTP (restricted access),40.73,-88.871154,2020
130,Brown-headed Cowbird,Molothrus ater,2020-09-26 10:10,Gridley WTP (restricted access),40.73,-88.871154,2020
131,Great Horned Owl,Bubo virginianus,2020-09-26 10:02,Pecatonica Wetlands Forest Preserve,42.3280306,-89.3745536,2020
132,Eastern Phoebe,Sayornis phoebe,2020-09-26 10:02,Pecatonica Wetlands Forest Preserve,42.3280306,-89.3745536,2020
133,vireo sp.,Vireo sp.,2020-09-26 09:58,Ethel's Woods Forest Preserve,42.45436,-88.002909,2020
134,Red-breasted Merganser,Mergus serrator,2020-09-26 09:57,Montrose Point--Golf Course Pond area,41.9616218,-87.6430206,2020
135,Sora,Porzana carolina,2020-09-26 09:53,East Cape Girardeau,37.3020803,-89.4634933,2020
136,Wild Turkey,Meleagris gallopavo,2020-09-26 09:44,"3640 Illinois 127, Cobden, Illinois, US (37.518, -89.319)",37.5183462,-89.3190099,2020
137,Swamp Sparrow,Melospiza georgiana,2020-09-26 09:42,"5n949 Corron Road, Campton Hills, Illinois, US (41.954, -88.407)",41.9541276,-88.4067597,2020
138,Brown Thrasher,Toxostoma rufum,2020-09-26 09:37,LeRoy Oakes Forest Preserve,41.9268,-88.347,2020
139,Northern Bobwhite,Colinus virginianus,2020-09-26 09:31,"62075, Nokomis US-IL (39.2575,-89.1960)",39.2575,-89.195964,2020
140,Yellow-throated Vireo,Vireo flavifrons,2020-09-26 09:31,"62075, Nokomis US-IL (39.2575,-89.1960)",39.2575,-89.195964,2020
141,swallow sp.,Hirundinidae sp.,2020-09-26 09:30,Sylvan Island,41.5129478,-90.5365276,2020
142,Eastern Meadowlark,Sturnella magna,2020-09-26 09:30,East Cape Girardeau,37.3020803,-89.4634933,2020
143,Northern Pintail,Anas acuta,2020-09-26 09:19,Monmouth Sewage Treatment Ponds,40.9449632,-90.6372929,2020
144,Blue-headed Vireo,Vireo solitarius,2020-09-26 09:15,"9001–9049 County Road 2080E, Ashmore US-IL (39.5050,-88.0867)",39.505037,-88.086748,2020
145,Carolina Chickadee,Poecile carolinensis,2020-09-26 09:15,"9001–9049 County Road 2080E, Ashmore US-IL (39.5050,-88.0867)",39.505037,-88.086748,2020
146,Chipping Sparrow,Spizella passerina,2020-09-26 09:15,McDowell Grove Forest Preserve,41.793499,-88.1837006,2020
147,Greater/Lesser Yellowlegs,Tringa melanoleuca/flavipes,2020-09-26 09:13,Emiquon NWR--South Globe Unit,40.3416378,-90.0928688,2020
148,shorebird sp.,Charadriiformes sp.,2020-09-26 09:13,Emiquon NWR--South Globe Unit,40.3416378,-90.0928688,2020
149,Northern Mockingbird,Mimus polyglottos,2020-09-26 09:12,"O'Fallon, 1674 Lakepointe Estates Drive",38.58432,-89.88202,2020
150,Nelson's Sparrow,Ammospiza nelsoni,2020-09-26 09:08,"Montrose Point, Lincoln Park, Chicago",41.9633833,-87.6344204,2020
151,Eastern Towhee,Pipilo erythrophthalmus,2020-09-26 09:06,"62675, Petersburg US-IL 39.92276, -89.81552",39.922764,-89.815523,2020
152,Least Flycatcher,Empidonax minimus,2020-09-26 08:59,Trey’s Yard,37.693573,-89.205268,2020
153,White-eyed Vireo,Vireo griseus,2020-09-26 08:59,Trey’s Yard,37.693573,-89.205268,2020
154,Northern Parula,Setophaga americana,2020-09-26 08:59,Trey’s Yard,37.693573,-89.205268,2020
155,Summer Tanager,Piranga rubra,2020-09-26 08:59,Trey’s Yard,37.693573,-89.205268,2020
156,Osprey,Pandion haliaetus,2020-09-26 08:58,Homer Lake State Conservation Area,40.0653229,-87.9867235,2020
157,Accipiter sp.,Accipiter sp.,2020-09-26 08:58,Homer Lake State Conservation Area,40.0653229,-87.9867235,2020
158,Scarlet Tanager,Piranga olivacea,2020-09-26 08:56,Homer Lake State Conservation Area,40.0653229,-87.9867235,2020
159,Bonaparte's Gull,Chroicocephalus philadelphia,2020-09-26 08:54,Carlyle Lake (Clinton Co.),38.6666861,-89.285717,2020
160,Laughing Gull,Leucophaeus atricilla,2020-09-26 08:54,Carlyle Lake (Clinton Co.),38.6666861,-89.285717,2020
161,Caspian Tern,Hydroprogne caspia,2020-09-26 08:54,Carlyle Lake (Clinton Co.),38.6666861,-89.285717,2020
162,Black Tern,Chlidonias niger,2020-09-26 08:54,Carlyle Lake (Clinton Co.),38.6666861,-89.285717,2020
163,Common Tern,Sterna hirundo,2020-09-26 08:54,Carlyle Lake (Clinton Co.),38.6666861,-89.285717,2020
164,Forster's Tern,Sterna forsteri,2020-09-26 08:54,Carlyle Lake (Clinton Co.),38.6666861,-89.285717,2020
165,Lincoln's Sparrow,Melospiza lincolnii,2020-09-26 08:52,Dam No. 4 Woods,41.9929286,-87.8528439,2020
166,Black-throated Blue Warbler,Setophaga caerulescens,2020-09-26 08:52,Dam No. 4 Woods,41.9929286,-87.8528439,2020
167,Marsh Wren,Cistothorus palustris,2020-09-26 08:50,Cuba Marsh Forest Preserve,42.1703,-88.108,2020
168,warbler sp. (Parulidae sp.),Parulidae sp.,2020-09-26 08:50,Aurora West Forest Preserve,41.7827,-88.3949,2020
169,Black-bellied Plover,Pluvialis squatarola,2020-09-26 08:42,McGinnis Slough Forest Preserve,41.642044,-87.86811,2020
170,Eastern Screech-Owl,Megascops asio,2020-09-26 08:40,"7900–8298 Spillway Rd, Carbondale US-IL 37.71265, -89.14592",37.712648,-89.145915,2020
171,blackbird sp.,Icteridae sp.,2020-09-26 08:25,Baker Woods Forest Preserve,41.5160943,-88.3130245,2020
172,Black-crowned Night-Heron,Nycticorax nycticorax,2020-09-26 08:20,"McKinley Park, Chicago",41.8252969,-87.6789179,2020
173,Fish Crow,Corvus ossifragus,2020-09-26 08:19,"361–477 Mulberry Grove Rd, Keyesport US-IL 38.80623, -89.27359",38.806229,-89.273593,2020
174,Black Vulture,Coragyps atratus,2020-09-26 08:17,Crab Orchard NWR--Marina/Spillway Rd,37.73828,-89.14654,2020
175,gull sp.,Larinae sp.,2020-09-26 08:09,"CUBA MARSH, Deer Park US-IL 42.17481, -88.10537",42.174809,-88.105372,2020
176,Northern Harrier,Circus hudsonius,2020-09-26 08:02,"Memorial Park Cemetery, Skokie",42.0601904,-87.7402496,2020
177,peep sp.,Calidris sp. (peep sp.),2020-09-26 08:01,Rollins Savanna Forest Preserve--North/Drury Lane,42.3749,-88.0324,2020
178,woodpecker sp.,Picidae sp.,2020-09-26 07:55,"Jackson Park, Chicago--Wooded Island/Bobolink Meadow area",41.7857131,-87.5829649,2020
179,Barred Owl,Strix varia,2020-09-26 07:50,Blackwell Forest Preserve--Silver Lake area,41.8383626,-88.1728363,2020
180,Yellow-billed Cuckoo,Coccyzus americanus,2020-09-26 07:43,Mark and Joy's place,37.4866009,-89.215061,2020
181,Red-shouldered Hawk,Buteo lineatus,2020-09-26 07:43,Mark and Joy's place,37.4866009,-89.215061,2020
182,Blue-gray Gnatcatcher,Polioptila caerulea,2020-09-26 07:43,Mark and Joy's place,37.4866009,-89.215061,2020
183,Sedge Wren,Cistothorus platensis,2020-09-26 07:35,Illinois Beach SP--North Unit/Camp Logan,42.4667,-87.8015,2020
184,Sharp-shinned/Cooper's Hawk,Accipiter striatus/cooperii,2020-09-26 07:34,Skokie Lagoons Forest Preserve,42.1160807,-87.7710307,2020
185,Carolina/Black-capped Chickadee,Poecile carolinensis/atricapillus,2020-09-26 07:32,Home,38.8017245,-89.9613333,2020
186,Snowy Egret,Egretta thula,2020-09-26 07:30,Horseshoe Lake State Park,38.7039503,-90.0724398,2020
187,flycatcher sp. (Tyrannidae sp.),Tyrannidae sp.,2020-09-26 07:30,Horseshoe Lake State Park,38.7039503,-90.0724398,2020
188,Spotted Sandpiper,Actitis macularius,2020-09-26 07:18,Carlyle Lake--Parking Area 3 (Fayette Co.),38.8012056,-89.2319311,2020
189,Sanderling,Calidris alba,2020-09-26 07:11,Waukegan Beach,42.364,-87.8139,2020
190,wren sp.,Troglodytidae sp.,2020-09-26 07:05,"Montrose Point, Lincoln Park, Chicago",41.9633833,-87.6344204,2020
191,Broad-winged Hawk,Buteo platypterus,2020-09-26 07:03,Hawthorne Hill Park,41.7528332,-88.057593,2020
192,falcon sp.,Falco sp.,2020-09-26 07:03,LaBagh Woods Forest Preserve,41.9803903,-87.7412754,2020
193,Golden-winged Warbler,Vermivora chrysoptera,2020-09-26 07:03,LaBagh Woods Forest Preserve,41.9803903,-87.7412754,2020
194,Buteo sp.,Buteo sp.,2020-09-26 07:01,"Meadowbrook Park, Urbana",40.0801705,-88.2042265,2020
195,Fox Sparrow,Passerella iliaca,2020-09-26 07:01,Jelke Creek Bird Sanctuary,42.0811522,-88.3093071,2020
196,Cliff Swallow,Petrochelidon pyrrhonota,2020-09-26 07:00,Crab Orchard NWR--Spillway,37.7178435,-89.1501904,2020
197,Mallard (Domestic type),Anas platyrhynchos (Domestic type),2020-09-26 06:59,Moraine Hills SP--McHenry Dam,42.3084966,-88.2494274,2020
198,Rusty Blackbird,Euphagus carolinus,2020-09-26 06:54,"Elsens Hill, West DuPage Woods Forest Preserve",41.8621,-88.1725,2020
199,Bobolink,Dolichonyx oryzivorus,2020-09-26 06:51,"Humboldt Park, Chicago",41.9063221,-87.7019614,2020
200,Veery,Catharus fuscescens,2020-09-26 05:50,"Perry Farm Park, Bourbonnais",41.1459612,-87.8867115,2020
201,Great Horned Owl,Bubo virginianus,2019-09-26 23:57,Fairway Grove Condominiums,41.8045093,-88.0419704,2019
202,Eastern Screech-Owl,Megascops asio,2019-09-26 22:15,Darien Club Drive,41.7616596,-87.9828962,2019
203,Barred Owl,Strix varia,2019-09-26 19:50,"31225 Ruppel Rd, Oakford US-IL (40.0257,-89.9951)",40.025717,-89.9951,2019
204,Green Heron,Butorides virescens,2019-09-26 19:23,Mayslake Forest Preserve,41.8303048,-87.9567146,2019
205,Northern Cardinal,Cardinalis cardinalis,2019-09-26 19:00,Darien Club Drive,41.7616596,-87.9828962,2019
206,Chimney Swift,Chaetura pelagica,2019-09-26 18:55,"3344 Chicago Rd, Steger US-IL (41.4700,-87.6363)",41.469985,-87.636292,2019
